,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,INDONESIA - LIGA 1,2024-11-08,05:30,PSIS Semarang,Persita,1.72,3.75,4.2,1.52,2.22,1.5,2.25,2.3636363,1.06794,0.45182076,0.40708935,0.19261557,0.47315302,0.41194174,0.16062434,0.38992003,1.8181819,1.0285189,0.56568545,0.8181818,0.7158189,0.8748898,1.0,1.4770979,1.4770979,0.5813349,0.08679026,1.1997583,4.7933884,0.39012787,0.8181818,0.7158189,0.54545456,0.8907235,1.6329932,0.5341663,0.56897694,1.0651683,0.5457855,0.06297702,0.11538787,0.90909094,0.9958592,1.0954452,2.909091,1.3111095,0.4506939,-2.0,1.9540168,-0.9770084,0.22878931,0.054418113,1.0743802,0.8426501,5.0247936,0.7590634,0.5813953,0.26666668,0.23809524,0.65789473,0.45045045,0.6666667,0.44444445,2.1802325,2.4418604,0.45866665,1.12,0.40952381,0.89285713,0.40533334,0.592,0.42959762,0.37111518,0.4189189,0.056603774,0.4231499,0.40952381,1.12,0.45866665,1.1315789,2.7631578,0.40533334,1.0133333,9.67,1.818,1.959,-0.20992762,0.04653568,0.1778697,0.434333,0.40989375,1.3212242,0.49131092,3.236325,45.42651,0.98994946,-19.290047,1.9822813,1.2956811,1.5299145,0.65363127,3.236325,0.45,2.03,1,0.9581
2,INDONESIA - LIGA 1,2024-11-08,05:30,Persik Kediri,Bali United,2.22,3.3,2.95,1.65,2.0,1.52,2.22,2.2727273,0.9620914,0.4233202,0.73394454,0.53686756,0.7314824,0.336441,0.18297948,0.54386795,2.6363637,1.6109132,0.61103606,1.0909091,1.3111095,1.2018504,1.5454545,1.4993111,0.9701425,0.5446072,0.110702865,1.5904855,5.0330577,0.8438117,1.3884298,1.0301576,0.8181818,1.1134044,1.3608277,0.4876499,0.43515223,0.89234555,0.49198213,0.18553399,0.37711528,1.3636364,0.97912085,0.718022,2.0,1.5374123,0.76870614,-0.6363636,1.3666633,-2.1476138,0.42861244,0.16237228,1.7355372,0.7693093,4.5454545,0.6764614,0.45045045,0.3030303,0.33898306,0.6060606,0.5,0.65789473,0.45045045,1.4864864,1.3288288,0.6727273,0.8939394,0.7525424,1.1186441,0.5,0.6060606,0.17234662,0.19565217,0.14119923,0.056,0.33333334,0.7525424,0.8939394,0.6727273,1.3454546,1.7878788,0.5,1.0855263,8.47,1.455,2.075,-0.12750885,-0.041322313,0.26210153,0.3482881,0.19516978,0.5510293,0.29222292,1.3497407,28.369047,0.49497473,-9.926246,1.6903344,1.4673996,1.1519251,0.868112,1.3497407,0.35,1.08,1,0.8688
3,SINGAPORE - PREMIER LEAGUE,2024-11-08,07:00,Hougang,Tanjong Pagar,1.7,4.2,3.4,1.29,3.6,1.33,3.25,1.0,1.2792042,1.2792042,0.5861826,0.5089084,0.86817384,0.46407828,0.15484242,0.33365583,1.3636364,1.1499192,0.84327406,2.7272727,2.339033,0.85764533,-1.3636364,2.739367,-2.0088692,0.33115754,0.19203162,0.84739697,3.5950413,0.43617624,4.958678,1.286468,0.90909094,1.3111095,1.4422206,0.9191446,0.6200735,0.67462015,0.32466617,0.12222452,0.37646213,1.8181819,1.2662171,0.6964194,2.6363637,0.88139635,0.33432275,-0.8181818,1.5266232,-1.8658729,0.28979358,0.18405156,4.958678,0.46427962,3.5950413,0.6463573,0.5882353,0.23809524,0.29411766,0.7751938,0.2777778,0.7518797,0.30769232,2.4705882,2.0,0.4047619,0.8095238,0.5,1.2352941,0.30714285,0.85714287,0.4111721,0.42372882,0.33333334,0.10526316,0.5300546,0.5,0.8095238,0.4047619,1.3178295,2.635659,0.30714285,0.9699248,9.3,0.091,2.59,-0.26881722,-0.086021505,0.1827957,0.3655914,0.4118434,1.2767146,0.5214232,3.127299,51.34019,3.2668333,-49.113956,2.0588236,1.4705882,1.4,0.71428573,3.127299,0.8,2.5,1,0.8842
4,SOUTH KOREA - K LEAGUE 1,2024-11-08,07:00,Pohang,Seoul,2.25,3.5,3.0,1.7,2.1,1.57,2.25,1.9090909,0.9958592,0.52164054,0.40014592,0.31095526,0.7771047,0.4918582,0.17112061,0.34790638,1.2727273,0.86243933,0.6776309,0.6363636,0.64282435,1.0101526,0.6363636,0.7713892,1.212183,0.48445496,0.07388304,0.8785911,2.198347,0.499307,0.75206614,0.54392827,1.2727273,1.1354542,0.8921426,0.63020295,0.52690196,0.836083,0.43194613,0.12594408,0.29157358,1.5454545,1.3726971,0.88821584,1.2727273,1.0523489,0.82684547,0.27272728,1.5427784,5.656854,0.35037324,0.072269455,1.4049587,1.5099669,2.7768595,0.48232654,0.44444445,0.2857143,0.33333334,0.5882353,0.47619048,0.6369427,0.44444445,1.5555556,1.3333334,0.64285713,0.85714287,0.75,1.1666666,0.4857143,0.6,0.18760903,0.2173913,0.14285715,0.07692308,0.34615386,0.75,0.85714287,0.64285713,1.3235294,1.7647059,0.4857143,1.0828025,8.75,0.636,2.131,-0.14285715,-0.057142857,0.25714287,0.34285715,0.21570955,0.6291529,0.3047713,1.5411035,32.005383,0.56568545,-11.309933,1.6666666,1.4444444,1.1538461,0.8666667,1.5411035,0.5,1.25,1,0.7095
5,SWEDEN - SUPERETTAN,2024-11-08,08:00,Oddevold,Sandviken,2.4,3.5,2.75,1.73,2.08,1.62,2.2,1.5,1.118034,0.74535596,0.30169553,0.1558617,0.5166192,0.51827717,0.10310217,0.1989325,1.0,0.57735026,0.57735026,0.8333333,0.6871843,0.82462114,0.16666667,0.6871843,4.1231055,0.47542617,0.07628917,0.7377131,1.1818181,0.48852715,1.060606,0.5399305,1.3333334,1.2472191,0.9354144,0.5922864,0.53629774,0.9054703,0.4708937,0.09247823,0.19638877,1.3333334,1.0540925,0.7905694,1.6666666,1.4907119,0.8944272,-0.33333334,1.9436506,-5.8309517,0.35498255,0.0812114,1.8181819,0.7730012,3.1818182,0.78084916,0.41666666,0.2857143,0.36363637,0.5780347,0.48076922,0.61728394,0.45454547,1.4583334,1.1458334,0.6857143,0.78571427,0.8727273,1.2727273,0.4942857,0.5942857,0.15135418,0.18644068,0.067961164,0.12,0.33843213,0.8727273,0.78571427,0.6857143,1.3872832,1.5895953,0.4942857,1.0679013,8.65,0.167,2.365,-0.12716763,-0.0867052,0.27745664,0.31791908,0.19491,0.5619905,0.28398967,1.37659,28.810793,0.49497473,-9.926246,1.6136364,1.5075758,1.0703517,0.9342723,1.37659,0.75,1.1,1,0.5812
6,THAILAND - THAI LEAGUE 1,2024-11-08,08:00,Ratchaburi,Nakhon Pathom,1.44,4.35,6.4,1.7,2.07,1.85,1.85,1.4545455,1.4373989,0.98821175,0.48909375,0.31281614,0.6395832,0.39890358,0.18806618,0.47145775,1.4545455,0.8907235,0.61237246,1.1818181,1.2662171,1.0714145,0.27272728,1.8136307,6.649979,0.4497443,0.15255283,0.95214486,2.1157024,0.61237246,0.75206614,1.9897697,0.90909094,1.0833068,1.1916375,0.51530665,0.42760795,0.82981265,0.43097028,0.108798586,0.25245032,0.8181818,0.5749596,0.7027284,1.9090909,1.7296634,0.90601414,-1.0909091,1.975051,-1.8104634,0.21964632,0.087665446,1.0413224,0.45175394,4.6859503,0.7046777,0.6944444,0.22988506,0.15625,0.5882353,0.4830918,0.5405405,0.5405405,3.0208333,4.4444447,0.33103448,1.4712644,0.225,0.6796875,0.3908046,0.47586206,0.6614657,0.50259066,0.63265306,0.19069767,0.43801653,0.225,1.4712644,0.33103448,0.84705883,3.764706,0.3908046,0.9189189,12.19,0.545,2.521,-0.23872027,0.16817063,0.11812961,0.5250205,0.6133868,2.4923952,0.677676,6.1050963,55.499832,0.52325904,-10.481218,2.2395833,1.1631944,1.9253731,0.51937985,6.1050963,2.05,2.91,1,0.988
7,THAILAND - THAI LEAGUE 1,2024-11-08,08:30,Lamphun Warrior,Uthai Thani,1.87,3.7,3.7,1.7,2.07,1.62,2.15,1.8181819,1.3360853,0.73484695,0.6726033,0.3054787,0.45417365,0.27822644,0.16846257,0.6054873,2.090909,1.0833068,0.5181033,1.2727273,0.86243933,0.6776309,0.8181818,1.5266232,1.8658729,0.4712567,0.1308193,1.2810829,4.371901,0.5181033,1.9669422,0.558049,1.0,1.2792042,1.2792042,0.6779087,0.695247,1.0255761,0.5278812,0.052157998,0.09880632,1.3636364,1.2984415,0.95219046,2.2727273,1.2856487,0.56568545,-0.90909094,1.8317674,-2.014944,0.27616417,0.11147551,0.9917355,1.7853571,5.578512,0.5237828,0.53475934,0.27027026,0.27027026,0.5882353,0.4830918,0.61728394,0.4651163,1.9786097,1.9786097,0.5054054,1.0,0.5054054,1.0,0.45945945,0.55945945,0.34785092,0.32854578,0.32854578,0.0,0.37037036,0.5054054,1.0,0.5054054,1.1,2.1764705,0.45945945,1.0493827,9.27,0.818,2.615,-0.197411,0.0,0.201726,0.399137,0.3419259,1.056551,0.4039387,2.5880108,42.458515,0.52325904,-10.481218,1.8745483,1.3455702,1.3931257,0.71781033,2.5880108,0.0,1.83,1,0.9041
8,THAILAND - THAI LEAGUE 1,2024-11-08,09:00,Nakhon Ratchasima FC,Muang Thong Utd,2.57,3.6,2.42,1.7,2.07,1.57,2.25,1.3636364,1.2984415,0.95219046,0.36429435,0.2731358,0.7497668,0.49079463,0.14998311,0.3055924,1.1818181,0.9359664,0.79197156,1.5454545,1.4373989,0.93008167,-0.36363637,2.1436048,-5.894913,0.40724534,0.14079675,0.79453176,2.2561984,0.4902681,2.2479339,0.98821175,1.1818181,1.4024771,1.1867114,0.791724,0.504018,0.6366081,0.25035194,0.12920599,0.5160975,1.7272727,0.74965554,0.43401113,2.1818182,1.1922616,0.54645324,-0.45454547,1.233151,-2.712932,0.361164,0.12043814,2.355372,0.5497474,2.3801653,1.0929065,0.38910505,0.2777778,0.41322315,0.5882353,0.4830918,0.6369427,0.44444445,1.4007782,0.94163424,0.7138889,0.6722222,1.0619835,1.4876033,0.4722222,0.575,0.1638516,0.16693678,0.03006012,0.19601329,0.35849056,1.0619835,0.6722222,0.7138889,1.5117648,1.4235294,0.4722222,1.0828025,8.59,0.182,2.701,-0.119906865,-0.13736904,0.2991851,0.28172293,0.22434182,0.6423654,0.30445656,1.5734675,27.248466,0.52325904,-10.481218,1.5805383,1.6287745,0.970385,1.0305188,1.5734675,1.18,1.03,1,0.5402
9,INDONESIA - LIGA 1,2024-11-08,09:00,Persebaya,PSS Sleman,2.05,3.2,3.5,1.88,1.82,1.65,1.98,1.4545455,1.233151,0.84779125,0.33914173,0.25471556,0.75105935,0.52784926,0.124987565,0.23678647,1.1818181,0.9359664,0.79197156,1.2727273,0.9620914,0.75592893,-0.09090909,1.3787047,-15.1657505,0.47253272,0.07728924,0.82717544,2.5785124,0.42898458,1.5041323,0.8140773,0.54545456,0.8907235,1.6329932,0.7315818,0.7407158,1.0124853,0.4013341,0.086336076,0.21512271,1.2727273,1.354515,1.0642618,1.9090909,1.2398347,0.64943725,-0.6363636,1.4316378,-2.2497165,0.21740267,0.062202465,1.3884298,1.2416387,5.0330577,0.47028214,0.4878049,0.3125,0.2857143,0.5319149,0.5494506,0.6060606,0.5050505,1.5609756,1.7073171,0.640625,1.09375,0.5857143,0.9142857,0.5875,0.56875,0.24757186,0.21904762,0.26126125,0.04477612,0.25984251,0.5857143,1.09375,0.640625,1.0904255,1.8617021,0.5875,1.1393939,8.75,0.909,2.124,-0.13142857,0.034285713,0.23428571,0.4,0.262422,0.7653975,0.30552274,1.8748333,29.898901,0.084852815,1.718358,1.7491289,1.3449477,1.3005182,0.7689243,1.8748333,0.3,1.15,1,0.788
10,SWITZERLAND - CHALLENGE LEAGUE,2024-11-08,09:15,Schaffhausen,Vaduz,2.42,3.4,2.67,1.65,2.15,1.52,2.37,1.3636364,1.06794,0.78315604,0.47630778,0.36800003,0.7726098,0.42212287,0.11008275,0.26078367,1.3636364,0.88139635,0.6463573,1.4545455,0.9875255,0.6789238,-0.09090909,1.443137,-15.874508,0.4094803,0.1393361,0.88655835,3.8429751,0.31275353,0.92561984,1.5518258,1.1818181,1.1922616,1.0088367,0.5488297,0.6603785,1.2032485,0.5901248,0.1510901,0.25603077,1.3636364,1.4937888,1.0954452,1.1818181,1.6414064,1.3888823,0.18181819,1.9455395,10.700467,0.31723228,0.08747076,0.9917355,2.0539596,3.1157024,0.6226024,0.41322315,0.29411766,0.37453184,0.6060606,0.4651163,0.65789473,0.42194092,1.4049587,1.1033058,0.7117647,0.7852941,0.90636706,1.2734083,0.4852941,0.63235295,0.13756457,0.16838488,0.049115915,0.12026359,0.34653464,0.90636706,0.7852941,0.7117647,1.4666667,1.6181818,0.4852941,1.0855263,8.49,0.182,2.26,-0.115429915,-0.08598351,0.2850412,0.31448764,0.17993465,0.50921506,0.28472593,1.2473171,26.104855,0.70710677,-14.036243,1.6142013,1.5368186,1.0503525,0.95206136,1.2473171,0.73,0.98,1,0.5759
