Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,MALTA - PREMIER LEAGUE,07/01/2024,10:00,Sirens,Birkirkara,6.2,3.95,1.47
2,CAMEROON - ELITE ONE,07/01/2024,11:30,Union Douala,Canon Yaounde,6.8,3.6,1.45
3,CAMEROON - ELITE ONE,07/01/2024,09:30,Les Astres,Colombe,3.0,2.82,2.37
4,MOROCCO - BOTOLA PRO,07/01/2024,12:00,Renaissance Zemamra,Berkane,4.5,2.88,1.83
5,SPAIN - COPA DEL REY,07/01/2024,17:00,Barbastro,Barcelona,21.0,9.0,1.11
