,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,MEXICO - LIGA MX,2024-04-13,00:00,Necaxa,Santos Laguna,2.15,3.3,3.5,2.0,1.75,2.0,1.85,1.6363636,1.2984415,0.793492,0.6970003,0.47573516,0.68254656,0.31437087,0.116251834,0.36979198,1.6363636,1.1499192,0.7027284,1.1818181,1.1134044,0.94211143,0.45454547,1.5587662,3.4292855,0.32083765,0.071879104,0.9786006,3.4214876,0.5499613,1.8264463,0.7204382,0.72727275,1.1354542,1.5612495,0.51102495,0.4630029,0.90602803,0.49373376,0.08996364,0.18221083,1.0,0.8528029,0.8528029,1.9090909,1.1642044,0.6098214,-0.90909094,1.5640591,-1.7204651,0.25883377,0.05565782,1.8181819,0.4690416,2.2561984,0.98509604,0.4651163,0.3030303,0.2857143,0.5,0.5405405,0.5714286,0.5,1.5348837,1.6279069,0.6515151,1.060606,0.6142857,0.94285715,0.6060606,0.56060606,0.23000948,0.21100917,0.23893805,0.029411765,0.24528302,0.6142857,1.060606,0.6515151,1.075,1.75,0.6060606,1.1428572,8.95,0.909,2.434,-0.12849163,0.022346368,0.24022347,0.39106146,0.2442178,0.7285831,0.2819242,1.7846569,29.898901,0.21213204,4.289153,1.6810632,1.3222592,1.2713568,0.78656125,1.7846569,0.2,1.15,1.0,0.7837
2,SOUTH KOREA - K LEAGUE 1,2024-04-13,02:00,Jeonbuk,Gwangju FC,2.0,3.2,3.8,2.25,2.0,1.73,1.62,1.2727273,1.1354542,0.8921426,0.35173383,0.19052923,0.5416858,0.45974907,0.1775603,0.38621134,1.3636364,0.4810457,0.35276684,1.3636364,1.1499192,0.84327406,0.0,1.2792042,1.0,0.5471281,0.08252918,0.9553822,1.6115702,0.40703866,1.4876033,1.0540925,1.6363636,1.2984415,0.793492,0.4341739,0.31147072,0.71738696,0.43939465,0.1269958,0.28902444,1.0909091,0.66804266,0.61237246,0.90909094,0.7925271,0.8717798,0.18181819,1.1134044,6.1237245,0.36403337,0.07928204,0.59504133,1.2247449,2.231405,0.3228814,0.5,0.3125,0.2631579,0.44444445,0.61728394,0.5,0.5780347,1.6,1.9,0.625,1.1875,0.5263158,0.84210527,0.703125,0.50625,0.2845516,0.23076923,0.31034482,0.08571429,0.17431192,0.5263158,1.1875,0.625,0.8888889,1.6888889,0.703125,1.125,9.0,-0.364,2.434,-0.13333334,0.06666667,0.22222222,0.42222223,0.30550504,0.9165151,0.2976119,2.2449944,30.963757,0.89095455,17.484426,1.7631578,1.2894737,1.3673469,0.73134327,2.2449944,0.6,1.2,1.0,0.7488
3,SOUTH KOREA - K LEAGUE 2,2024-04-13,02:00,Gyeongnam,Cheongju,1.95,3.25,3.4,1.85,1.67,2.1,1.95,0.6363636,0.88139635,1.3850514,0.2464034,0.26453254,1.073575,0.6649252,0.16680409,0.25086144,0.90909094,1.1642044,1.2806249,1.6363636,1.1499192,0.7027284,-0.72727275,1.2856487,-1.767767,0.4665271,0.11920851,0.687809,1.322314,0.80039054,1.0413224,1.8070158,1.4545455,1.233151,0.84779125,0.36947682,0.31193253,0.84425473,0.53704894,0.1021543,0.19021414,0.90909094,0.7925271,0.8717798,1.0909091,1.443137,1.3228756,-0.18181819,1.5266232,-8.396428,0.33377576,0.099485904,1.1570247,0.62269986,1.8842975,0.8355004,0.51282054,0.30769232,0.29411766,0.5405405,0.51282054,0.5988024,0.47619048,1.6666666,1.7435898,0.6,1.0461539,0.5735294,0.9558824,0.5692308,0.6,0.26928622,0.25,0.27102804,0.02255639,0.27450982,0.5735294,1.0461539,0.6,1.054054,1.8378378,0.5692308,1.1077844,8.6,-0.818,2.115,-0.15116279,0.017441861,0.22674419,0.39534885,0.27815986,0.7973916,0.31617588,1.9532025,33.02387,0.14142136,-2.8624053,1.8325791,1.3951734,1.3135135,0.7613169,1.9532025,0.15,1.3,1.0,0.6453
4,HONG KONG - PREMIER LEAGUE,2024-04-13,04:00,Southern District,Hong Kong Rangers,1.9,3.95,3.25,1.47,1.47,2.32,2.32,1.8181819,1.3360853,0.73484695,0.2500755,0.17202748,0.68790215,0.48522466,0.14250112,0.29368067,1.8181819,1.3360853,0.73484695,1.4545455,1.304791,0.89704376,0.36363637,2.3460886,6.451744,0.6032132,0.25378585,1.2106975,3.966942,0.61237246,1.5867769,1.1960584,1.6363636,1.4937888,0.91287094,0.507187,0.4523259,0.8918326,0.4034037,0.22430567,0.5560328,2.909091,2.3531234,0.8088862,1.2727273,1.2856487,1.0101526,1.6363636,3.3103893,2.0230157,0.61064875,0.2596275,7.6694217,0.89256406,0.92561984,1.767767,0.5263158,0.25316456,0.30769232,0.6802721,0.43103448,0.6802721,0.43103448,2.0789473,1.7105263,0.48101267,0.8227848,0.5846154,1.2153846,0.3721519,0.5873418,0.3256998,0.35042736,0.26213592,0.097222224,0.45756456,0.5846154,0.8227848,0.48101267,1.2925171,2.2108843,0.3721519,1.0,9.1,0.182,2.83,-0.22527473,-0.07692308,0.20879121,0.35714287,0.34352747,1.0420333,0.43722805,2.5524497,45.70732,1.2020816,-23.025492,1.8866397,1.4493927,1.301676,0.76824033,2.5524497,0.7,2.05,1.0,0.8623
5,CHINA - SUPER LEAGUE,2024-04-13,04:30,Henan Songshan Longmen,Nantong Zhiyun,1.8,3.5,4.0,2.03,1.91,1.91,1.83,1.7272727,1.2128786,0.70219284,0.56972605,0.5155387,0.90488875,0.41110134,0.1739276,0.4230772,2.0,1.6514456,0.8257228,1.0,0.73854893,0.73854893,1.0,2.0889318,2.0889318,0.47203362,0.1640595,1.2360168,1.0,3.3028913,1.0,0.73854893,1.0,1.0444659,1.0444659,0.6696565,0.692153,1.033594,0.37517136,0.15078028,0.40189707,1.1818181,1.0285189,0.8702853,1.2727273,1.1354542,0.8921426,-0.09090909,1.5640591,-17.20465,0.24080989,0.123125985,0.6446281,1.8856181,2.198347,0.6573682,0.5555556,0.2857143,0.25,0.49261084,0.5464481,0.5235602,0.5235602,1.9444444,2.2222223,0.51428574,1.1428572,0.45,0.875,0.58,0.5228571,0.3749865,0.3207547,0.37931034,0.06666667,0.2658228,0.45,1.1428572,0.51428574,0.8866995,1.9704434,0.58,1.0628272,9.3,0.727,2.257,-0.1827957,0.05376344,0.19354838,0.43010753,0.37201816,1.1532563,0.38234818,2.8248894,40.364536,0.28284273,5.710593,1.9166666,1.3055556,1.468085,0.68115944,2.8248894,0.5,1.7,1.0,0.9147
6,AUSTRALIA - A-LEAGUE,2024-04-13,04:30,Brisbane Roar,Newcastle Jets,1.73,4.33,4.2,1.4,1.44,2.63,3.0,1.3636364,1.2984415,0.95219046,0.7146837,0.6061274,0.8481057,0.36271387,0.16306552,0.4495707,1.9090909,1.3111095,0.6867717,1.9090909,0.66804266,0.3499271,0.0,1.7580981,1.0,0.44722292,0.09770777,1.178157,2.9504132,0.848365,3.4710743,0.36742347,0.90909094,1.0833068,1.1916375,0.6530742,0.5730423,0.87745357,0.42832598,0.09326258,0.2177374,1.2727273,1.0523489,0.82684547,1.9090909,1.3787047,0.72217864,-0.6363636,1.7721444,-2.7847984,0.28103626,0.0654611,0.92561984,1.4469796,4.338843,0.60663,0.5780347,0.23094688,0.23809524,0.71428573,0.33333334,0.6944444,0.38022813,2.50289,2.4277456,0.3995381,0.9699769,0.41190475,1.0309523,0.32332563,0.69284064,0.4640352,0.4290429,0.41652614,0.015240328,0.5113438,0.41190475,0.9699769,0.3995381,1.2357143,3.0,0.32332563,0.9722222,10.26,0.455,2.382,-0.2534113,-0.012670565,0.16861598,0.4093567,0.42837006,1.4650255,0.5370691,3.588565,52.431408,2.2627418,-38.65981,1.9721993,1.2923204,1.5260916,0.65526867,3.588565,0.13,2.6,1.0,0.9387
7,SOUTH KOREA - K LEAGUE 1,2024-04-13,04:30,Jeju Utd,Gimcheon Sangmu,2.2,3.25,2.8,2.08,1.8,1.91,1.73,1.3636364,1.2984415,0.95219046,0.37780097,0.34755868,0.9199518,0.5500992,0.13398169,0.24355914,1.1818181,1.1134044,0.94211143,1.0,1.0444659,1.0444659,0.18181819,1.7486713,9.617692,0.43490985,0.0880419,0.80836403,1.0743802,1.2247449,0.72727275,1.4361407,1.4545455,1.4373989,0.98821175,0.52692,0.5500491,1.0438949,0.48739672,0.16275804,0.33393338,1.8181819,2.0368507,1.1202679,1.6363636,1.3666633,0.83518314,0.18181819,2.3284087,12.806249,0.48301828,0.112042546,2.1487603,1.7234889,2.231405,1.0022198,0.45454547,0.30769232,0.35714287,0.48076922,0.5780347,0.5555556,0.5235602,1.4772727,1.2727273,0.6769231,0.86153847,0.78571427,1.1607143,0.64,0.5323077,0.16350637,0.19266056,0.12,0.07438017,0.2195122,0.78571427,0.86153847,0.6769231,1.0576923,1.3461539,0.64,1.1555556,8.25,-0.091,2.736,-0.12727273,-0.054545455,0.26666668,0.33939394,0.19155735,0.5267827,0.21110685,1.2903488,27.699472,0.49497473,9.926246,1.7207792,1.525974,1.1276596,0.8867925,1.2903488,0.45,1.05,1.0,0.5812
8,SOUTH KOREA - K LEAGUE 1,2024-04-13,04:30,Ulsan HD,Gangwon,1.7,3.25,4.75,2.05,1.91,1.8,1.75,2.3333333,0.94280905,0.40406102,0.4817442,0.19774404,0.4104752,0.32482624,0.17488383,0.53839195,2.3333333,0.94280905,0.40406102,1.0,1.4142135,1.4142135,1.3333334,1.2472191,0.9354144,0.5935263,0.0429663,1.4634298,3.1818182,0.6913933,0.90909094,1.555635,1.1818181,1.1922616,1.0088367,0.57890284,0.6020983,1.040068,0.49269927,0.105766706,0.21466789,1.0909091,1.0833068,0.99303126,1.1818181,1.1134044,0.94211143,-0.09090909,1.0833068,-11.916375,0.28476274,0.06907195,1.4876033,0.794425,1.6115702,0.8164966,0.5882353,0.30769232,0.21052632,0.4878049,0.5714286,0.5235602,0.5555556,1.9117647,2.7941177,0.52307695,1.4615384,0.35789475,0.68421054,0.63076925,0.53846157,0.43420386,0.3131313,0.4728682,0.1875,0.2264151,0.35789475,1.4615384,0.52307695,0.8292683,2.317073,0.63076925,1.0732985,9.7,1.152,2.135,-0.15979381,0.15463917,0.17525773,0.48969072,0.4716706,1.5250683,0.46932137,3.735639,37.775684,0.42426407,8.530766,1.9752322,1.2198143,1.6192894,0.61755484,3.735639,1.5,1.55,1.0,0.9728
9,SOUTH KOREA - K LEAGUE 2,2024-04-13,04:30,Bucheon FC 1995,Seongnam,2.05,3.1,3.25,2.15,1.83,1.83,1.67,2.1818182,1.1134044,0.51031035,0.4551,0.3838925,0.8435344,0.46240598,0.13816205,0.2987895,1.2727273,1.0523489,0.82684547,0.45454547,0.8907235,1.9595917,0.8181818,1.2662171,1.5475987,0.4136988,0.05465772,0.843213,1.3884298,0.9646531,0.49586776,0.8164966,0.90909094,1.0833068,1.1916375,0.32367632,0.33715641,1.0416468,0.6121162,0.1122129,0.1833196,0.8181818,0.83319557,1.0183501,1.5454545,1.4373989,0.93008167,-0.72727275,1.8136307,-2.4937422,0.35716563,0.09796267,0.892562,0.7637626,2.5289257,0.87841046,0.4878049,0.32258064,0.30769232,0.4651163,0.5988024,0.5464481,0.5464481,1.5121951,1.5853659,0.66129035,1.048387,0.63076925,0.95384616,0.6935484,0.5387097,0.21900967,0.2038835,0.2264151,0.023622047,0.18095239,0.63076925,1.048387,0.66129035,0.95348835,1.5116279,0.6935484,1.1748633,8.4,1.273,2.197,-0.125,0.017857144,0.24404761,0.38690478,0.23351245,0.6538348,0.23696682,1.6015618,27.699472,0.6788225,13.495733,1.771107,1.4108818,1.2553191,0.7966102,1.6015618,0.15,1.05,1.0,0.7771
10,SOUTH KOREA - K LEAGUE 2,2024-04-13,04:30,Busan,Anyang,2.3,3.4,2.63,2.05,1.83,1.83,1.75,1.8181819,1.3360853,0.73484695,0.31279352,0.30632553,0.9793218,0.5843938,0.17517461,0.29975438,1.1818181,1.0285189,0.8702853,0.72727275,0.86243933,1.1858541,0.45454547,1.6160353,3.5552778,0.56582713,0.111376464,0.8738227,1.7190082,0.70710677,0.72727275,0.86243933,1.0,1.2792042,1.2792042,0.49576166,0.32170355,0.64890766,0.41711938,0.11572739,0.27744427,1.4545455,1.0756508,0.73951,2.090909,1.0833068,0.5181033,-0.6363636,1.3666633,-2.1476138,0.42631528,0.08617475,2.5123968,0.6227452,2.090909,1.0833068,0.4347826,0.29411766,0.38022813,0.4878049,0.5714286,0.5464481,0.5464481,1.4782609,1.1434783,0.6764706,0.7735294,0.8745247,1.2927756,0.60294116,0.5147059,0.15662542,0.19298245,0.06693712,0.12769486,0.24770643,0.8745247,0.7735294,0.6764706,1.1219512,1.2829268,0.60294116,1.1202186,8.33,0.818,2.615,-0.13205282,-0.09243698,0.27611044,0.31572628,0.20329273,0.56447613,0.2261597,1.3826785,28.810793,0.42426407,8.530766,1.6845759,1.575467,1.069255,0.9352306,1.3826785,0.77,1.1,1.0,0.6608
