,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-04-16,09:00:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,BKMA,2.82,2.54,3.4,46.0,1.2568629
