,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-07-17,08:00:00,CHINA - SUPER LEAGUE,Qingdao West Coast,Chengdu Rongcheng,4.8,1.76,4.1,12.0,1.259937
2,2026-07-17,08:35:00,CHINA - SUPER LEAGUE,Beijing Guoan,Liaoning Tieren FC,1.44,7.4,5.4,44.0,1.2599342
3,2026-07-17,08:35:00,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Qingdao Hainiu,1.3,11.5,6.4,44.0,1.2600127
4,2026-07-17,09:00:00,CHINA - SUPER LEAGUE,Yunnan Yukun,Shanghai Port,2.7,2.48,4.1,23.0,1.2599772
5,2026-07-17,14:15:00,NORWAY - ELITESERIEN,Bodo/Glimt,Fredrikstad,1.17,19.5,10.0,95.0,1.2600052
6,2026-07-17,15:00:00,SERBIA - SUPER LIGA,Crvena zvezda,Macva,1.07,48.0,15.5,950.0,1.2601057
7,2026-07-17,15:00:00,PERU - LIGA 1,FC Cajamarca,Juan Pablo II College,2.06,3.6,3.85,16.5,1.2595178
8,2026-07-17,15:00:00,URUGUAY - PRIMERA DIVISION,Albion FC,Juventud De Las Piedras,2.26,3.55,3.25,12.0,1.2599387
9,2026-07-17,15:00:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Radnicki Nis,1.81,4.6,3.65,18.0,1.2601036
10,2026-07-17,17:15:00,PERU - LIGA 1,Sporting Cristal,Deportivo Garcilaso,1.4,9.0,4.9,40.0,1.259518
11,2026-07-17,19:00:00,BRAZIL - SERIE B,Juventude,Cuiaba,2.14,4.8,2.92,10.5,1.2599908
12,2026-07-17,19:00:00,BRAZIL - SERIE B,America MG,Ceara,2.58,3.15,3.25,9.4,1.2600338
13,2026-07-17,19:00:00,BRAZIL - SERIE B,Sao Bernardo,Avai,2.08,4.3,3.35,13.5,1.2599908
14,2026-07-17,19:30:00,BRAZIL - SERIE A,Bahia,Chapecoense-SC,1.45,8.0,5.2,32.0,1.2599165
15,2026-07-17,19:30:00,URUGUAY - PRIMERA DIVISION,Nacional,Wanderers,1.65,6.0,4.0,23.0,1.259956
16,2026-07-17,20:00:00,BRAZIL - SERIE A,Mirassol,Gremio,2.06,4.0,3.6,13.0,1.2594223
17,2026-07-17,20:00:00,BRAZIL - SERIE A,Fluminense,Red Bull Bragantino,1.95,4.6,3.65,15.5,1.2594202
18,2026-07-17,21:00:00,BRAZIL - SERIE B,Londrina,Botafogo SP,2.54,3.25,3.2,9.6,1.2600578
19,2026-07-17,22:00:00,PERU - LIGA 1,Cienciano,FBC Melgar,2.02,3.9,3.65,17.5,1.2595179
