,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,10/03/2024,00:00,MEXICO - LIGA MX,CF America,Tigres,1.75,3.75,4.75,2.0,1.85,1.8,1.95,D,A,H
2,AI_LAY_AWAY_RETORNOS,10/03/2024,03:00,AUSTRALIA - A-LEAGUE,Sydney FC,Brisbane Roar,1.55,5.0,4.75,1.36,3.1,1.44,2.63,H,D,A
3,AI_LAY_AWAY_RETORNOS,10/03/2024,04:30,SOUTH KOREA - K LEAGUE 2,Seongnam FC,Ansan Greeners FC,1.6,3.8,4.75,1.8,2.0,1.83,1.83,A,H,A
4,AI_LAY_AWAY_RETORNOS,10/03/2024,04:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Gangwon,1.95,3.2,4.2,2.5,1.5,2.2,1.62,A,H,D
5,AI_LAY_AWAY_RETORNOS,10/03/2024,08:00,SPAIN - PRIMERA RFEF,CF Intercity,Melilla,1.75,3.2,4.33,2.5,1.5,2.38,1.53,H,H,D
6,AI_LAY_AWAY_RETORNOS,10/03/2024,08:30,POLAND - EKSTRAKLASA,Stal Mielec,Ruch Chorzow,1.95,3.3,4.0,2.15,1.67,1.95,1.8,H,H,H
7,AI_LAY_AWAY_RETORNOS,10/03/2024,09:30,BELGIUM - JUPILER PRO LEAGUE,Genk,St. Liege,1.65,4.0,5.25,1.73,2.08,1.75,2.0,H,D,H
8,AI_LAY_AWAY_RETORNOS,10/03/2024,10:15,SWITZERLAND - SUPER LEAGUE,Servette,Lausanne,1.73,3.6,5.0,1.8,2.0,1.73,2.0,D,D,H
9,AI_LAY_AWAY_RETORNOS,10/03/2024,11:00,CROATIA - HNL,Rijeka,Osijek,1.55,3.8,5.75,1.98,1.88,1.91,1.8,H,D,D
10,AI_LAY_AWAY_RETORNOS,10/03/2024,11:00,POLAND - EKSTRAKLASA,Pogon Szczecin,Zaglebie Lubin,1.73,3.8,4.5,1.67,2.15,1.67,2.1,H,H,H
11,AI_LAY_AWAY_RETORNOS,10/03/2024,12:00,MOROCCO - BOTOLA PRO,Moghreb Tetouan,Renaissance Zemamra,1.8,3.0,4.5,2.5,1.5,2.25,1.57,D,D,H
12,AI_LAY_AWAY_RETORNOS,10/03/2024,12:15,SPAIN - LALIGA2,Levante,Sporting Gijon,2.1,3.2,4.0,2.2,1.65,1.91,1.8,A,H,A
13,AI_LAY_AWAY_RETORNOS,10/03/2024,12:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Basel,1.75,3.5,4.75,1.73,2.08,1.67,2.1,D,D,H
14,AI_LAY_AWAY_RETORNOS,10/03/2024,13:00,SPAIN - PRIMERA RFEF,Lugo,Unionistas,2.05,2.9,3.4,2.75,1.4,2.38,1.53,H,H,D
15,AI_LAY_AWAY_RETORNOS,10/03/2024,14:30,SPAIN - LALIGA2,Eibar,Burgos,1.73,3.5,5.25,2.25,1.62,2.1,1.67,A,H,A
16,AI_LAY_AWAY_RETORNOS,10/03/2024,14:30,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,Gent,1.55,4.2,5.5,1.67,2.15,1.75,2.0,H,D,H
17,AI_LAY_AWAY_RETORNOS,10/03/2024,15:00,MEXICO - LIGA MX,Pumas UNAM,Tijuana,1.65,4.0,5.0,1.73,2.08,1.75,2.0,D,A,H
18,AI_LAY_AWAY_RETORNOS,10/03/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Jorge Wilstermann,Aurora,2.15,3.4,2.9,2.05,1.75,1.83,1.83,D,A,H
19,AI_LAY_AWAY_RETORNOS,10/03/2024,16:00,SPAIN - PRIMERA RFEF,San Fernando,Merida AD,1.8,3.1,4.0,2.5,1.5,2.38,1.53,H,H,D
20,AI_LAY_AWAY_RETORNOS,10/03/2024,16:00,SPAIN - PRIMERA RFEF,Recreativo Huelva,Atl. Madrid B,2.2,2.88,3.3,2.5,1.5,2.2,1.62,H,H,D
21,AI_LAY_AWAY_RETORNOS,10/03/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Jujuy,All Boys,1.85,3.25,4.75,2.88,1.4,2.5,1.5,H,A,H
22,AI_LAY_AWAY_RETORNOS,10/03/2024,18:00,CHILE - PRIMERA DIVISION,Colo Colo,Universidad de Chile,1.75,3.75,4.75,2.0,1.85,1.83,1.83,A,A,H
23,AI_LAY_AWAY_RETORNOS,10/03/2024,18:00,ARGENTINA - PRIMERA NACIONAL,Alvarado,Patronato,2.1,3.1,4.0,2.6,1.48,2.2,1.62,H,A,H
24,AI_LAY_AWAY_RETORNOS,10/03/2024,18:10,COLOMBIA - PRIMERA A,Atletico Nacional Medellin,Atletico Bucaramanga,1.8,3.4,5.0,2.25,1.62,2.1,1.67,H,H,H
25,AI_LAY_AWAY_RETORNOS,10/03/2024,19:10,ARGENTINA - PRIMERA NACIONAL,Colon,Aldosivi,1.65,3.5,6.0,2.25,1.62,2.2,1.62,H,A,H
26,AI_LAY_AWAY_RETORNOS,10/03/2024,19:15,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Defensa y Justicia,Union Santa Fe,2.15,3.0,4.0,2.6,1.48,2.2,1.62,A,H,A
27,AI_LAY_AWAY_RETORNOS,10/03/2024,19:15,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Talleres,Atl Tucuman,1.75,3.4,5.25,2.15,1.67,2.0,1.73,A,H,A
28,AI_LAY_AWAY_RETORNOS,10/03/2024,20:00,ARGENTINA - PRIMERA NACIONAL,Estudiantes Rio Cuarto,Club Atletico Racing de Cordoba,2.2,3.0,3.75,2.88,1.4,2.38,1.53,H,A,H
