Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,IRAQ - SUPER LEAGUE,23/11/2023,10:00,Al Zawraa,Al Wasat,1.44,3.7,7.0
2,UZBEKISTAN - SUPER LEAGUE,23/11/2023,10:15,Neftchi Fargona,Qizilqum,1.55,3.7,5.8
3,IVORY COAST - LIGUE 1,23/11/2023,12:30,Racing d'Abidjan,Korhogo,2.15,2.77,3.5
4,BOLIVIA - DIVISION PROFESIONAL,23/11/2023,16:00,Always Ready,Royal Pari,1.29,5.5,7.5
5,JAMAICA - PREMIER LEAGUE,23/11/2023,17:00,Humble Lions,Montego Bay,1.6,3.55,5.5
6,BRAZIL - SERIE A,23/11/2023,21:30,Flamengo RJ,Bragantino,1.85,3.4,4.33
