,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-30,12:00:00,EGYPT - PREMIER LEAGUE,Enppi,Al Ahly,15.0,1.36,4.6,5.8,1.2375968
2,2024-12-30,12:00:00,EGYPT - PREMIER LEAGUE,El Gouna,Pyramids,7.0,1.67,3.65,6.2,1.2375968
3,2024-12-30,14:30:00,ITALY - SERIE A,Como,Lecce,1.75,5.8,3.8,17.5,1.2372597
4,2024-12-30,15:00:00,EGYPT - PREMIER LEAGUE,ZED,Petrojet,2.48,3.75,2.82,9.6,1.2376169
5,2024-12-30,16:45:00,ENGLAND - PREMIER LEAGUE,Ipswich,Chelsea,8.6,1.41,5.7,12.5,1.2374744
6,2024-12-30,16:45:00,ENGLAND - PREMIER LEAGUE,Aston Villa,Brighton,2.18,3.55,3.75,16.5,1.2374742
7,2024-12-30,16:45:00,ITALY - SERIE A,Bologna,Verona,1.51,8.6,4.4,24.0,1.2372631
8,2024-12-30,17:00:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Gillingham,1.83,5.4,3.55,16.0,1.2374986
9,2024-12-30,17:15:00,PORTUGAL - LIGA PORTUGAL,Famalicao,Santa Clara,3.05,2.94,2.94,7.6,1.2375091
