,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - I-LEAGUE,28/11/2023,05:30,Real Kashmir,Inter Kashi,2.15,3.35,3.05
2,ROMANIA - LIGA 2,28/11/2023,12:00,Concordia,Unirea Slobozia,2.05,3.05,3.8
3,SCOTLAND - CHAMPIONSHIP,28/11/2023,16:45,Dunfermline,Arbroath,1.85,3.3,3.8
