Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,24/12/2023,12:00,GHANA - PREMIER LEAGUE,Bechem United,Nations FC,1.57,3.25,6.2,2.32,2.07,1.72,1.06,1.57,1.57,8.45,1.04
2,24/12/2023,13:30,SENEGAL - LIGUE 1,Mbour,Sonacos,2.32,2.62,3.35,3.2,2.51,1.5,1.13,1.7,1.72,11.0,1.01
