,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-11-01,05:35:00,AUSTRALIA - A-LEAGUE,Brisbane Roar,Sydney FC,3.55,2.1,3.95,14.0,1.2351068
2,2024-11-01,07:30:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Gangwon,2.14,3.95,3.4,13.5,1.2351161
3,2024-11-01,10:00:00,CROATIA - PRVA NL,Sesvete,Orijent,2.08,3.85,2.92,980.0,1.2352548
4,2024-11-01,12:00:00,ARMENIA - PREMIER LEAGUE,Noah,Urartu,1.62,6.0,3.9,980.0,1.235315
5,2024-11-01,12:00:00,EGYPT - PREMIER LEAGUE,Future FC,Al Ittihad,3.0,3.0,2.7,1000.0,1.2351503
6,2024-11-01,12:00:00,EGYPT - PREMIER LEAGUE,Pyramids,Petrojet,1.22,21.0,6.8,980.0,1.235345
7,2024-11-01,14:00:00,TURKEY - SUPER LIG,Gaziantep,Goztepe,2.58,2.96,3.55,12.5,1.2351223
8,2024-11-01,14:30:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,Dusseldorf,3.65,2.1,3.9,13.0,1.2351297
9,2024-11-01,14:30:00,GERMANY - 2. BUNDESLIGA,Ulm,Schalke,2.82,2.78,3.4,12.0,1.2351285
10,2024-11-01,15:00:00,DENMARK - 1ST DIVISION,Hillerod,Hvidovre IF,2.36,3.1,3.5,14.5,1.235064
11,2024-11-01,15:00:00,EGYPT - PREMIER LEAGUE,Zamalek,National Bank Egypt,1.96,4.3,3.45,17.5,1.2351506
12,2024-11-01,15:00:00,DENMARK - 1ST DIVISION,Horsens,B.93,1.21,13.5,8.0,980.0,1.2350355
13,2024-11-01,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Vaduz,2.1,3.15,4.2,23.0,1.2351311
14,2024-11-01,15:30:00,FRANCE - NATIONAL,Chateauroux,Gobelins F.C.,2.24,3.7,3.0,980.0,1.2350401
15,2024-11-01,15:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Nimes,2.8,2.82,2.9,980.0,1.235036
16,2024-11-01,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Wil,2.12,3.35,3.6,980.0,1.2351313
17,2024-11-01,15:30:00,FRANCE - NATIONAL,Boulogne,Valenciennes,2.38,3.1,3.2,980.0,1.2350364
18,2024-11-01,15:30:00,FRANCE - NATIONAL,Le Mans,Nancy,2.44,3.0,3.2,13.0,1.2350364
19,2024-11-01,15:30:00,FRANCE - NATIONAL,Villefranche,Versailles,2.88,2.72,2.92,10.5,1.2350361
20,2024-11-01,15:30:00,FRANCE - NATIONAL,Dijon,Rouen,2.06,4.1,3.1,980.0,1.2350363
21,2024-11-01,15:30:00,FRANCE - NATIONAL,Sochaux,Concarneau,2.26,3.45,3.15,13.5,1.235036
22,2024-11-01,16:00:00,FRANCE - LIGUE 2,Martigues,Red Star,3.55,2.3,3.3,10.5,1.235271
23,2024-11-01,16:00:00,FRANCE - LIGUE 2,Troyes,Laval,2.2,3.85,3.3,980.0,1.2352715
24,2024-11-01,16:00:00,FRANCE - LIGUE 2,Paris FC,Rodez,1.68,5.9,4.1,27.0,1.2352713
25,2024-11-01,16:00:00,FRANCE - LIGUE 2,Clermont,Lorient,4.1,1.97,3.8,9.4,1.2352716
26,2024-11-01,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,RWDM,Waregem,1.79,4.3,4.0,980.0,1.2350869
27,2024-11-01,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Club Brugge KV U23,Lommel SK,3.7,1.92,4.0,980.0,1.23514
28,2024-11-01,16:00:00,FRANCE - LIGUE 2,Dunkerque,Amiens,2.44,3.3,3.3,11.5,1.2352717
29,2024-11-01,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Etoile Carouge,Aarau,2.16,3.15,3.85,980.0,1.2350371
30,2024-11-01,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Thun,4.1,1.85,4.0,980.0,1.2351391
31,2024-11-01,16:30:00,GERMANY - BUNDESLIGA,Bayer Leverkusen,Stuttgart,1.6,5.6,5.0,38.0,1.2347857
32,2024-11-01,16:45:00,SCOTLAND - CHAMPIONSHIP,Raith,Ayr,3.1,2.52,3.2,10.5,1.2350694
33,2024-11-01,17:00:00,SPAIN - LALIGA,Alaves,Mallorca,2.5,3.7,3.0,9.6,1.2347705
34,2024-11-01,17:00:00,PERU - LIGA 1,ADT Tarma,Sport Boys,1.4,8.2,4.8,980.0,1.2352158
35,2024-11-01,17:00:00,FRANCE - LIGUE 1,Lille,Lyon,2.26,3.3,3.85,17.0,1.2347778
36,2024-11-01,17:15:00,PORTUGAL - LIGA PORTUGAL,Sporting CP,Estrela,1.09,42.0,15.5,980.0,1.2351516
37,2024-11-01,19:00:00,URUGUAY - PRIMERA DIVISION,Maldonado,Rampla Juniors,2.38,3.3,3.25,11.5,1.2350416
38,2024-11-01,20:00:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Wilstermann,5.1,1.72,3.55,7.8,1.2353004
39,2024-11-01,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Wilstermann,SA Bulo Bulo,1.77,4.6,3.75,17.0,1.235361
40,2024-11-01,21:00:00,BRAZIL - SERIE A,Fluminense,Gremio,2.24,3.95,3.15,11.0,1.2349254
