,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,23/12/2023,03:30,Sydney FC,Western United,1.7,4.33,4.5,1.5,2.5,1.53,2.38,1.5,1.2845232,0.784,1.6,1.4282857,0.917,0.5882353,0.23094688,0.22222222,0.6666667,0.4,0.49122414,-0.1,2.713,1,0.6
2,ENGLAND - CHAMPIONSHIP,23/12/2023,09:30,Leeds,Ipswich,1.8,4.0,4.0,1.6,2.3,1.62,2.2,2.6,0.8,0.632,2.1,1.1357816,0.612,0.5555556,0.25,0.25,0.625,0.4347826,0.4093776,0.5,1.936,1,0.6
3,PORTUGAL - LIGA PORTUGAL 2,23/12/2023,09:45,Maritimo,Penafiel,1.53,4.0,6.0,2.0,1.85,2.0,1.73,1.3,1.1874342,0.622,0.5,0.92195445,1.268,0.6535948,0.25,0.16666667,0.5,0.5405405,0.5960341,0.8,2.109,1,0.937
4,ENGLAND - PREMIER LEAGUE,23/12/2023,12:00,Fulham,Burnley,1.67,3.75,5.25,1.98,1.92,1.8,1.95,1.9,1.3747727,0.97,1.0,1.3416408,0.894,0.5988024,0.26666668,0.1904762,0.5050505,0.5208333,0.5036586,0.9,2.716,1,0.8333
5,ENGLAND - PREMIER LEAGUE,23/12/2023,12:00,Tottenham,Everton,1.75,4.2,4.0,1.53,2.4,1.53,2.38,1.6,1.4282857,0.62,2.4,1.2,0.669,0.5714286,0.23809524,0.25,0.6535948,0.41666666,0.43719274,-0.8,2.628,1,0.6909
6,SCOTLAND - LEAGUE ONE,23/12/2023,12:00,Stirling,Queen of South,2.2,3.4,2.9,1.73,2.08,1.62,2.2,1.8,1.2489996,0.644,1.5,1.5,1.15,0.45454547,0.29411766,0.3448276,0.5780347,0.48076922,0.18369119,0.3,2.749,1,0.8
7,SCOTLAND - CHAMPIONSHIP,23/12/2023,12:00,Partick Thistle,Inverness,1.75,4.0,4.0,1.57,2.35,1.62,2.2,2.0,1.264911,0.599,1.7,1.3453624,0.805,0.5714286,0.25,0.25,0.6369427,0.42553192,0.42426407,0.3,2.61,1,0.8795
8,SCOTLAND - PREMIERSHIP,23/12/2023,12:00,Kilmarnock,St Johnstone,1.73,3.6,5.25,2.25,1.62,2.05,1.7,1.7,1.3453624,0.771,0.7,0.9,1.881,0.5780347,0.2777778,0.1904762,0.44444445,0.61728394,0.47594252,1.0,2.245,1,0.5679
9,SCOTLAND - LEAGUE ONE,23/12/2023,12:00,Alloa,Montrose,2.2,3.3,2.9,1.75,2.05,1.62,2.2,1.3,1.4177446,0.839,1.3,1.4177446,0.884,0.45454547,0.3030303,0.3448276,0.5714286,0.4878049,0.17387617,0.0,2.835,1,0.8
10,SCOTLAND - LEAGUE TWO,23/12/2023,12:00,Spartans,Stranraer,1.67,3.6,4.75,1.7,2.1,1.73,2.0,1.4444444,1.1653432,0.494,0.6,0.9165151,1.029,0.5988024,0.2777778,0.21052632,0.5882353,0.47619048,0.46754342,0.844,2.082,1,0.5134
11,SCOTLAND - LEAGUE TWO,23/12/2023,12:00,Peterhead,Forfar Athletic,1.85,3.5,3.5,2.05,1.75,1.91,1.8,1.7,1.3453624,0.756,1.0,1.0954452,1.078,0.5405405,0.2857143,0.2857143,0.4878049,0.5714286,0.3240906,0.7,2.441,1,0.5108
12,SCOTLAND - PREMIERSHIP,23/12/2023,12:00,Hearts,St. Mirren,1.95,3.4,4.2,2.2,1.65,1.95,1.8,1.5,1.2845232,0.889,0.9,1.1357816,1.168,0.51282054,0.29411766,0.23809524,0.45454547,0.6060606,0.34026554,0.6,2.42,1,0.505
13,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,23/12/2023,12:00,Al Taawon,Al Fateh,1.62,4.0,4.5,1.6,2.3,1.67,2.1,2.0,1.1952286,0.878,2.0,1.1952286,0.371,0.61728394,0.25,0.22222222,0.625,0.4347826,0.4957588,0.0,2.39,1,0.5594
14,ENGLAND - LEAGUE TWO,23/12/2023,12:00,Grimsby,Harrogate,1.83,3.75,4.2,1.9,1.95,1.8,1.91,1.7,1.3453624,0.539,1.6,1.4282857,0.622,0.5464481,0.26666668,0.23809524,0.5263158,0.51282054,0.39701232,0.1,2.774,1,0.8049
15,ENGLAND - CHAMPIONSHIP,23/12/2023,12:00,Sunderland,Coventry,2.05,3.5,3.6,1.85,2.0,1.67,2.1,1.8,1.4696939,1.092,0.8,1.1661904,0.727,0.4878049,0.2857143,0.2777778,0.5405405,0.5,0.27734625,1.0,2.636,1,0.6
16,ENGLAND - CHAMPIONSHIP,23/12/2023,12:00,Stoke,Millwall,2.05,3.6,3.4,2.1,1.7,1.91,1.8,1.3,1.4177446,1.156,1.3,1.1874342,0.766,0.4878049,0.2777778,0.29411766,0.47619048,0.5882353,0.2700478,0.0,2.605,1,0.6
17,ENGLAND - CHAMPIONSHIP,23/12/2023,12:00,Sheffield Wed,Cardiff,2.15,3.3,3.5,2.35,1.57,2.0,1.73,0.9,1.1357816,1.22,1.3,1.4177446,0.917,0.4651163,0.3030303,0.2857143,0.42553192,0.6369427,0.23000948,-0.4,2.554,1,0.6
18,ENGLAND - CHAMPIONSHIP,23/12/2023,12:00,Plymouth,Birmingham,2.15,3.6,3.2,1.67,2.15,1.57,2.25,1.6,1.4282857,0.704,0.6,1.2,0.98,0.4651163,0.2777778,0.3125,0.5988024,0.4651163,0.23130406,1.0,2.628,1,0.8
19,ENGLAND - CHAMPIONSHIP,23/12/2023,12:00,Norwich,Huddersfield,1.57,4.0,6.0,1.73,2.08,1.8,1.91,1.6,1.4282857,0.779,1.0,1.0954452,0.694,0.6369427,0.25,0.16666667,0.5780347,0.48076922,0.58340186,0.6,2.524,1,0.6
