League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Egyptian Premier,2024-05-14,10:00:00,Al Ittihad (EGY),Smouha,2.7,3.1,2.8,2.42,1.52,1.32,3.45,1.07,10.0,2.72,1.06,2.72,1.46,1.56,2.46,1.05,1.2,1.97,1.84,6.6,8.6,15.5,5.9,8.0,6.0,11.5,29.0,14.0,11.0,18.0,6.0,30.0,26.0,6.0,6.2,5.8,6.0,6.6,0.37037036,0.35714287,0.32258064,0.40650406,0.64102566,0.5076142,0.54347825,1.037037,1.1481482,0.96428573,1.1071428,0.87096775,0.9032258,0.87857145,0.55714285,0.057559736,0.018181818,0.06896552,0.050847456,0.064638786,0.87096775,1.1071428,0.96428573,1.097561,1.2601626,0.87857145,1.248731,8.6,-0.011627907,0.034883723,0.3139535,0.3604651,0.07261626,0.2081666,0.095846556,0.50990194,2.8624053,1.2727922,24.227745,0.50990194,0.3,0.1,1,1.0
Czech 1 Liga,2024-05-14,12:00:00,Mlada Boleslav,Slovacko,1.89,4.1,3.65,3.1,1.41,1.47,2.84,1.11,7.2,11.0,1.06,3.95,1.27,2.02,1.81,1.13,3.2,1.78,2.12,12.5,15.0,6.6,7.4,8.6,7.8,15.0,7.0,10.0,8.6,14.5,7.2,6.0,16.0,6.6,28.0,5.0,7.0,8.0,0.52910054,0.2739726,0.24390244,0.5524862,0.4950495,0.56179774,0.4716981,1.931217,2.1693122,0.5178082,1.1232877,0.46097562,0.8902439,0.4958904,0.55342466,0.36661702,0.31768954,0.36894825,0.058064517,0.33699635,0.46097562,1.1232877,0.5178082,1.0441989,2.2651935,0.4958904,1.0168539,9.64,-0.18257262,0.0466805,0.1960581,0.4253112,0.36346006,1.1679183,0.4136002,2.860804,41.34778,0.29698485,-5.994093,2.860804,0.45,1.76,1,1.0
Bahraini Premier,2024-05-14,13:00:00,Al Najma (BRN),Al-Muharraq,1.86,1.26,2.5,1.1,1.01,1.03,1.05,1.01,1.32,1.16,1.01,1.14,1.01,1.06,1.03,1.05,1.16,1.12,2.1,1.49,1.06,1.09,1.09,1.09,1.09,1.06,1.08,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,0.53763443,0.4,0.7936508,0.9708738,0.9433962,0.89285713,0.47619048,1.344086,0.67741936,0.744,0.504,1.4761904,1.9841269,0.412,0.424,0.2826425,0.14678898,0.1923077,0.32978722,0.4164306,1.4761904,0.504,0.744,1.8058252,1.2233009,0.412,0.91964287,5.62,-0.113879,-0.22064057,0.33096084,0.2241993,0.33101824,0.62010753,0.396335,1.518947,17.74467,0.042426407,-0.85937226,1.518947,1.24,0.64,1,1.0
Bahraini Premier,2024-05-14,13:00:00,Al Khalidiyah,Al Hala,1.43,4.4,1.6,1.1,1.01,1.03,1.05,1.01,1.32,1.16,1.02,1.14,1.02,1.05,1.03,1.05,1.16,1.12,1.12,1.49,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.05,1.08,1.08,1.08,1.55,1.08,0.6993007,0.625,0.22727273,0.9708738,0.95238096,0.89285713,0.89285713,1.1188811,3.0769231,0.89375,2.75,0.325,0.36363637,0.64375,0.65625,0.4006937,0.05610561,0.509434,0.46666667,0.21673004,0.325,2.75,0.89375,1.3883495,4.271845,0.64375,0.91964287,7.43,-0.022880215,0.3768506,0.19246298,0.5921938,0.67341435,1.667823,0.72905797,4.085315,4.858463,0.02828427,-0.5729387,4.085315,2.8,0.17,1,1.0
Egyptian Premier,2024-05-14,13:00:00,El Geish,Ismaily,2.24,2.7,2.62,1.1,1.01,1.03,1.05,1.01,1.32,1.27,1.01,1.27,1.01,1.27,1.03,1.04,1.16,1.12,1.12,1.49,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.55,1.55,1.05,0.44642857,0.3816794,0.37037036,0.9708738,0.78740156,0.89285713,0.89285713,1.1696428,1.2053572,0.8549618,1.0305344,0.8296296,0.97037035,0.39312977,0.48473284,0.083876885,0.0781893,0.09311741,0.015037594,0.43561643,0.8296296,1.0305344,0.8549618,2.1747572,2.621359,0.39312977,0.91964287,7.56,-0.05026455,0.01058201,0.2962963,0.35714287,0.09752544,0.24576412,0.35927892,0.60199666,10.757967,0.33941126,-6.8427734,0.60199666,0.08,0.38,1,1.0
Swedish Superettan,2024-05-14,14:00:00,Orebro,Degerfors,3.0,2.38,3.65,3.15,1.4,1.48,2.82,1.11,7.8,11.0,1.06,3.9,1.27,2.04,1.87,1.13,6.6,1.71,2.24,14.0,10.5,14.5,28.0,12.0,7.6,10.0,21.0,19.0,12.0,15.0,28.0,38.0,25.0,30.0,12.0,9.4,7.8,13.5,0.33333334,0.2739726,0.42016807,0.53475934,0.49019608,0.5847953,0.44642857,1.2166667,0.79333335,0.82191783,0.6520548,1.2605042,1.5336134,0.51232874,0.5589041,0.17528713,0.09774436,0.11524164,0.2106136,0.32246378,1.2605042,0.6520548,0.82191783,1.6042781,1.2727273,0.51232874,1.0935673,9.03,-0.07198228,-0.1406423,0.33222592,0.2635659,0.21098307,0.63505906,0.28277525,1.5555706,18.004162,0.2404163,-4.858463,1.5555706,1.27,0.65,1,1.0
Czech 1 Liga,2024-05-14,14:30:00,Sparta Prague,Banik Ostrava,1.32,8.4,6.2,3.85,1.2,1.8,2.06,1.2,4.3,17.5,1.02,3.15,1.1,3.15,1.37,1.38,3.15,1.72,2.2,15.0,5.1,5.4,5.5,10.0,12.0,4.9,5.4,9.8,9.2,16.5,5.3,10.5,10.5,18.0,40.0,2.38,5.4,5.6,0.75757575,0.16129032,0.11904762,0.729927,0.31746033,0.5813953,0.45454547,4.6969695,6.3636365,0.21290323,1.3548387,0.15714286,0.7380952,0.22096774,0.5080645,0.84272563,0.64893615,0.72839504,0.15068494,0.6380449,0.15714286,1.3548387,0.21290323,0.96350366,6.1313868,0.22096774,0.79651165,15.92,-0.30653265,0.13819095,0.082914576,0.5276382,0.6828303,3.6235526,0.8221066,8.8758545,67.71441,2.5173001,-41.669083,8.8758545,2.2,4.88,1,1.0
Scottish Premiership,2024-05-14,15:30:00,Rangers,Dundee,1.18,22.0,9.0,4.8,1.2,1.87,1.87,1.23,4.1,32.0,1.01,7.4,1.1,3.35,1.35,1.41,2.84,2.06,1.87,25.0,7.4,7.8,8.0,13.0,19.0,7.4,7.8,8.6,11.0,29.0,7.8,8.4,12.0,11.0,26.0,2.38,15.0,15.0,0.84745765,0.11111111,0.045454547,0.7407407,0.29850745,0.4854369,0.53475934,7.6271186,18.644068,0.13111112,2.4444444,0.053636365,0.4090909,0.15,0.37222221,1.0863748,0.76817286,0.8981881,0.41935483,0.73913044,0.053636365,2.4444444,0.13111112,0.8740741,16.296297,0.15,0.6553398,32.18,-0.24300808,0.40397763,0.036668736,0.6836544,0.9804397,10.5168495,1.167132,25.760916,75.65387,2.828427,-45.0,25.760916,13.0,7.82,1,1.0
Scottish Championship,2024-05-14,15:45:00,Partick,Raith,2.32,3.05,3.55,2.96,1.4,1.47,2.8,1.11,1.32,3.9,1.01,3.9,1.29,2.02,1.9,1.13,3.1,1.72,2.22,8.0,11.5,19.0,7.0,9.2,7.4,11.5,6.4,12.5,9.2,14.0,6.8,6.4,19.0,6.6,26.0,5.4,6.2,7.8,0.43103448,0.28169015,0.32786885,0.5263158,0.4950495,0.5813953,0.45045045,1.5301725,1.3146552,0.6535211,0.85915494,0.76065576,1.1639345,0.53521127,0.5690141,0.17998847,0.20954004,0.1359404,0.07575758,0.3027523,0.76065576,0.85915494,0.6535211,1.2210526,1.6052631,0.53521127,1.1046512,8.92,-0.13789238,-0.05605381,0.2600897,0.34192824,0.20804046,0.6185736,0.27244112,1.5151898,31.591516,0.16970563,-3.4336305,1.5151898,0.5,1.23,1,1.0
Spanish La Liga,2024-05-14,16:30:00,Real Madrid,Alaves,1.23,16.0,7.8,3.6,1.3,1.64,2.34,1.19,5.6,26.0,1.03,5.8,1.18,2.72,1.56,1.28,4.3,2.24,1.75,28.0,44.0,44.0,100.0,9.4,16.0,50.0,48.0,7.2,10.5,38.0,46.0,8.4,12.5,38.0,120.0,3.7,90.0,210.0,0.8130081,0.12820514,0.0625,0.64102566,0.36764705,0.44642857,0.5714286,6.3414636,13.00813,0.15769231,2.0512822,0.076875,0.4875,0.2,0.34871796,1.0143371,0.72757477,0.8572258,0.34453782,0.6666667,0.076875,2.0512822,0.15769231,0.78846157,10.256411,0.2,0.6964286,25.03,-0.26248503,0.3276069,0.04914103,0.63923293,0.88693273,7.3999753,1.0423336,18.126163,73.069016,1.6404878,-30.113733,18.126163,8.2,6.57,1,1.0
