Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,FINLAND - YKKONEN,21/04/2024,10:00,KuPS Akatemia,Klubi 04,3.75,3.6,1.75
2,BULGARIA - PARVA LIGA,21/04/2024,11:45,Lok. Sofia,Botev Plovdiv,3.8,3.5,1.95
3,CROATIA - HNL,21/04/2024,12:00,Lok. Zagreb,D. Zagreb,7.0,4.5,1.44
4,PORTUGAL - LIGA PORTUGAL,21/04/2024,14:00,Casa Pia,FC Porto,8.5,5.25,1.33
5,MOROCCO - BOTOLA PRO,21/04/2024,17:00,Renaissance Zemamra,Raja Casablanca,6.5,3.25,1.53
