,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-28,05:35:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Newcastle Jets,2.36,3.1,3.9,21.0,1.2407207
2,2025-03-28,08:00:00,CHINA - SUPER LEAGUE,Qingdao West Coast,Shanghai Port,5.5,1.56,4.6,14.0,1.2412213
3,2025-03-28,08:00:00,UKRAINE - PREMIER LEAGUE,Inhulets Petrove,Veres-Rivne,1.09,1.27,2.8,1000.0,1.2410877
4,2025-03-28,08:35:00,CHINA - SUPER LEAGUE,Wuhan Three Towns,Zhejiang Professional,2.84,2.4,3.45,15.0,1.24131
5,2025-03-28,10:00:00,TURKEY - SUPER LIG,Kayserispor,Hatayspor,1.69,5.2,4.4,24.0,1.2409761
6,2025-03-28,10:00:00,TURKEY - SUPER LIG,Antalyaspor,Alanyaspor,2.52,3.15,3.3,12.0,1.2410164
7,2025-03-28,10:30:00,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Zhytomyr,3.15,2.32,2.92,8.8,1.2410814
8,2025-03-28,11:30:00,CROATIA - PRVA NL,Jarun,Sesvete,2.24,2.94,2.76,12.5,1.2414478
9,2025-03-28,12:00:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,Pyunik Yerevan,1.1,1.1,1.21,1000.0,1.2414784
10,2025-03-28,14:00:00,SERBIA - SUPER LIGA,IMT Novi Beograd,IMT Novi Beograd,1.69,4.5,3.4,22.0,1.2410647
11,2025-03-28,14:00:00,POLAND - DIVISION 1,Pruszkow,Warta Poznan,2.14,3.55,3.1,12.0,1.2412338
12,2025-03-28,14:30:00,GERMANY - 2. BUNDESLIGA,Ulm,Darmstadt,2.84,2.62,3.45,10.5,1.2409781
13,2025-03-28,14:30:00,TURKEY - SUPER LIG,Konyaspor,Gaziantep,2.18,3.85,3.45,15.0,1.2409762
14,2025-03-28,14:30:00,TURKEY - SUPER LIG,Bodrumspor,Fenerbahce,7.8,1.5,4.5,7.0,1.2409831
15,2025-03-28,14:30:00,GERMANY - 2. BUNDESLIGA,Hamburger SV,Elversberg,1.77,4.8,4.2,24.0,1.2410169
16,2025-03-28,15:00:00,DENMARK - SUPERLIGA,Aalborg,Viborg,2.98,2.4,3.55,12.5,1.2411748
17,2025-03-28,15:00:00,DENMARK - 1ST DIVISION,Vendsyssel,Hillerod,4.1,1.9,3.55,8.8,1.2412372
18,2025-03-28,15:30:00,FRANCE - NATIONAL,Versailles,Villefranche,1.94,2.9,3.25,1000.0,1.2414744
19,2025-03-28,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Wil,3.3,2.02,2.5,1000.0,1.2412413
20,2025-03-28,15:30:00,FRANCE - NATIONAL,Valenciennes,Boulogne,2.44,3.2,2.82,11.5,1.241238
21,2025-03-28,15:30:00,FRANCE - NATIONAL,Concarneau,Sochaux,2.62,2.8,3.1,13.0,1.2412381
22,2025-03-28,15:30:00,FRANCE - NATIONAL,Nimes,Bourg-en-Bresse,2.26,3.95,2.72,11.5,1.2412411
23,2025-03-28,15:30:00,FRANCE - NATIONAL,Gobelins F.C.,Chateauroux,1.87,4.6,3.35,16.5,1.2413267
24,2025-03-28,15:30:00,FRANCE - NATIONAL,Nancy,Le Mans,2.26,3.4,3.0,12.5,1.2412378
25,2025-03-28,15:30:00,FRANCE - NATIONAL,Orleans,Quevilly Rouen,1.09,2.98,2.28,1000.0,1.2412859
26,2025-03-28,16:00:00,FRANCE - LIGUE 2,Red Star,Rodez,2.76,2.58,3.35,12.0,1.241001
27,2025-03-28,16:00:00,HUNGARY - OTP BANK LIGA,Kecskemeti TE,Debrecen,2.54,1.09,1.2,1000.0,1.2412385
28,2025-03-28,16:00:00,FRANCE - LIGUE 2,Bastia,Dunkerque,2.2,3.3,3.1,12.0,1.2410169
29,2025-03-28,16:00:00,FRANCE - LIGUE 2,Metz,Troyes,1.74,5.3,3.5,17.0,1.2409763
30,2025-03-28,16:00:00,FRANCE - LIGUE 2,Martigues,AC Ajaccio,3.3,2.54,3.15,9.8,1.2409782
31,2025-03-28,16:00:00,FRANCE - LIGUE 2,Clermont,Amiens,2.04,3.65,3.45,17.0,1.2410011
32,2025-03-28,16:00:00,FRANCE - LIGUE 2,Pau FC,Annecy,2.12,3.65,3.3,1000.0,1.2410012
33,2025-03-28,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,Guabira,1.1,1.12,1.21,1000.0,1.2414738
34,2025-03-28,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,RWDM,Seraing,1.3,9.8,5.5,44.0,1.2412386
35,2025-03-28,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Etoile Carouge,1.81,4.3,3.5,20.0,1.2412456
36,2025-03-28,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Thun,Xamax,1.3,2.48,1.2,1000.0,1.2412456
37,2025-03-28,16:30:00,POLAND - DIVISION 1,Wisla,Kotwica Kolobrzeg,1.26,10.0,5.8,50.0,1.2412412
38,2025-03-28,16:30:00,GERMANY - BUNDESLIGA,Bayer Leverkusen,Bochum,1.25,15.0,7.4,60.0,1.2406704
39,2025-03-28,16:45:00,ENGLAND - LEAGUE TWO,Tranmere,Cheltenham,2.0,4.1,3.4,14.5,1.241277
40,2025-03-28,16:45:00,FRANCE - LIGUE 1,Strasbourg,Lyon,2.9,2.52,3.75,14.5,1.24082
41,2025-03-28,16:45:00,ENGLAND - LEAGUE TWO,Colchester,Grimsby,2.06,4.0,3.05,15.0,1.2412777
42,2025-03-28,17:15:00,PORTUGAL - LIGA PORTUGAL,Gil Vicente,Benfica,9.2,1.39,5.3,8.4,1.2409837
43,2025-03-28,17:30:00,PERU - LIGA 1,Alianza Atl.,Cusco,1.67,5.2,3.5,24.0,1.2412924
44,2025-03-28,18:15:00,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,Club 2 de Mayo de Pedro Juan Cab,0.0,0.0,0.0,0.0,0.0
45,2025-03-28,18:30:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Always Ready,1.1,1.65,1.76,1000.0,1.2414825
46,2025-03-28,18:30:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Dep. Tachira,3.25,2.32,2.62,9.6,1.2414129
47,2025-03-28,19:30:00,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Club Atletico Tembetary,0.0,0.0,0.0,1000.0,1.2413577
48,2025-03-28,21:00:00,VENEZUELA - LIGA FUTVE,Carabobo,Rayo Zuliano,1.78,4.5,2.84,17.0,1.2414128
49,2025-03-28,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Bolivar,CDT Real Oruro,1.1,4.0,4.0,1000.0,1.2414839
50,2025-03-28,22:00:00,PERU - LIGA 1,U. de Deportes,Sport Huancayo,1.25,1.04,1.2,1000.0,1.2412571
