,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,MVrBYNSR,16/08/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Zacatecas Mineros,APERTURA ,3.96,4.1,1.75,1.25,3.7,1.02,13.4,1.12,5.05,1.45,2.48,2.23,1.65,3.56,1.23,1.47,2.6,,,,,13.0,8.5,9.0,13.0,13.0,6.5,6.5,10.0,20.0,10.0,9.5,13.0,41.0,21.0,21.0,31.0,176.0
2,h0dMG2AM,16/08/2023,12:30,QATAR - QSL,Al Wakra,Muaither SC,ROUND 1,1.6,4.2,4.84,1.29,3.4,1.01,14.0,1.16,4.33,1.62,2.29,2.42,1.47,4.25,1.17,1.63,2.22,,,,,13.0,15.0,26.0,61.0,7.0,6.5,13.0,31.0,7.0,6.5,11.0,31.0,10.0,9.0,15.0,41.0,201.0
3,zPoRFMPS,16/08/2023,14:30,QATAR - QSL,Al Arabi,Shamal,ROUND 1,1.32,5.2,8.35,1.27,3.54,1.01,14.7,1.14,4.55,1.57,2.4,2.32,1.51,3.96,1.19,1.84,1.92,,,,,14.0,23.0,46.0,151.0,6.5,8.5,21.0,67.0,5.5,6.5,15.0,71.0,7.0,8.0,17.0,61.0,201.0
4,rsHqkHDp,16/08/2023,18:00,DOMINICAN REPUBLIC - LDF,Moca,Atlantico,WINNERS STAGE ,2.03,3.16,3.71,1.51,2.39,1.06,7.5,1.43,2.54,2.42,1.55,4.45,1.15,9.0,1.03,2.04,1.74,,,,,6.5,9.5,19.0,67.0,5.0,6.0,13.0,41.0,7.0,7.5,15.0,61.0,13.0,15.0,31.0,67.0,67.0
5,bkaWCK5i,16/08/2023,18:00,DOMINICAN REPUBLIC - LDF,Vega Real,Universidad O&M,WINNERS STAGE ,2.31,3.04,3.15,1.53,2.34,1.06,7.2,1.46,2.45,2.52,1.51,4.65,1.14,10.0,1.02,2.04,1.74,,,,,6.0,7.5,13.0,36.0,6.0,5.5,11.0,26.0,9.0,8.5,13.0,46.0,17.0,17.0,31.0,67.0,67.0
6,rZlxUsyq,16/08/2023,20:05,MEXICO - LIGA DE EXPANSION MX,Atlante,Atletico La Paz,APERTURA ,1.4,4.55,7.4,1.34,3.1,10.2,1.04,1.22,3.65,1.78,2.03,2.79,1.36,5.1,1.11,1.95,1.81,,,,,11.0,15.0,36.0,101.0,6.0,7.0,17.0,51.0,5.5,6.0,14.0,56.0,7.5,9.5,18.0,67.0,201.0
