,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-05-13,11:00:00,EGYPT - PREMIER LEAGUE,Future FC,Al Masry,4.3,2.22,2.94,6.8,1.2435808
2,2025-05-13,11:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Al Ahly,6.2,1.59,4.5,16.5,1.2435703
3,2025-05-13,14:00:00,EGYPT - PREMIER LEAGUE,Haras El Hodood,National Bank Egypt,6.4,1.71,3.6,6.6,1.2435812
4,2025-05-13,14:00:00,EGYPT - PREMIER LEAGUE,Zamalek,Pyramids,2.82,2.8,3.25,10.5,1.2435809
5,2025-05-13,14:00:00,SPAIN - LALIGA,Valladolid,Girona,5.1,1.8,4.0,9.4,1.2433777
6,2025-05-13,15:00:00,SPAIN - LALIGA,Real Sociedad,Celta Vigo,2.44,3.3,3.45,12.5,1.2433625
7,2025-05-13,15:45:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Livingston,3.8,2.1,3.45,13.0,1.2436005
8,2025-05-13,16:30:00,SPAIN - LALIGA,Sevilla,Las Palmas,1.74,5.9,3.9,17.5,1.2433778
