,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,06/04/2024,00:10,MEXICO - LIGA MX,Club Tijuana,Necaxa,1.8,3.8,4.0,1.7,1.63,2.1,1.03,1.33,1.19,5.0,1.13
2,06/04/2024,04:30,SOUTH KOREA - K LEAGUE 1,Incheon,Jeju Utd,2.15,3.4,3.3,2.1,1.83,1.83,1.06,1.44,1.36,8.0,1.08
3,06/04/2024,08:00,THAILAND - THAI LEAGUE 1,Chiangrai Utd,Pathum United,4.0,3.9,1.75,1.7,1.65,2.1,1.04,1.34,1.22,4.4,1.17
4,06/04/2024,08:00,SWEDEN - SUPERETTAN,Ostersund,Trelleborg,1.8,3.6,4.2,1.88,1.75,2.0,1.05,1.36,1.25,6.0,1.13
5,06/04/2024,10:00,SLOVAKIA - NIKE LIGA,Ruzomberok,Trnava,3.85,3.1,2.05,2.5,2.12,1.65,1.11,1.6,1.52,8.0,1.06
6,06/04/2024,10:00,SPAIN - PRIMERA RFEF,R. Sociedad B,Sestao,1.7,3.4,4.33,2.38,2.38,1.53,1.08,1.53,1.44,8.5,1.05
14,06/04/2024,11:00,ENGLAND - PREMIER LEAGUE,Wolves,West Ham,2.5,3.6,2.7,1.73,1.57,2.25,1.04,1.33,1.22,5.0,1.17
23,06/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Stoke,West Brom,2.6,3.2,2.8,2.2,1.83,1.83,1.08,1.5,1.4,9.0,1.07
22,06/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Middlesbrough,Swansea,1.8,3.8,4.33,1.8,1.73,2.0,1.05,1.33,1.25,5.5,1.14
21,06/04/2024,11:00,ENGLAND - LEAGUE ONE,Northampton,Carlisle,2.0,3.5,3.75,2.0,1.8,1.95,1.05,1.4,1.29,7.0,1.1
