Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,BULGARIA - PARVA LIGA,20/04/2024,09:15,Pirin Blagoevgrad,Cherno More,6.5,3.75,1.55
2,BRAZIL - BRASILEIRO WOMEN,20/04/2024,15:00,Real Brasilia W,Sao Paulo W,5.2,3.5,1.57
3,DOMINICAN REPUBLIC - LDF,20/04/2024,19:00,San Cristobal,Cibao,13.5,6.0,1.15
