,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,21/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Gimpo FC,3.2,3.25,2.15,2.15,1.91,1.8,1.07,1.44,1.36,9.0,1.07
2,21/04/2024,07:00,SPAIN - PRIMERA RFEF,Granada CF B,San Fernando,3.5,3.0,2.0,2.38,2.2,1.62,1.1,1.53,1.44,8.5,1.05
3,21/04/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Os Belenenses,2.05,3.3,3.2,1.98,1.73,2.0,1.05,1.4,1.29,6.5,1.11
4,21/04/2024,08:00,BELARUS - VYSSHAYA LIGA,Slutsk,Isloch,3.12,3.32,2.33,2.16,1.87,1.89,1.04,1.45,1.34,7.3,1.05
5,21/04/2024,09:00,MALTA - PREMIER LEAGUE,Mosta,Hibernians,2.92,3.2,2.3,2.15,1.91,1.7,1.07,1.47,1.4,7.4,1.06
6,21/04/2024,10:00,ROMANIA - LIGA 1,Otelul,U. Cluj,2.88,2.75,2.7,2.2,1.83,1.83,1.08,1.5,1.36,9.0,1.07
7,21/04/2024,11:00,SERBIA - SUPER LIGA,Sp. Subotica,Javor,2.1,3.45,3.2,1.75,1.62,2.15,1.05,1.37,1.25,4.7,1.15
8,21/04/2024,11:00,BELGIUM - JUPILER PRO LEAGUE,Kortrijk,RWDM,2.1,3.4,3.4,2.03,1.8,1.95,1.06,1.4,1.3,7.0,1.1
9,21/04/2024,11:15,MALTA - PREMIER LEAGUE,Valletta,Balzan,2.18,3.2,3.1,2.2,1.98,1.65,1.09,1.5,1.42,8.4,1.04
12,21/04/2024,11:30,SWEDEN - ALLSVENSKAN,Halmstad,Brommapojkarna,3.1,3.5,2.25,1.9,1.7,2.05,1.05,1.36,1.25,6.5,1.11
11,21/04/2024,11:30,SWITZERLAND - SUPER LEAGUE,Zurich,St. Gallen,2.25,3.6,3.0,1.62,1.53,2.38,1.03,1.3,1.18,4.5,1.18
10,21/04/2024,11:30,ITALY - SERIE C,Perugia,Arezzo,1.95,3.15,3.9,2.12,1.91,1.7,1.05,1.5,1.39,8.6,1.04
13,21/04/2024,11:45,BULGARIA - PARVA LIGA,Lok. Sofia,Botev Plovdiv,3.8,3.5,1.95,2.1,1.91,1.8,1.06,1.44,1.36,8.0,1.08
14,21/04/2024,13:00,SERBIA - PRVA LIGA,Macva,Graficar Beograd,2.12,3.0,3.3,2.2,1.95,1.81,1.06,1.5,1.41,9.0,1.03
15,21/04/2024,13:00,SPAIN - PRIMERA RFEF,SD Logrones,Osasuna B,3.1,3.3,2.05,2.0,1.73,2.0,1.06,1.4,1.3,6.5,1.1
16,21/04/2024,14:00,PORTUGAL - LIGA PORTUGAL,Casa Pia,FC Porto,8.5,5.25,1.33,1.83,2.2,1.62,1.04,1.36,1.25,6.0,1.13
17,21/04/2024,15:00,SERBIA - SUPER LIGA,Radnicki Nis,Radnik,1.29,5.2,8.75,1.55,1.93,1.78,1.03,1.3,1.18,3.75,1.23
18,21/04/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Aldosivi,Nueva Chicago,2.1,3.3,3.6,2.35,2.0,1.73,1.08,1.5,1.44,10.0,1.06
19,21/04/2024,18:00,BRAZIL - SERIE B,Ponte Preta,Coritiba,3.4,3.1,2.22,2.47,2.05,1.7,1.11,1.6,1.5,8.0,1.06
20,21/04/2024,18:30,PARAGUAY - PRIMERA DIVISION,Tacuary,Guarani,2.75,3.2,2.45,2.1,1.83,1.83,1.07,1.44,1.33,8.0,1.08
21,21/04/2024,20:00,ARGENTINA - PRIMERA NACIONAL,Estudiantes Rio Cuarto,Deportivo Moron,2.3,2.88,3.8,3.1,2.25,1.57,1.14,1.62,1.62,15.0,1.03
