,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,29/03/2024,05:45,Adelaide United,Western United,1.85,4.5,3.4,1.36,3.1,1.4,2.75,1.2,1.2489996,1.066,0.5,0.92195445,1.036,0.5405405,0.22222222,0.29411766,0.7352941,0.32258064,0.3869171,0.7,2.171,1,0.8
2,PORTUGAL - LIGA PORTUGAL 2,29/03/2024,11:00,Pacos Ferreira,Oliveirense,1.55,4.0,6.0,1.98,1.88,2.0,1.73,1.6,1.4282857,0.843,1.0,1.0954452,1.103,0.6451613,0.25,0.16666667,0.5050505,0.5319149,0.58968323,0.6,2.524,1,0.9249
3,BULGARIA - PARVA LIGA,29/03/2024,11:30,Arda,Krumovgrad,1.91,3.4,4.33,2.35,1.57,2.1,1.67,1.7,1.3453624,0.993,1.0,1.3416408,1.297,0.5235602,0.29411766,0.23094688,0.42553192,0.6369427,0.35968035,0.7,2.687,1,0.5148
4,ENGLAND - LEAGUE ONE,29/03/2024,12:00,Derby,Blackpool,1.85,3.6,4.0,2.08,1.73,1.95,1.8,2.0,1.264911,0.4,1.3,1.4177446,1.242,0.5405405,0.2777778,0.25,0.48076922,0.5780347,0.3676066,0.7,2.683,1,0.8207
5,ENGLAND - LEAGUE ONE,29/03/2024,12:00,Lincoln,Leyton Orient,2.0,3.4,4.0,2.35,1.57,2.05,1.7,1.6,1.2,1.1,1.6,1.4282857,0.811,0.5,0.29411766,0.25,0.42553192,0.6369427,0.3130438,0.0,2.628,1,0.7192
6,ENGLAND - LEAGUE ONE,29/03/2024,12:00,Wigan,Burton,2.0,3.5,3.8,2.1,1.7,1.95,1.8,1.6,1.4282857,0.658,0.9,1.1357816,1.106,0.5,0.2857143,0.2631579,0.47619048,0.5882353,0.3052703,0.7,2.564,1,0.8039
7,ENGLAND - LEAGUE ONE,29/03/2024,12:00,Fleetwood,Cheltenham,2.15,3.25,3.6,2.08,1.73,1.8,1.95,0.9,1.1357816,1.105,0.9,1.1357816,0.702,0.4651163,0.30769232,0.2777778,0.48076922,0.5780347,0.23465143,0.0,2.272,1,0.6944
8,ENGLAND - LEAGUE ONE,29/03/2024,12:00,Barnsley,Cambridge Utd,1.55,4.33,6.0,1.7,2.1,1.8,1.95,1.8,1.2489996,0.452,0.8,1.1661904,0.916,0.6451613,0.23094688,0.16666667,0.5882353,0.47619048,0.61003673,1.0,2.415,1,0.8068
9,ENGLAND - LEAGUE TWO,29/03/2024,12:00,AFC Wimbledon,Harrogate,1.62,3.8,5.75,2.03,1.83,1.91,1.8,1.7,1.3453624,0.76,1.4,1.1135529,0.57,0.61728394,0.2631579,0.17391305,0.49261084,0.5464481,0.54479825,0.3,2.459,1,0.6744
10,ENGLAND - LEAGUE TWO,29/03/2024,12:00,Accrington,Morecambe,2.1,3.5,3.1,1.7,2.1,1.62,2.2,1.4,1.356466,0.887,1.4,1.356466,0.724,0.47619048,0.2857143,0.32258064,0.5882353,0.47619048,0.22818165,0.0,2.713,1,0.7829
11,ENGLAND - LEAGUE TWO,29/03/2024,12:00,Bradford City,Tranmere,2.1,3.6,3.3,1.93,1.93,1.8,1.91,1.1,1.0440307,1.18,1.1,1.3,0.99,0.47619048,0.2777778,0.3030303,0.5181347,0.5181347,0.2502896,0.0,2.344,1,0.6682
12,ENGLAND - LEAGUE TWO,29/03/2024,12:00,Colchester,Newport,1.95,3.6,3.75,1.73,2.08,1.67,2.1,1.0,1.0954452,0.753,1.9,1.3747727,0.858,0.51282054,0.2777778,0.26666668,0.5780347,0.48076922,0.3220852,-0.9,2.47,1,0.6789
13,ENGLAND - LEAGUE TWO,29/03/2024,12:00,Gillingham,Crewe,2.05,3.5,3.6,2.1,1.7,1.83,1.83,1.1,1.0440307,0.92,1.5,1.2845232,0.978,0.4878049,0.2857143,0.2777778,0.47619048,0.5882353,0.27734625,-0.4,2.329,1,0.8472
14,ENGLAND - LEAGUE TWO,29/03/2024,12:00,Salford,Sutton,1.91,3.6,3.8,1.7,2.1,1.62,2.2,1.1,1.0440307,0.957,0.8,1.1661904,1.352,0.5235602,0.2777778,0.2631579,0.5882353,0.47619048,0.336661,0.3,2.21,1,0.757
15,ENGLAND - LEAGUE TWO,29/03/2024,12:00,Barrow,Grimsby,1.91,3.6,4.0,2.1,1.7,1.91,1.8,1.8,1.2489996,0.58,1.0,0.7745967,1.051,0.5235602,0.2777778,0.25,0.47619048,0.5882353,0.35079414,0.8,2.024,1,0.722
16,ENGLAND - LEAGUE TWO,29/03/2024,12:00,MK Dons,Walsall,1.95,3.6,3.75,1.75,2.05,1.67,2.1,2.5,1.024695,0.485,1.2,1.2489996,1.168,0.51282054,0.2777778,0.26666668,0.5714286,0.4878049,0.3220852,1.3,2.274,1,0.8365
17,ENGLAND - LEAGUE ONE,29/03/2024,12:00,Reading,Northampton,1.67,4.0,5.0,1.88,1.98,1.91,1.91,1.5,1.2845232,0.418,1.2,1.2489996,0.569,0.5988024,0.25,0.2,0.5319149,0.5050505,0.5074087,0.3,2.534,1,0.7854
18,ENGLAND - CHAMPIONSHIP,29/03/2024,12:00,Hull,Stoke,1.95,3.75,3.75,1.98,1.88,1.8,1.91,1.2,1.2489996,0.727,0.8,1.1661904,0.561,0.51282054,0.26666668,0.26666668,0.5050505,0.5319149,0.33275613,0.4,2.415,1,0.6
19,ENGLAND - CHAMPIONSHIP,29/03/2024,12:00,QPR,Birmingham,2.0,3.6,3.6,2.05,1.75,1.83,1.83,1.0,1.0954452,0.824,0.8,1.1661904,1.083,0.5,0.2777778,0.2777778,0.4878049,0.5714286,0.29772916,0.2,2.262,1,1.0
20,ENGLAND - CHAMPIONSHIP,29/03/2024,12:00,Southampton,Middlesbrough,1.57,4.5,5.25,1.48,2.6,1.57,2.25,2.4,1.2,0.509,1.8,1.4696939,0.664,0.6369427,0.22222222,0.1904762,0.6756757,0.3846154,0.5813331,0.6,2.67,1,0.6
21,PORTUGAL - LIGA PORTUGAL 2,29/03/2024,12:30,Tondela,Vilaverdense,1.62,4.0,5.25,2.03,1.83,2.0,1.73,1.8,1.2489996,0.739,0.6,1.2,0.929,0.61728394,0.25,0.1904762,0.49261084,0.5464481,0.53530127,1.2,2.449,1,0.7135
22,AUSTRIA - BUNDESLIGA,29/03/2024,15:30,Austria Vienna,BW Linz,1.62,3.8,5.5,1.93,1.93,1.95,1.8,1.7,1.1,1.275,0.7,1.1874342,0.996,0.61728394,0.2631579,0.18181819,0.5181347,0.5181347,0.53390276,1.0,2.287,1,0.5082
23,NETHERLANDS - EERSTE DIVISIE,29/03/2024,16:00,De Graafschap,Jong AZ,1.67,4.2,4.75,1.53,2.4,1.53,2.38,2.2,1.2489996,0.593,1.3,1.1874342,0.65,0.5988024,0.23809524,0.21052632,0.6535948,0.41666666,0.5066586,0.9,2.436,1,0.8897
24,NETHERLANDS - EERSTE DIVISIE,29/03/2024,16:00,Telstar,Jong Utrecht,1.7,3.8,5.0,1.7,2.1,1.67,2.1,1.3,1.1874342,0.697,0.5,0.92195445,1.277,0.5882353,0.2631579,0.2,0.5882353,0.47619048,0.48534182,0.8,2.109,1,0.6929
25,NETHERLANDS - EERSTE DIVISIE,29/03/2024,16:00,FC Emmen,Jong Ajax,1.53,4.75,5.0,1.44,2.7,1.57,2.25,1.9,1.3747727,0.702,0.8,0.8717798,0.538,0.6535948,0.21052632,0.2,0.6944444,0.37037036,0.5959545,1.1,2.247,1,0.9342
26,NETHERLANDS - EERSTE DIVISIE,29/03/2024,16:00,Venlo,Oss,1.67,4.0,5.25,1.7,2.1,1.73,2.0,1.5,1.2845232,0.435,0.7,1.1874342,1.632,0.5988024,0.25,0.1904762,0.5882353,0.47619048,0.5198909,0.8,2.472,1,0.6839
27,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/03/2024,16:00,Al Taawon,Al Hazem,1.5,4.33,5.25,1.6,2.3,1.73,2.0,1.7,1.3453624,0.691,0.7,0.45825756,1.11,0.6666667,0.23094688,0.1904762,0.625,0.4347826,0.5943629,1.0,1.804,1,0.5108
28,BELGIUM - CHALLENGER PRO LEAGUE,29/03/2024,16:00,Beerschot VA,Genk U23,1.5,4.33,6.0,1.48,2.6,1.57,2.25,1.6,1.2,0.964,1.1,1.3,0.592,0.6666667,0.23094688,0.16666667,0.6756757,0.3846154,0.62607664,0.5,2.5,1,0.5222
29,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,29/03/2024,16:00,Damac,Al Khaleej,2.2,3.25,3.0,2.05,1.75,1.83,1.83,1.8,1.2489996,0.594,1.1,1.3,1.063,0.45454547,0.30769232,0.33333334,0.4878049,0.5714286,0.17537388,0.7,2.549,1,0.5149
30,NETHERLANDS - EERSTE DIVISIE,29/03/2024,16:00,NAC Breda,Maastricht,1.4,5.5,6.0,1.4,2.88,1.62,2.2,1.4444444,1.1653432,0.506,1.4,1.356466,0.757,0.71428573,0.18181819,0.16666667,0.71428573,0.3472222,0.71883994,0.044,2.522,1,0.8953
31,IRELAND - PREMIER DIVISION,29/03/2024,16:45,Shelbourne,Dundalk,1.75,3.5,5.0,2.2,1.65,2.05,1.7,2.2,0.9797959,0.486,1.3,1.4177446,0.713,0.5714286,0.2857143,0.2,0.45454547,0.6060606,0.4506306,0.9,2.398,1,0.867
32,IRELAND - PREMIER DIVISION,29/03/2024,16:45,Derry City,Galway,1.8,3.6,4.2,1.98,1.88,1.8,1.95,2.4,0.9165151,0.572,2.1,1.1357816,0.914,0.5555556,0.2777778,0.23809524,0.5050505,0.5319149,0.39544734,0.3,2.052,1,0.8927
33,BELGIUM - JUPILER PRO LEAGUE,29/03/2024,16:45,Gent,St. Liege,1.62,4.2,5.0,1.65,2.2,1.67,2.1,1.6,1.2,0.363,0.4,0.48989794,0.774,0.61728394,0.23809524,0.2,0.6060606,0.45454547,0.5354668,1.2,1.69,1,0.7947
34,COLOMBIA - PRIMERA A,29/03/2024,21:30,Junior,La Equidad,1.83,3.5,4.5,2.2,1.65,2.0,1.73,2.5,1.024695,0.774,1.4,1.1135529,0.987,0.5464481,0.2857143,0.22222222,0.45454547,0.6060606,0.3991665,1.1,2.138,1,0.6
35,COSTA RICA - PRIMERA DIVISION,29/03/2024,22:00,Zeledon,AD Santos,1.73,3.6,4.0,1.9,1.9,1.83,1.83,1.8,1.2489996,0.77,0.3,0.45825756,1.298,0.5780347,0.2777778,0.25,0.5263158,0.5263158,0.40293446,1.5,1.707,1,0.5124
