,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,BULGARIA - PARVA LIGA,15/03/2024,11:15,Beroe,Botev Vratsa,1.91,3.4,4.33,2.25,1.62,2.0,1.73,1.5,1.2845232,1.335,0.4,0.9165151,1.555,0.5235602,0.29411766,0.23094688,0.44444445,0.61728394,0.35968035,1.1,2.201,1,0.5114
2,ROMANIA - LIGA 1,15/03/2024,12:30,U. Cluj,FC Botosani,1.7,3.1,5.5,2.2,1.65,2.1,1.67,1.5,1.2845232,0.798,0.6,0.9165151,0.655,0.5882353,0.32258064,0.18181819,0.45454547,0.6060606,0.46267158,0.9,2.201,1,0.9175
3,CROATIA - HNL,15/03/2024,13:00,Osijek,Varazdin,1.62,3.6,5.0,1.98,1.88,1.91,1.8,1.9,1.1357816,0.744,0.8,0.8717798,0.934,0.61728394,0.2777778,0.2,0.5050505,0.5319149,0.49635893,1.1,2.008,1,0.5135
4,POLAND - EKSTRAKLASA,15/03/2024,14:00,Zaglebie,Stal Mielec,1.8,3.5,4.5,2.0,1.85,1.91,1.91,1.3,1.1874342,0.483,1.1,1.3,1.117,0.5555556,0.2857143,0.22222222,0.5,0.5405405,0.40765673,0.2,2.487,1,0.5945
5,ROMANIA - LIGA 1,15/03/2024,15:30,FC Rapid Bucuresti,Farul Constanta,1.6,3.75,5.0,1.93,1.93,1.83,1.83,2.4,1.2,0.452,1.7,1.3453624,0.668,0.625,0.26666668,0.2,0.5181347,0.5181347,0.5128726,0.7,2.545,1,0.7997
6,NETHERLANDS - EERSTE DIVISIE,15/03/2024,16:00,NAC Breda,Venlo,1.7,4.0,4.75,1.67,2.15,1.67,2.1,1.25,1.0897248,0.489,0.9,1.1357816,1.022,0.5882353,0.25,0.21052632,0.5988024,0.4651163,0.48490736,0.35,2.226,1,0.7556
7,NETHERLANDS - EERSTE DIVISIE,15/03/2024,16:00,Dordrecht,Eindhoven FC,1.73,4.0,4.5,1.53,2.4,1.53,2.38,2.5,1.024695,0.649,1.3,1.1874342,0.595,0.5780347,0.25,0.22222222,0.6535948,0.41666666,0.46155208,1.2,2.212,1,0.6339
8,NETHERLANDS - EERSTE DIVISIE,15/03/2024,16:00,Groningen,De Graafschap,1.62,4.5,4.75,1.57,2.35,1.67,2.1,2.1,1.1357816,0.885,1.3,1.4177446,1.003,0.61728394,0.22222222,0.21052632,0.6369427,0.42553192,0.5401288,0.8,2.554,1,0.744
9,NETHERLANDS - EERSTE DIVISIE,15/03/2024,16:00,Jong Ajax,Jong PSV,2.05,3.75,3.4,1.4,2.88,1.36,3.0,2.0,1.264911,0.901,0.9,1.1357816,0.879,0.4878049,0.26666668,0.29411766,0.71428573,0.3472222,0.2815653,1.1,2.401,1,0.7775
10,BELGIUM - CHALLENGER PRO LEAGUE,15/03/2024,16:00,Beveren,Patro Eisden,2.0,3.4,3.3,1.98,1.88,1.8,1.91,1.7,1.3453624,0.687,1.7,1.1,1.256,0.5,0.29411766,0.3030303,0.5050505,0.5319149,0.25982684,0.0,2.445,1,0.5054
11,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,15/03/2024,16:00,Al Feiha,Al Riyadh,1.7,3.6,5.0,1.95,1.85,1.83,1.83,0.7,0.9,1.55,0.7,1.1874342,0.746,0.5882353,0.2777778,0.2,0.51282054,0.5405405,0.4719923,0.0,2.087,1,0.6682
12,POLAND - DIVISION 1,15/03/2024,16:30,Wisla,Legnica,1.65,3.8,4.75,1.7,2.1,1.73,2.0,2.1,1.1357816,0.989,1.3,1.1874342,1.295,0.6060606,0.2631579,0.21052632,0.5882353,0.47619048,0.48726106,0.8,2.323,1,0.8084
13,POLAND - EKSTRAKLASA,15/03/2024,16:30,Lech Poznan,Warta Poznan,1.73,3.75,4.75,2.3,1.6,2.1,1.67,2.0,1.264911,0.814,1.3,1.1874342,0.985,0.5780347,0.26666668,0.21052632,0.4347826,0.625,0.45955703,0.7,2.452,1,0.7358
14,SPAIN - LALIGA2,15/03/2024,16:30,Eldense,FC Cartagena SAD,2.0,3.1,4.33,2.7,1.44,2.25,1.57,1.7,1.1,0.642,1.8,1.2489996,0.621,0.5,0.32258064,0.23094688,0.37037036,0.6944444,0.31803453,-0.1,2.349,1,1.0
15,IRELAND - PREMIER DIVISION,15/03/2024,16:45,Dundalk,Waterford,2.1,3.3,3.5,2.1,1.7,1.91,1.91,2.0,1.264911,0.643,1.7,1.3453624,0.992,0.47619048,0.3030303,0.2857143,0.47619048,0.5882353,0.24227096,0.3,2.61,1,0.9236
16,PORTUGAL - LIGA PORTUGAL,15/03/2024,17:15,Estoril,Portimonense,1.7,3.75,5.0,1.73,2.08,1.75,2.0,1.5,1.5,0.86,1.2,1.4696939,0.931,0.5882353,0.26666668,0.2,0.5780347,0.48076922,0.4820402,0.3,2.97,1,0.8871
