,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,30/10/2023,00:06,Club Tijuana,Atlas,2.25,3.25,3.4,2.1,1.7,1.91,1.91,1.6,1.2,0.745,1.2,1.2489996,1.053,0.44444445,0.30769232,0.29411766,0.47619048,0.5882353,0.19467077,0.4,2.449,1,0.7845
2,ROMANIA - LIGA 1,30/10/2023,12:30,FC Botosani,U. Cluj,3.2,3.2,2.2,2.1,1.7,1.83,1.83,1.5,1.024695,1.02,1.7,1.1,0.822,0.3125,0.3125,0.45454547,0.47619048,0.5882353,0.18608074,-0.2,2.125,1,0.7886
3,POLAND - DIVISION 1,30/10/2023,14:00,Pruszkow,Legnica,3.3,3.3,2.05,2.03,1.83,1.8,1.91,1.5,1.5,1.086,0.9,1.1357816,0.882,0.3030303,0.3030303,0.4878049,0.49261084,0.5464481,0.23888743,0.6,2.636,1,0.6404
4,SWEDEN - ALLSVENSKAN,30/10/2023,15:00,Hammarby,Sirius,1.8,3.75,4.33,1.65,2.2,1.62,2.2,2.0,1.264911,0.839,1.1,1.3,0.999,0.5555556,0.26666668,0.23094688,0.6060606,0.45454547,0.41399676,0.9,2.565,1,0.8833
5,SWEDEN - SUPERETTAN,30/10/2023,15:00,Sundsvall,Orgryte,2.25,3.2,2.9,1.65,2.2,1.53,2.38,1.3,1.1874342,0.514,1.0,1.3416408,0.903,0.44444445,0.3125,0.3448276,0.6060606,0.45454547,0.15289687,0.3,2.529,1,0.5047
6,SWEDEN - ALLSVENSKAN,30/10/2023,15:10,Goteborg,Elfsborg,3.4,3.4,2.15,1.85,2.0,1.67,2.1,1.8,1.2489996,1.007,2.1,1.3747727,0.879,0.29411766,0.29411766,0.4651163,0.5405405,0.5,0.22958012,-0.3,2.624,1,0.5348
7,ROMANIA - LIGA 1,30/10/2023,15:30,CFR Cluj,Farul Constanta,1.73,3.4,4.75,2.05,1.75,1.91,1.8,2.3,1.1,0.487,1.2,1.2489996,0.645,0.5780347,0.29411766,0.21052632,0.4878049,0.5714286,0.43583325,1.1,2.349,1,0.8085
8,NETHERLANDS - EERSTE DIVISIE,30/10/2023,16:00,Jong Utrecht,Maastricht,2.3,3.75,2.88,1.57,2.35,1.5,2.5,2.0,1.264911,0.869,1.3,1.4177446,0.691,0.4347826,0.26666668,0.3472222,0.6369427,0.42553192,0.19639964,0.7,2.683,1,0.7513
9,ITALY - SERIE C,30/10/2023,16:45,Arezzo,Gubbio,2.95,3.05,2.42,2.35,1.53,2.0,1.72,1.5,1.2845232,0.9,1.3,1.1874342,0.505,0.33898306,0.32786885,0.41322315,0.42553192,0.6535948,0.10524107,0.2,2.472,1,0.6
10,ITALY - SERIE C,30/10/2023,16:45,Arezzo,Gubbio,2.95,3.05,2.42,2.35,1.53,2.0,1.72,1.5,1.2845232,0.9,1.3,1.1874342,0.505,0.33898306,0.32786885,0.41322315,0.42553192,0.6535948,0.10524107,0.2,2.472,1,0.6
