Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,CHINA - SUPER LEAGUE,09/04/2024,07:00,Nantong Zhiyun,Shanghai Port,6.5,4.33,1.5
2,EGYPT - PREMIER LEAGUE,09/04/2024,17:00,El Gouna,Pyramids,5.4,3.8,1.55
