,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-06-10,20:00:00,BRAZIL - SERIE B,Goias,Novorizontino,2.52,3.45,3.05,12.0,1.2588513
2,2026-06-10,20:00:00,BRAZIL - SERIE B,Ceara,Avai,1.84,4.9,3.8,19.5,1.2588512
3,2026-06-10,21:00:00,BRAZIL - SERIE B,Sport Recife,Athletic Club,1.82,5.5,3.5,16.0,1.258809
