,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_Under,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,BELGIUM - CHALLENGER PRO LEAGUE,25/08/2023,15:00,Genk U23,Club Brugge KV U23,1.73,4.0,3.8,1.44,2.7,1.44,1.29,2.63,1.1,1.7,1.2,1.7,0.5780347,0.25,0.2631579,0.6944444,0.37037036,0.775,0.41687655,-0.1,0.0,0,0.8088
2,ARGENTINA - PRIMERA NACIONAL,25/08/2023,18:00,Aldosivi,Atl. Rafaela,2.5,3.3,2.8,2.35,1.57,2.0,1.06,1.73,1.5,1.2,1.0,1.0,0.4,0.3030303,0.35714287,0.42553192,0.6369427,0.943,0.112273656,0.5,0.2,0,0.5743
3,BOLIVIA - DIVISION PROFESIONAL,25/08/2023,21:00,Oriente Petrolero,Guabira,1.65,3.5,5.0,1.9,1.9,1.83,1.11,1.83,1.3,0.9,0.3,2.1,0.6060606,0.2857143,0.2,0.5263158,0.5263158,0.901,0.48019525,1.0,-1.2,0,0.5354
