Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
25,18/02/2024,04:00,HONG KONG - PREMIER LEAGUE,Resources Capital,Hong Kong FC,3.8,3.75,1.8,1.6,1.57,2.1,12.2,1.3,1.2,4.5,1.17
18,17/02/2024,07:00,BULGARIA - PARVA LIGA,Krumovgrad,Botev Plovdiv,4.33,3.75,1.83,2.08,1.91,1.8,1.06,1.44,1.33,8.0,1.08
33,18/02/2024,08:00,SPAIN - PRIMERA RFEF,Linares,UD Ibiza,4.33,3.1,1.83,2.38,2.2,1.62,1.1,1.53,1.44,8.5,1.05
32,18/02/2024,08:40,POLAND - DIVISION 1,S. Rzeszow,Wisla,4.0,3.75,1.83,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
31,18/02/2024,09:00,SLOVENIA - PRVA LIGA,Bravo,Celje,4.9,3.5,1.7,1.93,1.85,1.85,1.06,1.44,1.31,5.4,1.12
16,17/02/2024,09:00,THAILAND - THAI LEAGUE 1,Prachuap,Port MTI FC,3.85,3.75,1.8,1.62,1.57,2.25,1.04,1.32,1.2,4.1,1.2
15,17/02/2024,10:00,MALTA - PREMIER LEAGUE,Mosta,Valletta,3.8,3.3,1.9,2.0,1.85,1.75,1.05,1.44,1.34,7.5,1.06
30,18/02/2024,10:30,AUSTRIA - BUNDESLIGA,Hartberg,LASK,3.7,3.6,2.0,1.83,1.7,2.05,1.04,1.36,1.25,6.0,1.13
13,17/02/2024,10:30,AUSTRIA - 2. LIGA,Amstetten,Grazer AK,4.6,4.0,1.62,1.65,1.7,2.05,1.04,1.33,1.21,4.2,1.19
14,17/02/2024,10:30,AUSTRIA - 2. LIGA,Dornbirn,Liefering,3.65,3.55,1.91,1.7,1.62,2.18,1.05,1.36,1.23,4.45,1.17
29,18/02/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,Santa Clara,4.0,3.0,1.95,2.6,2.2,1.62,1.1,1.57,1.5,13.0,1.04
28,18/02/2024,11:00,SLOVENIA - PRVA LIGA,Mura,Maribor,3.85,3.55,1.85,1.75,1.65,2.1,1.05,1.37,1.25,4.7,1.15
27,18/02/2024,11:00,ENGLAND - PREMIER LEAGUE,Sheffield Utd,Brighton,5.0,4.33,1.65,1.53,1.62,2.2,1.03,1.29,1.17,4.33,1.22
11,17/02/2024,11:00,SLOVENIA - PRVA LIGA,Radomlje,O. Ljubljana,5.1,3.9,1.6,1.78,1.82,1.88,1.05,1.38,1.26,4.85,1.14
1,17/02/2024,12:00,ENGLAND - LEAGUE TWO,Walsall,Mansfield,3.5,3.75,2.0,1.85,1.73,2.0,1.04,1.36,1.25,6.0,1.13
9,17/02/2024,12:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Zeljeznicar,Zrinjski,5.1,3.5,1.65,2.12,2.1,1.57,1.06,1.47,1.39,8.8,1.03
3,17/02/2024,12:00,ENGLAND - LEAGUE ONE,Fleetwood,Barnsley,3.6,3.6,2.0,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
4,17/02/2024,12:00,ENGLAND - CHAMPIONSHIP,Swansea,Ipswich,4.2,3.5,1.91,1.7,1.62,2.2,1.04,1.33,1.22,5.0,1.17
5,17/02/2024,12:00,ENGLAND - CHAMPIONSHIP,Rotherham,Watford,4.33,3.5,1.85,2.08,1.83,1.83,1.07,1.44,1.36,8.0,1.08
7,17/02/2024,12:00,ENGLAND - LEAGUE TWO,Tranmere,Stockport County,4.5,4.0,1.75,1.9,1.83,1.83,1.04,1.36,1.29,6.5,1.11
8,17/02/2024,12:00,SCOTLAND - LEAGUE TWO,Elgin City,Stenhousemuir,3.75,3.8,1.8,1.98,1.83,1.83,1.02,1.4,1.3,6.0,1.11
