,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,11/11/2023,00:10,MEXICO - LIGA MX,Tijuana,Pachuca,1.95,3.75,3.6,1.83,2.03,1.7,2.05,H,H,D
2,AI_LAY_AWAY_RETORNOS,11/11/2023,01:30,AUSTRALIA - A-LEAGUE,Western United,Newcastle Jets,1.95,4.2,3.4,1.48,2.6,1.5,2.5,D,H,H
3,AI_LAY_AWAY_RETORNOS,11/11/2023,02:00,SOUTH KOREA - K LEAGUE 1,Daejeon Citizen,Gangwon,2.2,3.5,3.0,1.95,1.9,1.73,2.0,D,H,D
4,AI_LAY_AWAY_RETORNOS,11/11/2023,03:30,AUSTRALIA - A-LEAGUE,WS Wanderers,Perth Glory,1.65,3.8,5.25,1.65,2.2,1.67,2.1,D,H,H
5,AI_LAY_AWAY_RETORNOS,11/11/2023,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Sydney FC,2.2,3.8,3.0,1.53,2.4,1.44,2.63,D,H,H
6,AI_LAY_AWAY_RETORNOS,11/11/2023,09:00,ROMANIA - LIGA 1,Universitatea Cluj,ACS Petrolul 52,1.83,3.3,4.0,2.15,1.67,2.0,1.73,H,A,A
7,AI_LAY_AWAY_RETORNOS,11/11/2023,09:30,ENGLAND - CHAMPIONSHIP,Sunderland,Birmingham Legion FC,1.75,3.75,4.5,1.8,2.05,1.73,2.0,H,D,D
8,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,ENGLAND - CHAMPIONSHIP,Cardiff,Norwich,1.91,3.6,3.8,1.83,2.03,1.67,2.1,H,D,D
9,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,ENGLAND - CHAMPIONSHIP,Ipswich,Swansea,1.53,4.33,5.5,1.57,2.35,1.67,2.1,H,D,D
10,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,ENGLAND - LEAGUE TWO,Wrexham,Gillingham,1.6,4.2,5.25,1.65,2.2,1.73,2.0,H,A,D
11,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,ENGLAND - LEAGUE TWO,Walsall,Harrogate,1.75,3.8,4.5,1.73,2.08,1.67,2.1,H,A,D
12,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Clyde,1.75,3.4,4.2,1.85,2.0,1.73,2.0,H,D,A
13,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,SCOTLAND - LEAGUE TWO,Peterhead,Stranraer,1.67,3.75,4.2,1.8,2.0,1.8,1.91,H,D,A
14,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,SCOTLAND - LEAGUE TWO,Stenhousemuir,Spartans,2.0,3.4,3.3,1.8,2.05,1.67,2.1,H,D,A
15,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,ENGLAND - LEAGUE TWO,Grimsby,Morecambe,2.15,3.5,3.25,1.93,1.93,1.73,2.0,H,A,D
16,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,SCOTLAND - LEAGUE ONE,Montrose,Annan,1.83,3.6,3.4,1.5,2.5,1.5,2.5,D,H,A
17,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Doncaster,1.8,3.75,4.33,1.73,2.08,1.67,2.1,H,A,D
18,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Arbroath,2.15,3.3,3.1,1.88,1.98,1.73,2.0,H,D,H
19,AI_LAY_AWAY_RETORNOS,11/11/2023,12:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Morton,1.7,3.75,4.2,1.7,2.1,1.73,2.0,H,D,H
20,AI_LAY_AWAY_RETORNOS,11/11/2023,12:30,PORTUGAL - LIGA PORTUGAL,Portimonense,Chaves,2.2,3.4,3.1,2.0,1.85,1.75,2.0,H,D,D
21,AI_LAY_AWAY_RETORNOS,11/11/2023,13:30,POLAND - EKSTRAKLASA,Zaglebie Lubin,Widzew Lodz,2.05,3.5,3.4,1.88,1.98,1.7,2.05,H,A,H
22,AI_LAY_AWAY_RETORNOS,11/11/2023,13:30,SPAIN - PRIMERA RFEF,Barcelona B,Sabadell,1.65,3.75,4.2,2.15,1.67,2.2,1.62,H,H,H
23,AI_LAY_AWAY_RETORNOS,11/11/2023,14:00,SPAIN - PRIMERA RFEF,R. Sociedad B,Arenteiro,1.73,3.0,5.25,2.63,1.44,2.5,1.5,H,H,H
