,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-07-10,07:30:00,SOUTH KOREA - K LEAGUE 1,Seoul,Daejeon,1.84,4.9,3.7,17.0,1.2304863
2,2024-07-10,07:30:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Jeju Utd,2.32,3.3,3.65,14.5,1.2304866
3,2024-07-10,07:30:00,SOUTH KOREA - K LEAGUE 1,Pohang,Gangwon,1.98,4.2,3.6,16.5,1.2304865
4,2024-07-10,12:30:00,FINLAND - YKKONEN,Vaajakoski,KuPS Akatemia,3.05,2.2,3.6,14.5,1.2305357
5,2024-07-10,18:30:00,BRAZIL - SERIE A,Gremio,Cruzeiro,2.46,3.4,3.25,10.5,1.2304938
6,2024-07-10,19:00:00,BRAZIL - SERIE A,Vasco,Corinthians,2.08,4.3,3.35,13.5,1.2304926
7,2024-07-10,19:00:00,BRAZIL - SERIE A,Athletico-PR,Bahia,2.24,3.65,3.5,12.5,1.2304925
8,2024-07-10,20:00:00,BRAZIL - SERIE D,Brasil de Pelotas,Avenida,2.16,3.9,3.0,980.0,1.2305648
