,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-01-15,14:30:00,ITALY - SERIE A,Verona,Bologna,3.85,2.3,3.2,7.8,1.2525295
2,2026-01-15,16:30:00,GERMANY - BUNDESLIGA,Augsburg,Union Berlin,2.88,2.88,3.25,9.6,1.2519507
3,2026-01-15,16:45:00,ITALY - SERIE A,Como,AC Milan,3.25,2.54,3.3,10.0,1.2525296
