,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
11,SPAIN - LALIGA2,2024-04-14,09:00,R. Oviedo,Mirandes,1.65,3.6,6.0,2.2,2.2,1.62,1.65,2.2727273,0.9620914,0.4233202,0.4808793,0.31097475,0.6466794,0.34924814,0.18213685,0.52151126,2.0,1.2060454,0.6030227,0.90909094,0.66804266,0.73484695,1.0909091,1.3787047,1.2638125,0.5121905,0.08478089,1.2560953,3.8181818,0.63173807,0.41322315,1.4696939,0.36363637,0.4810457,1.3228756,0.13612056,0.29674754,2.1800346,0.8447941,0.0074786325,0.008852609,0.27272728,0.6165755,2.2607768,1.4545455,1.233151,0.84779125,-1.1818181,1.2662171,-1.0714145,0.23415385,0.05882546,0.27272728,0.6165755,1.7190082,1.0434353,0.6060606,0.2777778,0.16666667,0.45454547,0.6060606,0.45454547,0.61728394,2.1818182,3.6363637,0.45833334,1.6666666,0.275,0.6,0.6111111,0.45833334,0.5327218,0.37142858,0.5686275,0.25,0.2413793,0.275,1.6666666,0.45833334,0.75,2.7272727,0.6111111,1.0,11.25,1.909,1.443,-0.17333333,0.21333334,0.14666666,0.53333336,0.5810336,2.178876,0.5771069,5.337134,44.274776,0.7778175,15.376251,1.9848485,1.1060606,1.7945205,0.55725193,5.337134,2.4,1.95,1.0,0.993
12,ARMENIA - PREMIER LEAGUE,2024-04-14,09:00,West Armenia,Shirak Gyumri,2.12,3.35,2.92,1.78,1.7,2.1,1.87,1.0,1.2792042,1.2792042,0.9928778,0.56148374,0.5655114,0.2119276,0.09214361,0.43478817,1.4545455,0.6555548,0.4506939,2.2727273,1.9112542,0.84095186,-0.8181818,1.8497263,-2.2607768,0.20004413,0.1273659,0.82729477,1.5867769,0.6009252,4.958678,0.8759915,0.54545456,0.8907235,1.6329932,0.3791993,0.5580805,1.471734,0.68798584,0.09003475,0.13086715,0.6363636,0.97912085,1.5386186,1.8181819,1.1922616,0.65574384,-1.1818181,1.6958871,-1.4349813,0.21954674,0.14982784,0.5206612,1.1967033,4.628099,0.46838847,0.4716981,0.29850745,0.34246576,0.56179774,0.53475934,0.5882353,0.47619048,1.5801886,1.3773584,0.6328358,0.8716418,0.72602737,1.1472603,0.5313433,0.55820894,0.1981882,0.22486289,0.15873016,0.068580545,0.30604288,0.72602737,0.8716418,0.6328358,1.1910112,1.6404494,0.5313433,1.0470588,8.39,0.455,2.17,-0.1466031,-0.05125149,0.25268176,0.34803337,0.22319648,0.6242062,0.28311983,1.5289866,31.591516,0.12727922,-2.576572,1.7575601,1.4990953,1.1724138,0.85294116,1.5289866,0.43,1.23,1.0,0.6937
13,SWITZERLAND - CHALLENGE LEAGUE,2024-04-14,09:15,Wil,Stade Nyonnais,1.98,3.5,3.5,1.72,1.6,2.18,2.05,1.3636364,1.2984415,0.95219046,0.32956925,0.35466442,1.0761454,0.6095476,0.124070644,0.20354545,1.0909091,1.3111095,1.2018504,1.2727273,1.2856487,1.0101526,-0.18181819,1.8497263,-10.173495,0.46710202,0.11334091,0.7790055,1.785124,0.8012336,1.3884298,1.1785113,1.0909091,1.2398347,1.1365151,0.6686454,0.40125462,0.60010076,0.34151885,0.0673715,0.19727024,1.4545455,0.9875255,0.6789238,1.9090909,1.443137,0.75592893,-0.45454547,1.6713433,-3.6769552,0.3395798,0.105526745,2.644628,0.54313904,4.1652894,0.6614378,0.5050505,0.2857143,0.2857143,0.5813953,0.4878049,0.625,0.4587156,1.7676767,1.7676767,0.5657143,1.0,0.5657143,1.0,0.49142858,0.5857143,0.28815076,0.27737227,0.27737227,0.0,0.34099618,0.5657143,1.0,0.5657143,1.1511627,2.0348837,0.49142858,1.075,8.98,0.273,2.538,-0.16926503,0.0,0.22048998,0.389755,0.29317564,0.8775724,0.3583264,2.1496046,37.234833,0.46669048,-9.369385,1.8008658,1.3621933,1.3220339,0.75641024,2.1496046,0.0,1.52,1.0,0.7738
14,NORTH MACEDONIA - 1. MFL,2024-04-14,10:00,Shkendija,Sileks,1.72,3.35,4.75,2.32,2.22,1.52,1.47,2.2727273,0.9620914,0.4233202,0.27113637,0.15170857,0.5595287,0.4958703,0.19843362,0.4001724,1.7272727,1.1354542,0.6573682,0.54545456,0.6555548,1.2018504,1.1818181,1.1134044,0.94211143,0.66333777,0.06297374,1.1953052,2.9834712,0.6573682,0.24793388,1.4422206,0.72727275,0.86243933,1.1858541,0.36443564,0.35362583,0.9703383,0.56124085,0.06619352,0.11794138,0.72727275,0.74965554,1.0307764,1.2727273,0.74965554,0.58901507,-0.54545456,0.8907235,-1.6329932,0.2539552,0.0857109,0.661157,0.82462114,1.8512397,0.5153882,0.5813953,0.29850745,0.21052632,0.43103448,0.6802721,0.45045045,0.65789473,1.9476744,2.761628,0.51343286,1.4179105,0.36210525,0.70526314,0.6925373,0.43880597,0.4353042,0.32149902,0.4683153,0.17283951,0.18165785,0.36210525,1.4179105,0.51343286,0.7413793,2.0474138,0.6925373,1.045045,9.82,1.545,1.825,-0.16598777,0.14256619,0.17515275,0.4837067,0.46327522,1.5164542,0.4371542,3.714539,39.180035,1.2020816,23.025492,1.9547124,1.2129743,1.6115035,0.62053853,3.714539,1.4,1.63,1.0,0.9678
15,POLAND - EKSTRAKLASA,2024-04-14,10:00,Jagiellonia,Cracovia,1.65,3.75,4.5,1.75,1.8,1.95,2.05,2.3636363,1.06794,0.45182076,0.74864435,0.42799893,0.5716986,0.29341486,0.16747001,0.5707618,2.8181818,1.6414064,0.58243454,0.8181818,0.83319557,1.0183501,2.0,1.9069252,0.9534626,0.5022277,0.11604232,1.6602048,6.4049587,0.7222188,0.5206612,1.3093073,0.8181818,0.83319557,1.0183501,0.27686578,0.28446266,1.0274388,0.61864406,0.13459113,0.21755826,0.6363636,0.64282435,1.0101526,1.0909091,0.8999541,0.8249579,-0.45454547,1.1570839,-2.5455844,0.31612822,0.105058774,1.1570247,0.35355338,2.5785124,0.3807498,0.6060606,0.26666668,0.22222222,0.5714286,0.4878049,0.5555556,0.51282054,2.2727273,2.7272727,0.44,1.2,0.36666667,0.8333333,0.46666667,0.5466667,0.46969402,0.3888889,0.46341464,0.09090909,0.36363637,0.36666667,1.2,0.44,0.94285715,2.5714285,0.46666667,0.9722222,9.9,1.545,1.901,-0.21212122,0.07575758,0.16666667,0.45454547,0.44767535,1.4773287,0.492273,3.6187015,46.397182,0.42426407,-8.530766,2.040404,1.2727273,1.6031746,0.62376237,3.6187015,0.75,2.1,1.0,0.982
16,ENGLAND - PREMIER LEAGUE,2024-04-14,10:00,West Ham,Fulham,2.4,3.6,2.75,1.67,1.53,2.38,2.2,1.6363636,1.06794,0.65263003,0.448668,0.3602102,0.8028436,0.4519879,0.17219552,0.38097373,1.5454545,1.1570839,0.7487013,1.2727273,1.6564425,1.3014905,0.27272728,2.2599642,8.286535,0.4504677,0.14948654,0.9979611,2.5289257,0.70710677,2.3140495,0.91104335,0.72727275,1.1354542,1.5612495,0.6738818,0.6684881,0.991996,0.41465902,0.1118974,0.269854,1.3636364,1.06794,0.78315604,2.2727273,0.9620914,0.4233202,-0.90909094,1.3111095,-1.4422206,0.28732264,0.13149382,1.983471,0.73420876,3.5123968,0.62252975,0.41666666,0.2777778,0.36363637,0.5988024,0.45454547,0.6535948,0.42016807,1.5,1.1458334,0.6666667,0.7638889,0.8727273,1.3090909,0.46388888,0.6111111,0.16225606,0.2,0.067961164,0.13385826,0.3662239,0.8727273,0.7638889,0.6666667,1.4371258,1.6467066,0.46388888,1.0915033,8.75,0.909,2.203,-0.13714285,-0.09714286,0.2742857,0.31428573,0.21158296,0.6171169,0.307685,1.5116216,30.963757,0.7495332,-14.842227,1.6136364,1.5075758,1.0703517,0.9342723,1.5116216,0.85,1.2,1.0,0.7075
17,PORTUGAL - LIGA PORTUGAL 2,2024-04-14,10:00,Mafra,Feirense,1.75,3.5,4.2,1.98,1.83,1.83,1.88,0.90909094,1.0833068,1.1916375,0.1869481,0.20230138,1.0821259,0.6984377,0.12742254,0.18243937,0.6363636,0.64282435,1.0101526,1.0909091,0.8999541,0.8249579,-0.45454547,0.9875255,-2.1725562,0.46588486,0.07819432,0.5511243,0.8677686,0.47140452,1.2892562,0.7614996,0.18181819,0.3856946,2.1213202,0.27804008,0.2734655,0.98354703,0.6143095,0.12869114,0.20948908,0.54545456,0.4979296,0.91287094,1.7272727,0.86243933,0.499307,-1.1818181,0.7158189,-0.6056929,0.2586875,0.10782108,0.6446281,0.42132506,1.4132231,1.0540925,0.5714286,0.2857143,0.23809524,0.5050505,0.5319149,0.5464481,0.5464481,2.0,2.4,0.5,1.2,0.41666666,0.8333333,0.5657143,0.5371429,0.4032008,0.33333334,0.4117647,0.09090909,0.27737227,0.41666666,1.2,0.5,0.88383836,2.121212,0.5657143,1.0819672,9.45,0.727,1.469,-0.18518518,0.074074075,0.18518518,0.44444445,0.4006168,1.261943,0.41464895,3.0911162,41.185925,0.14142136,2.8624053,1.9523809,1.2857143,1.5185186,0.6585366,3.0911162,0.7,1.75,1.0,0.9139
18,SERBIA - PRVA LIGA,2024-04-14,11:00,Mladost GAT,Kolubara,1.57,3.35,5.7,1.93,1.93,1.83,1.7,1.1818181,1.1922616,1.0088367,0.2702593,0.37362325,1.3824623,0.6757819,0.18665512,0.27620617,0.90909094,1.0833068,1.1916375,0.90909094,1.0833068,1.1916375,0.0,0.9534626,1.0,0.5569419,0.10182288,0.73301643,0.90909094,1.0833068,1.2396694,0.794425,1.3636364,1.2984415,0.95219046,0.5342788,0.4982965,0.9326526,0.49076223,0.09824038,0.20017919,1.1818181,1.1922616,1.0088367,1.0,1.2060454,1.2060454,0.18181819,1.8982376,10.440307,0.30667612,0.07191688,0.42975205,3.2787192,0.8181818,1.4740554,0.6369427,0.29850745,0.1754386,0.5181347,0.5882353,0.5181347,0.5464481,2.133758,3.6305733,0.46865672,1.7014925,0.2754386,0.5877193,0.5761194,0.5074627,0.5269479,0.36178863,0.56808805,0.2596685,0.2689394,0.2754386,1.7014925,0.46865672,0.8134715,2.953368,0.5761194,1.0,10.62,-0.182,2.491,-0.16760829,0.2212806,0.14783427,0.53672314,0.5851823,2.0715454,0.597037,5.0742292,41.669083,0.32526913,6.5601964,2.0862665,1.1632584,1.7934678,0.557579,5.0742292,2.35,1.78,1.0,0.9709
19,SPAIN - LALIGA2,2024-04-14,11:15,Albacete,Tenerife,2.2,3.1,3.6,2.7,2.25,1.57,1.44,1.2727273,1.1354542,0.8921426,0.24624833,0.10264448,0.4168332,0.5090593,0.095859796,0.1883077,1.0909091,0.51425946,0.47140452,1.0,0.8528029,0.8528029,0.09090909,1.1642044,12.806249,0.53431183,0.08336663,0.81261045,0.49586776,1.1313709,0.90909094,0.9380832,0.90909094,1.0833068,1.1916375,0.4874335,0.4141291,0.8496115,0.4294849,0.08252633,0.19215189,1.1818181,1.0285189,0.8702853,1.6363636,1.2264307,0.74948543,-0.45454547,1.4993111,-3.2984846,0.29719296,0.051096257,1.2892562,0.94280905,2.0826447,0.9636241,0.45454547,0.32258064,0.2777778,0.37037036,0.6944444,0.44444445,0.6369427,1.4090909,1.6363636,0.7096774,1.1612903,0.6111111,0.8611111,0.87096775,0.46451613,0.21338186,0.16981132,0.2413793,0.07462686,0.06896552,0.6111111,1.1612903,0.7096774,0.8148148,1.3333334,0.87096775,1.2,8.9,0.364,2.219,-0.101123594,0.056179777,0.24719101,0.40449437,0.23914379,0.7094599,0.2049719,1.7378147,24.227745,1.7819091,32.210926,1.6414142,1.2878788,1.2745098,0.7846154,1.7378147,0.5,0.9,1.0,0.7127
20,ITALY - SERIE C,2024-04-14,11:15,Ancona,Sestri Levante,1.75,3.2,4.5,2.07,1.93,1.78,1.7,1.1818181,1.1922616,1.0088367,0.30128017,0.2717585,0.9020126,0.5547431,0.08284845,0.14934562,1.0,0.8528029,0.8528029,1.0909091,0.8999541,0.8249579,-0.09090909,1.3111095,-14.422205,0.40049326,0.13476534,0.70024663,1.2727273,0.6700594,1.0909091,0.8999541,1.2727273,1.354515,1.0642618,0.66592044,0.5456508,0.8193934,0.3836847,0.08556107,0.22299837,1.1818181,0.9359664,0.79197156,1.8181819,1.6958871,0.9327379,-0.6363636,1.8719327,-2.9416087,0.21818346,0.086141884,1.6115702,0.6863753,1.322314,2.3318448,0.5714286,0.3125,0.22222222,0.4830918,0.5882353,0.5181347,0.56179774,1.8285714,2.5714285,0.546875,1.40625,0.3888889,0.7111111,0.646875,0.53125,0.40139514,0.2929293,0.44,0.16883117,0.21442126,0.3888889,1.40625,0.546875,0.84541065,2.173913,0.646875,1.0725389,9.45,-0.091,2.547,-0.15343915,0.13756613,0.18518518,0.47619048,0.43672433,1.3756816,0.43274346,3.369718,35.942112,0.52325904,10.481218,1.9365079,1.2380953,1.5641025,0.6393443,3.369718,1.3,1.45,1.0,0.8836
21,ITALY - SERIE C,2024-04-14,11:15,Entella,Spal,2.12,2.52,4.15,2.55,2.02,1.7,1.45,1.1818181,1.1922616,1.0088367,0.3488059,0.4889507,1.4017844,0.60857016,0.21948183,0.36065164,1.2727273,1.4826823,1.1649648,0.90909094,0.8999541,0.98994946,0.36363637,1.8719327,5.147815,0.51542497,0.12259966,0.8940761,1.8512397,1.0193442,1.322314,0.61871845,1.0,1.0444659,1.0444659,0.40850922,0.3598386,0.880858,0.48532233,0.12774521,0.26321727,1.0,0.8528029,0.8528029,1.2727273,0.86243933,0.6776309,-0.27272728,0.86243933,-3.1622777,0.31726003,0.10406363,1.0909091,0.78173596,1.2727273,0.86243933,0.4716981,0.3968254,0.24096386,0.39215687,0.6896552,0.4950495,0.5882353,1.1886792,1.9575472,0.84126985,1.6468254,0.5108434,0.60722893,1.0119047,0.57539684,0.25988123,0.0862069,0.32376397,0.2443778,0.00591716,0.5108434,1.6468254,0.84126985,0.83137256,1.627451,1.0119047,1.2623762,8.79,0.182,2.237,-0.045506258,0.18543799,0.24118316,0.4721274,0.36700132,1.0753139,0.31686532,2.6339705,11.309933,1.555635,28.810793,1.6560582,1.1945897,1.3862988,0.72134525,2.6339705,1.63,0.4,1.0,0.8474
22,SWITZERLAND - SUPER LEAGUE,2024-04-14,11:30,Young Boys,Luzern,1.67,4.33,4.5,1.48,1.5,2.5,2.6,2.5454545,0.9875255,0.38795644,0.5992756,0.49727407,0.82979196,0.4071019,0.24640715,0.60527146,2.5454545,1.9241828,0.75592893,0.45454547,0.4979296,1.0954452,2.090909,1.781447,0.8519964,0.57394636,0.11031877,1.5597005,3.4710743,1.4110674,0.24793388,0.91287094,0.72727275,1.1354542,1.5612495,0.46030825,0.28192407,0.61246794,0.4047436,0.14664456,0.3623147,1.1818181,0.7158189,0.6056929,2.0,1.7056057,0.8528029,-0.8181818,1.8982376,-2.3200681,0.3848483,0.11984396,1.6115702,0.5249339,4.181818,0.8157245,0.5988024,0.23094688,0.22222222,0.6756757,0.3846154,0.6666667,0.4,2.5928144,2.6946108,0.3856813,1.039261,0.37111112,0.9622222,0.34180138,0.6004619,0.50049263,0.44333333,0.45867097,0.019252548,0.49053356,0.37111112,1.039261,0.3856813,1.1283784,3.0405405,0.34180138,0.9866667,10.5,1.818,2.123,-0.25333333,0.016190477,0.15904762,0.42857143,0.45345837,1.5871043,0.5485726,3.8875957,53.061237,1.5839192,-29.248827,2.0186293,1.2654691,1.595163,0.6268952,3.8875957,0.17,2.66,1.0,0.982
23,PORTUGAL - LIGA PORTUGAL 2,2024-04-14,11:30,Leixoes,Torreense,2.15,3.3,3.2,2.05,1.8,1.91,1.75,0.8181818,0.83319557,1.0183501,0.19989435,0.18633766,0.93218076,0.66942006,0.05646223,0.08434499,0.54545456,0.4979296,0.91287094,0.90909094,0.66804266,0.73484695,-0.36363637,0.7713892,-2.1213202,0.41035223,0.072824694,0.4779034,0.54545456,0.4979296,0.8264463,0.73484695,1.2727273,1.354515,1.0642618,0.5097305,0.38017908,0.74584323,0.43773782,0.08959953,0.20468764,1.1818181,0.83319557,0.70501167,1.3636364,0.88139635,0.6463573,-0.18181819,1.2662171,-6.9641943,0.3169835,0.07517965,1.2892562,0.7637626,0.8677686,1.3850514,0.4651163,0.3030303,0.3125,0.4878049,0.5714286,0.5555556,0.5235602,1.5348837,1.4883721,0.6515151,0.969697,0.671875,1.03125,0.6212121,0.530303,0.20620075,0.21100917,0.19626169,0.015384615,0.23364486,0.671875,0.969697,0.6515151,1.0487804,1.5609756,0.6212121,1.1388888,8.65,-0.455,2.188,-0.13294798,-0.011560693,0.24855492,0.3699422,0.22094236,0.6370505,0.24914329,1.5604486,29.898901,0.42426407,8.530766,1.7078488,1.4026163,1.2176166,0.8212766,1.5604486,0.1,1.15,1.0,0.5866
24,PORTUGAL - LIGA PORTUGAL 2,2024-04-14,11:30,FC Porto B,Oliveirense,1.6,3.8,5.0,1.67,1.73,2.0,2.15,1.5454545,1.3726971,0.88821584,0.5171217,0.3120508,0.60343784,0.39460108,0.10636144,0.26954168,1.8181819,1.0285189,0.56568545,1.4545455,1.1570839,0.79549515,0.36363637,1.9198829,5.279678,0.522112,0.06663482,1.170147,2.3140495,0.80812204,0.7933884,2.1213202,0.90909094,1.0833068,1.1916375,0.3623878,0.4344482,1.1988488,0.6266123,0.06341419,0.101201646,0.6363636,0.7713892,1.212183,1.0909091,0.8999541,0.8249579,-0.45454547,1.304791,-2.87054,0.22141843,0.053524744,0.46280992,1.0606601,1.5867769,0.61871845,0.625,0.2631579,0.2,0.5988024,0.4651163,0.5780347,0.5,2.375,3.125,0.42105263,1.3157895,0.32,0.76,0.4394737,0.56578946,0.51622355,0.4074074,0.5151515,0.13636364,0.3893967,0.32,1.3157895,0.42105263,0.9580838,2.9940119,0.4394737,0.9653179,10.4,0.636,2.456,-0.21153846,0.115384616,0.15384616,0.48076922,0.49740452,1.7243357,0.55347055,4.2237425,47.72631,0.6788225,-13.495733,2.075,1.225,1.6938776,0.5903614,4.2237425,1.2,2.2,1.0,0.9661
25,CROATIA - HNL,2024-04-14,11:30,Hajduk Split,Osijek,1.6,3.6,6.0,2.05,2.0,1.73,1.8,1.9090909,1.443137,0.75592893,0.2007567,0.16009182,0.797442,0.6098318,0.2502563,0.41036934,1.4545455,1.233151,0.84779125,0.72727275,0.86243933,1.1858541,0.72727275,1.7627927,2.42384,0.6659501,0.15957412,1.0602478,1.1900827,1.5071844,1.0578512,0.59292704,1.0,1.2792042,1.2792042,0.39829028,0.39377454,0.98866224,0.5253493,0.13035715,0.24813421,1.0,0.9534626,0.9534626,1.5454545,0.9875255,0.63898706,-0.54545456,1.4993111,-2.748737,0.3778741,0.18093848,2.090909,0.45600384,0.8429752,1.8104634,0.625,0.2777778,0.16666667,0.4878049,0.5555556,0.5,0.5780347,2.25,3.75,0.44444445,1.6666666,0.26666668,0.6,0.5694444,0.5,0.54761475,0.3846154,0.57894737,0.25,0.27433628,0.26666668,1.6666666,0.44444445,0.7804878,2.9268293,0.5694444,1.025,11.2,0.909,2.722,-0.17857143,0.21428572,0.14285715,0.53571427,0.59009683,2.2030282,0.5995291,5.396295,45.0,0.35355338,7.125016,2.0416667,1.125,1.8148148,0.5510204,5.396295,2.4,2.0,1.0,0.9861
26,PORTUGAL - LIGA PORTUGAL,2024-04-14,11:30,Estrela,Rio Ave,2.45,3.25,3.0,2.35,2.0,1.75,1.57,1.2727273,1.354515,1.0642618,0.6213556,0.34409773,0.5537855,0.3092411,0.14594129,0.4719337,1.5454545,0.9875255,0.63898706,1.7272727,1.4826823,0.8583951,-0.18181819,1.9455395,-10.700467,0.34659258,0.14139317,0.9460236,1.8264463,0.8355985,4.2396693,0.6040558,0.6363636,0.4810457,0.75592893,0.31972694,0.337894,1.0568205,0.5943435,0.104003415,0.17498873,0.6363636,0.64282435,1.0101526,1.1818181,1.1922616,1.0088367,-0.54545456,0.8907235,-1.6329932,0.2755297,0.10852945,1.2727273,0.32141218,0.96694213,1.4572085,0.40816328,0.30769232,0.33333334,0.42553192,0.6369427,0.5,0.5714286,1.3265306,1.2244898,0.75384617,0.9230769,0.81666666,1.0833334,0.72307694,0.48307693,0.12187754,0.14035088,0.10091743,0.04,0.16071428,0.81666666,0.9230769,0.75384617,1.0425532,1.2765957,0.72307694,1.175,8.7,0.636,1.836,-0.09195402,-0.028735632,0.2816092,0.3448276,0.14112677,0.40926763,0.15665957,1.0024968,21.801409,1.1030866,21.305784,1.5578232,1.4081633,1.1062802,0.9039301,1.0024968,0.25,0.8,1.0,0.6495
27,AUSTRIA - BUNDESLIGA,2024-04-14,12:00,SK Rapid,A. Klagenfurt,1.5,4.33,6.0,1.83,1.95,1.8,2.03,1.6666666,0.94280905,0.56568545,0.24183007,0.3013632,1.2461776,0.67996204,0.33475783,0.49231842,1.3333334,1.2472191,0.9354144,0.33333334,0.47140452,1.4142135,1.0,1.4142135,1.4142135,0.6061399,0.18577412,0.96973664,1.5757576,1.0553392,0.24242425,0.6481812,1.4545455,1.233151,0.84779125,0.60414875,0.69595224,1.1519551,0.55327255,0.14448412,0.26114458,1.0909091,1.1642044,1.0671874,1.0909091,1.2398347,1.1365151,0.0,1.6514456,1.0,0.24355517,0.10965578,0.9917355,1.2806249,1.2892562,1.0490909,0.6666667,0.23094688,0.16666667,0.5464481,0.49261084,0.51282054,0.5555556,2.8866668,4.0,0.34642032,1.3856813,0.25,0.7216667,0.42263278,0.46882218,0.62607664,0.48542023,0.6,0.16166505,0.40584415,0.25,1.3856813,0.34642032,0.8196721,3.2786884,0.42263278,0.93846154,11.83,0.212,2.176,-0.23922232,0.14116652,0.12679628,0.5071851,0.5768678,2.274782,0.62573653,5.5720553,54.750626,0.28284273,-5.710593,2.1666667,1.1666666,1.8571428,0.53846157,5.5720553,1.67,2.83,1.0,0.9801
28,ROMANIA - LIGA 1,2024-04-14,12:15,Din. Bucuresti,Poli Iasi,2.1,3.2,3.2,2.15,1.83,1.83,1.73,1.3636364,1.2984415,0.95219046,0.31737208,0.31213492,0.9834984,0.5649319,0.117143095,0.2073579,0.8181818,0.83319557,1.0183501,0.8181818,0.7158189,0.8748898,0.0,1.1281521,1.0,0.32619607,0.09853083,0.572189,0.6694215,1.0183501,0.37190083,1.5748016,0.45454547,0.4979296,1.0954452,0.4692783,0.47799087,1.0185659,0.5106023,0.102741994,0.20121726,0.8181818,0.7158189,0.8748898,1.8181819,1.5850542,0.8717798,-1.0,1.6514456,-1.6514456,0.25734442,0.062198196,1.1157025,0.5249339,1.8181819,1.5850542,0.47619048,0.3125,0.3125,0.4651163,0.5780347,0.5464481,0.5464481,1.5238096,1.5238096,0.65625,1.0,0.65625,1.0,0.671875,0.540625,0.21022093,0.20754717,0.20754717,0.0,0.19626169,0.65625,1.0,0.65625,0.9767442,1.4883721,0.671875,1.1748633,8.5,0.909,1.796,-0.12941177,0.0,0.24705882,0.3764706,0.22414775,0.6350853,0.2332346,1.555635,28.810793,0.5939697,11.859779,1.7410715,1.4136904,1.231579,0.8119658,1.555635,0.0,1.1,1.0,0.7408
29,POLAND - EKSTRAKLASA,2024-04-14,12:30,Gornik Zabrze,Slask Wroclaw,2.25,3.2,3.0,2.1,1.91,1.91,1.7,2.090909,1.2398347,0.5929644,0.47755572,0.3211756,0.67254055,0.41975242,0.12571739,0.29950368,1.3636364,0.97912085,0.718022,0.8181818,0.9359664,1.1439589,0.54545456,1.4373989,2.6352315,0.3982483,0.08096051,0.88094234,1.8595041,0.718022,1.1157025,0.6863753,2.1818182,1.1134044,0.51031035,0.7000531,0.33366206,0.47662392,0.27086842,0.07407325,0.27346578,1.5454545,0.78202957,0.5060191,0.8181818,1.0285189,1.2570788,0.72727275,1.1354542,1.5612495,0.28998184,0.04852889,1.5454545,0.78202957,0.892562,0.94280905,0.44444445,0.3125,0.33333334,0.47619048,0.5882353,0.5235602,0.5235602,1.4222223,1.3333334,0.703125,0.9375,0.75,1.0666667,0.65625,0.53125,0.159363,0.17431192,0.14285715,0.032258064,0.20754717,0.75,0.9375,0.703125,1.0714285,1.4285715,0.65625,1.0994765,8.45,-0.091,2.353,-0.112426035,-0.02366864,0.2662722,0.35502958,0.1778104,0.5008326,0.20614752,1.2267845,25.407719,0.56568545,11.309933,1.6666666,1.4444444,1.1538461,0.8666667,1.2267845,0.2,0.95,1.0,0.5908
30,POLAND - DIVISION 1,2024-04-14,13:00,Podbeskidzie,Polonia Warszawa,2.05,3.3,3.25,1.93,1.67,2.1,1.93,1.1818181,1.1922616,1.0088367,0.43250954,0.3078893,0.7118671,0.44980332,0.13324755,0.29623514,1.1818181,0.7158189,0.6056929,1.2727273,0.6165755,0.48445213,-0.09090909,0.7925271,-8.717798,0.42062265,0.09934386,0.8012204,1.8264463,0.46317694,1.7355372,0.45215532,0.90909094,1.0833068,1.1916375,0.40309232,0.41008464,1.0173467,0.5667891,0.085544184,0.15092772,0.72727275,0.74965554,1.0307764,1.1818181,1.1134044,0.94211143,-0.45454547,1.5587662,-3.4292855,0.25971365,0.06421793,0.59504133,0.9162457,0.75206614,1.7496356,0.4878049,0.3030303,0.30769232,0.5181347,0.5181347,0.5988024,0.47619048,1.6097561,1.5853659,0.6212121,0.9848485,0.63076925,1.0153847,0.58484846,0.58484846,0.23493026,0.23364486,0.2264151,0.007633588,0.26195028,0.63076925,0.9848485,0.6212121,1.0621761,1.6839378,0.58484846,1.1556886,8.6,0.273,2.276,-0.14534883,-0.0058139535,0.23837209,0.37790698,0.24687062,0.7076958,0.28254166,1.7334936,32.005383,0.0,0.0,1.771107,1.4108818,1.2553191,0.7966102,1.7334936,0.05,1.25,1.0,0.7164
