,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-02-03,13:00:00,SERBIA - SUPER LIGA,Radnicki 1923,OFK Beograd,1.94,4.1,3.75,1000.0,1.2389368
2,2025-02-03,14:00:00,TURKEY - SUPER LIG,Gaziantep,Galatasaray,7.0,1.48,5.2,15.0,1.2388172
3,2025-02-03,15:45:00,PORTUGAL - LIGA PORTUGAL,Moreirense,Braga,4.1,2.08,3.55,8.2,1.2387844
4,2025-02-03,16:45:00,ITALY - SERIE A,Cagliari,Lazio,4.3,2.0,3.65,9.6,1.2384604
5,2025-02-03,17:00:00,ENGLAND - PREMIER LEAGUE,Chelsea,West Ham,1.38,8.8,5.9,42.0,1.2384267
6,2025-02-03,17:00:00,SPAIN - LALIGA,Girona,Las Palmas,1.56,6.8,4.6,25.0,1.2384808
7,2025-02-03,17:45:00,PORTUGAL - LIGA PORTUGAL,Rio Ave,FC Porto,9.8,1.4,5.2,8.6,1.2387953
8,2025-02-03,19:30:00,URUGUAY - PRIMERA DIVISION,CA Cerro,River Plate,2.6,3.2,3.05,10.5,1.238843
9,2025-02-03,20:00:00,VENEZUELA - LIGA FUTVE,Caracas,Metropolitanos,2.16,3.5,2.72,980.0,1.2390858
