,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,NIGERIA - NPFL,15/11/2023,11:00,Doma United,Enyimba,,,
2,NORWAY - OBOS-LIGAEN,15/11/2023,14:00,Lyn,Tromsdalen,1.57,3.75,4.75
