,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - I-LEAGUE,05/12/2023,05:30,Namdhari,Delhi FC,2.85,3.35,2.27
2,ARMENIA - PREMIER LEAGUE,05/12/2023,11:00,Shirak Gyumri,West Armenia,,,
3,ITALY - SERIE C,05/12/2023,12:15,Atalanta U23,Triestina,3.35,3.0,2.22
4,SPAIN - COPA DEL REY,05/12/2023,17:00,Castellon,R. Oviedo,2.5,3.5,2.75
