,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,MEXICO - LIGA MX,2024-07-04,00:05,Cruz Azul,Monterrey,2.05,3.5,3.6,1.8,1.67,2.1,2.05,1.9090909,1.443137,0.75592893,0.3344423,0.20712142,0.6193039,0.47741184,0.17242071,0.36115718,1.4545455,0.8907235,0.61237246,0.90909094,1.2398347,1.3638182,0.54545456,1.7768018,3.2574701,0.5611452,0.100606225,1.0078453,2.5123968,0.51568204,1.322314,0.85238636,1.7272727,1.2128786,0.70219284,0.3677553,0.27446592,0.7463276,0.5013976,0.14532803,0.28984588,1.1818181,0.9359664,0.79197156,0.72727275,0.86243933,1.1858541,0.45454547,1.5587662,3.4292855,0.43648112,0.105258115,1.8264463,0.60562533,0.661157,0.9486833,0.4878049,0.2857143,0.2777778,0.5555556,0.4878049,0.5988024,0.47619048,1.7073171,1.7560976,0.5857143,1.0285715,0.5694444,0.9722222,0.51428574,0.5857143,0.27734625,0.26126125,0.27433628,0.014084507,0.3207547,0.5694444,1.0285715,0.5857143,1.1388888,2.0,0.51428574,1.0778443,9.15,0.182,2.656,-0.15846995,0.010928961,0.22404371,0.39344263,0.2844156,0.8674676,0.34506372,2.124853,35.942112,0.35355338,-7.125016,1.7411925,1.3211383,1.3179487,0.75875485,2.124853,0.1,1.45,1.0,0.7846
2,SOUTH KOREA - K LEAGUE 1,2024-07-04,02:00,Jeonbuk,Gangwon,1.8,3.5,4.5,2.2,2.0,1.73,1.65,1.5454545,1.1570839,0.7487013,0.3202653,0.19202249,0.5995732,0.50088596,0.17933889,0.35804337,1.2727273,0.44536176,0.3499271,1.0909091,1.0833068,0.99303126,0.18181819,1.2662171,6.9641943,0.5644668,0.094868824,0.91859704,2.5454545,0.22268088,2.7272727,0.43332273,1.0,1.0444659,1.0444659,0.4361137,0.53214616,1.2202005,0.5760326,0.10136692,0.17597428,0.8181818,0.9359664,1.1439589,1.0,1.1281521,1.1281521,-0.18181819,1.0285189,-5.656854,0.28117424,0.07175794,0.74380165,1.0295631,1.3636364,0.8273116,0.5555556,0.2857143,0.22222222,0.45454547,0.6060606,0.5,0.5780347,1.9444444,2.5,0.51428574,1.2857143,0.4,0.7777778,0.62857145,0.47142857,0.40765673,0.3207547,0.42857143,0.125,0.22807017,0.4,1.2857143,0.51428574,0.8181818,2.0454545,0.62857145,1.1,9.8,0.545,2.202,-0.1734694,0.10204082,0.18367347,0.45918366,0.4178693,1.3650397,0.41186118,3.3436508,40.364536,0.7778175,15.376251,1.8888888,1.2222222,1.5454545,0.64705884,3.3436508,1.0,1.7,1.0,0.9132
3,SOUTH KOREA - K LEAGUE 2,2024-07-04,02:00,Busan,Jeonnam,2.0,3.2,3.6,2.25,2.0,1.73,1.62,2.090909,1.2398347,0.5929644,0.32794502,0.29436782,0.8976133,0.5529024,0.1927124,0.34854686,1.2727273,0.9620914,0.75592893,0.6363636,0.88139635,1.3850514,0.6363636,1.5534552,2.441144,0.57764846,0.11314969,0.9251879,1.3884298,0.8819171,0.5206612,1.0772622,0.90909094,1.3111095,1.4422206,0.5479486,0.49240962,0.89864194,0.46396145,0.12112888,0.26107532,1.1818181,1.0285189,0.8702853,1.7272727,1.2128786,0.70219284,-0.54545456,1.3726971,-2.5166116,0.33710617,0.045494903,0.6446281,1.8856181,2.0413222,1.0262818,0.5,0.3125,0.2777778,0.44444445,0.61728394,0.5,0.5780347,1.6,1.8,0.625,1.125,0.5555556,0.8888889,0.703125,0.50625,0.2685754,0.23076923,0.2857143,0.05882353,0.17431192,0.5555556,1.125,0.625,0.8888889,1.6,0.703125,1.125,8.8,1.182,2.551,-0.13636364,0.045454547,0.22727273,0.4090909,0.28386354,0.8326664,0.27543643,2.0396078,30.963757,0.89095455,17.484426,1.7777778,1.3333334,1.3333334,0.75,2.0396078,0.4,1.2,1.0,0.8282
4,HONG KONG - PREMIER LEAGUE,2024-07-04,04:00,North District,Sham Shui Po,1.6,4.35,4.3,1.39,1.47,2.32,2.55,0.25,0.4330127,1.7320508,0.86852753,0.5628306,0.6480285,0.2077286,0.11905005,0.5731038,1.5,0.5,0.33333334,2.5,0.5,0.2,-1.0,0.70710677,-0.70710677,0.29181072,0.22017662,0.8959054,2.0454545,0.36666667,2.2727273,0.55,0.6363636,1.1499192,1.8070158,0.37152544,0.42520607,1.144487,0.5986894,0.10758662,0.1797036,0.72727275,0.9620914,1.3228756,3.3636363,2.6032403,0.7739363,-2.6363637,3.1413004,-1.1915277,0.15791783,0.21492553,2.3140495,0.3023716,2.446281,3.5794554,0.625,0.22988506,0.23255815,0.7194245,0.39215687,0.6802721,0.43103448,2.71875,2.6875,0.3678161,0.9885057,0.37209302,1.0116279,0.31954023,0.5862069,0.51211536,0.46218488,0.45762712,0.0057803467,0.5156794,0.37209302,0.9885057,0.3678161,1.1510792,3.0935252,0.31954023,0.9455782,10.25,-0.386,1.583,-0.2682927,-0.004878049,0.15609756,0.41951218,0.46053016,1.5734781,0.56229424,3.8542185,53.972626,1.6404878,-30.113733,2.1075583,1.3226744,1.5934066,0.6275862,3.8542185,0.05,2.75,1.0,0.9326
5,ROMANIA - LIGA 2,2024-07-04,06:00,Unirea Slobozia,Csikszereda M. Ciuc,2.1,3.1,3.6,2.4,2.1,1.65,1.5,2.090909,1.2398347,0.5929644,0.347341,0.32923156,0.9478626,0.5437486,0.19518983,0.35897073,1.2727273,1.0523489,0.82684547,0.54545456,0.4979296,0.91287094,0.72727275,1.0523489,1.4469796,0.49577174,0.09839942,0.8842495,0.92561984,1.4469796,0.34710744,0.7824608,1.4545455,1.233151,0.84779125,0.41935438,0.4211703,1.0043303,0.5314999,0.13785695,0.2593734,1.0,0.9534626,0.9534626,0.8181818,0.5749596,0.7027284,0.18181819,1.1922616,6.5574384,0.34248438,0.10967086,0.8181818,1.1653432,1.1900827,0.3952847,0.47619048,0.32258064,0.2777778,0.41666666,0.6666667,0.47619048,0.6060606,1.4761904,1.7142857,0.67741936,1.1612903,0.5833333,0.8611111,0.7741935,0.48387095,0.23676941,0.1923077,0.2631579,0.07462686,0.12727273,0.5833333,1.1612903,0.67741936,0.875,1.5,0.7741935,1.1428572,8.8,0.636,2.473,-0.11363637,0.056818184,0.23863636,0.4090909,0.26037362,0.7637626,0.24222606,1.8708287,26.565052,1.2727922,24.227745,1.7063493,1.3095238,1.3030303,0.76744187,1.8708287,0.5,1.0,1.0,0.7628
6,SPAIN - PRIMERA RFEF,2024-07-04,07:00,Recreativo Huelva,Baleares,1.53,3.75,5.75,2.2,2.38,1.53,1.65,2.1818182,1.1134044,0.51031035,0.39609435,0.21150556,0.53397775,0.42818266,0.12967163,0.30284187,1.2727273,0.74965554,0.58901507,0.45454547,0.4979296,1.0954452,0.8181818,1.0285189,1.2570788,0.4507796,0.07947582,0.8617534,1.2727273,0.74965554,0.2892562,0.7824608,0.54545456,0.8907235,1.6329932,0.41336915,0.53958595,1.3053368,0.6196581,0.07373002,0.118985005,0.6363636,0.7713892,1.212183,2.090909,1.5048132,0.7196933,-1.4545455,1.8272501,-1.2562344,0.18574008,0.06878537,0.6363636,0.7713892,2.6611571,1.1823533,0.6535948,0.26666668,0.17391305,0.45454547,0.6060606,0.42016807,0.6535948,2.4509804,3.75817,0.408,1.5333333,0.26608697,0.65217394,0.58666664,0.44,0.5695859,0.42045453,0.5796703,0.21052632,0.26050422,0.26608697,1.5333333,0.408,0.69545454,2.6136363,0.58666664,0.92436975,11.03,1.636,2.004,-0.20126927,0.18132366,0.1387126,0.5213055,0.5741493,2.1109555,0.5669149,5.170764,47.984283,0.7778175,15.376251,2.1346974,1.1753339,1.8162476,0.55058575,5.170764,2.0,2.22,1.0,0.9863
7,SPAIN - PRIMERA RFEF,2024-07-04,07:00,Malaga,Ceuta,1.67,3.3,4.75,2.15,2.1,1.67,1.67,1.8181819,1.3360853,0.73484695,0.1937729,0.1368103,0.70603424,0.6101554,0.15860489,0.2599418,1.0909091,0.8999541,0.8249579,0.54545456,0.6555548,1.2018504,0.54545456,1.233151,2.2607768,0.5532258,0.1950471,0.82206744,1.8842975,0.5210261,0.54545456,0.6555548,1.0,1.0444659,1.0444659,0.6150634,0.585934,0.95263994,0.44955158,0.14746177,0.32801968,1.1818181,0.9359664,0.79197156,1.4545455,0.9875255,0.6789238,-0.27272728,0.86243933,-3.1622777,0.32379758,0.10170868,1.0743802,1.0295631,2.2479339,0.63898706,0.5988024,0.3030303,0.21052632,0.4651163,0.5988024,0.47619048,0.5988024,1.9760479,2.8443115,0.5060606,1.439394,0.35157895,0.69473684,0.6515151,0.5060606,0.4466059,0.3279678,0.47975078,0.18012422,0.21100917,0.35157895,1.439394,0.5060606,0.7767442,2.2093024,0.6515151,1.0238096,9.72,0.818,2.381,-0.16769548,0.14917696,0.1718107,0.48868313,0.47557914,1.5408764,0.46203586,3.774361,39.180035,0.6788225,13.495733,2.0069335,1.2303814,1.6311475,0.6130653,3.774361,1.45,1.63,1.0,0.9444
8,THAILAND - THAI LEAGUE 1,2024-07-04,07:30,Lamphun Warrior,Police Tero,1.45,4.55,5.8,1.47,1.62,2.15,2.5,2.090909,1.2398347,0.5929644,0.67780936,0.31722218,0.46801087,0.29034287,0.07638075,0.26307088,2.0,1.2060454,0.6030227,1.0909091,0.66804266,0.61237246,0.90909094,1.5640591,1.7204651,0.41084933,0.116500996,1.2054247,2.1818182,1.1055416,2.1818182,0.33402133,0.90909094,1.3111095,1.4422206,0.75621355,0.49333814,0.65237945,0.30471554,0.073992886,0.24282609,1.1818181,0.7158189,0.6056929,2.8181818,1.9455395,0.69035274,-1.6363636,2.0570378,-1.2570788,0.2067476,0.08989638,1.2892562,0.6561673,4.6115704,1.1889408,0.6896552,0.21978022,0.1724138,0.6802721,0.4,0.61728394,0.4651163,3.137931,4.0,0.31868133,1.2747253,0.25,0.7844828,0.32307693,0.5494506,0.647413,0.51666665,0.6,0.12077295,0.5116279,0.25,1.2747253,0.31868133,0.9863946,3.9455783,0.32307693,0.9074074,11.8,1.182,2.551,-0.26271185,0.105932206,0.12288135,0.4915254,0.56939125,2.2396057,0.66457963,5.485891,57.17146,1.45664,-27.248466,2.2413793,1.2068965,1.8571428,0.53846157,5.485891,1.25,3.1,1.0,0.9884
9,POLAND - DIVISION 1,2024-07-04,07:40,Wisla,Motor Lublin,1.57,4.33,5.0,1.67,1.73,2.0,2.15,2.1818182,1.1134044,0.51031035,0.50825495,0.51809835,1.019367,0.47325253,0.20516875,0.4335291,2.4545455,2.0164611,0.8215212,0.8181818,0.7158189,0.8748898,1.6363636,1.7721444,1.0829772,0.65331155,0.091315515,1.5539285,3.123967,1.5843624,0.892562,0.6561673,1.4545455,1.4373989,0.98821175,0.46459278,0.5274187,1.1352279,0.5573465,0.16889283,0.30303022,1.0909091,1.1642044,1.0671874,1.0,0.8528029,0.8528029,0.09090909,1.8317674,20.14944,0.37051117,0.08765572,1.5867769,0.80039054,1.4545455,0.586302,0.6369427,0.23094688,0.2,0.5988024,0.4651163,0.5780347,0.5,2.7579618,3.1847134,0.36258662,1.1547344,0.314,0.866,0.3856813,0.4965358,0.55928195,0.46779662,0.52207,0.07181136,0.44333333,0.314,1.1547344,0.36258662,0.94011974,2.9940119,0.3856813,0.9653179,10.9,0.727,2.551,-0.25321102,0.06146789,0.1440367,0.4587156,0.5003753,1.8180301,0.566317,4.453246,54.0715,0.6788225,-13.495733,2.110828,1.2369426,1.7064881,0.5859988,4.453246,0.67,2.76,1.0,0.9821
10,THAILAND - THAI LEAGUE 1,2024-07-04,08:00,Bangkok Utd,Port MTI FC,1.75,3.8,4.0,1.65,1.62,2.15,2.15,2.1818182,1.1134044,0.51031035,0.3230774,0.26525435,0.8210241,0.49393317,0.25161424,0.5094094,2.1818182,1.6958871,0.7772816,0.45454547,0.4979296,1.0954452,1.7272727,1.9582417,1.1337188,0.6951853,0.1038546,1.4385017,4.7603307,0.7772816,0.49586776,0.45643547,1.5454545,1.1570839,0.7487013,0.50953907,0.36311555,0.71263534,0.41947952,0.20581219,0.490637,2.0,1.4142135,0.70710677,1.0909091,0.7925271,0.72648317,0.90909094,1.7296634,1.9026297,0.57704854,0.09283204,2.1818182,1.2963624,2.1818182,0.39626354,0.5714286,0.2631579,0.25,0.6060606,0.4651163,0.61728394,0.4651163,2.1714287,2.2857144,0.46052632,1.0526316,0.4375,0.95,0.43421054,0.56578946,0.4108074,0.36936936,0.39130434,0.025641026,0.39449543,0.4375,1.0526316,0.46052632,1.060606,2.4242425,0.43421054,1.0185186,9.55,0.636,2.27,-0.21465969,0.020942409,0.18324608,0.41884816,0.39120144,1.2453246,0.45480242,3.0504098,45.70732,0.70710677,-14.036243,1.9642857,1.3214285,1.4864864,0.6727273,3.0504098,0.2,2.05,1.0,0.9422
