,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-05-15,13:00:00,FINLAND - YKKONEN,Tampere Utd,EPS,1.64,4.9,4.6,120.0,1.2437792
2,2025-05-15,14:00:00,NORWAY - OBOS-LIGAEN,Ranheim,Raufoss,2.02,3.75,3.95,38.0,1.243621
3,2025-05-15,14:00:00,SPAIN - LALIGA,Osasuna,Atl. Madrid,3.95,2.16,3.45,9.0,1.243378
4,2025-05-15,14:00:00,DENMARK - 1ST DIVISION,Esbjerg,Hvidovre IF,2.38,2.98,3.7,19.0,1.2436088
5,2025-05-15,15:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,Southend,2.4,3.1,3.3,16.5,1.2434323
6,2025-05-15,16:00:00,ENGLAND - LEAGUE ONE,Charlton,Wycombe,2.36,3.85,3.1,9.4,1.2436948
7,2025-05-15,16:30:00,SPAIN - LALIGA,Espanyol,Barcelona,8.6,1.38,5.9,13.5,1.2433774
8,2025-05-15,16:30:00,SPAIN - LALIGA,Getafe,Ath Bilbao,3.65,2.7,2.78,6.6,1.2433628
9,2025-05-15,21:35:00,BRAZIL - SERIE B,Ferroviaria,Avai,2.68,3.25,2.98,9.4,1.243568
