Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,EGYPT - PREMIER LEAGUE,25/09/2023,10:00,National Bank Egypt,Pyramids,5.2,3.85,1.57
2,MOROCCO - BOTOLA PRO,25/09/2023,13:00,Jeunesse Sportive Soualem,Olympique de Safi,2.8,2.75,2.63
3,PERU - LIGA 1,25/09/2023,15:00,Dep. Municipal,Cusco,3.1,3.0,2.2
4,MOROCCO - BOTOLA PRO,25/09/2023,15:15,Mouloudia Oujda,FAR Rabat,5.0,3.6,1.55
5,MOROCCO - BOTOLA PRO,25/09/2023,17:30,Renaissance Zemamra,Maghreb Fez,3.2,2.8,2.25
