Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_Over25,FT_Odd_BTTS_Yes
1,25/07/2023,18:00,ARGENTINA - LIGA PROFESIONAL,Colon Santa Fe,Tigre,2.3,3.2,3.3,2.4,2.0,2.4,2.0
