,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,13/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Seoul,Pohang,2.5,3.2,2.75,2.08,1.8,1.91,1.06,1.44,1.33,8.0,1.08
2,13/04/2024,05:00,ROMANIA - LIGA 2,Alexandria,FC Arges,4.25,3.4,1.78,1.98,1.87,1.75,1.03,1.44,1.33,7.12,1.06
3,13/04/2024,05:00,ROMANIA - LIGA 2,Viitorul Tg. Jiu,Chindia Targoviste,3.45,3.15,2.07,2.02,1.82,1.8,1.04,1.45,1.35,7.75,1.05
4,13/04/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Os Belenenses,Academico Viseu,3.3,3.0,2.05,2.15,1.83,1.83,1.07,1.44,1.36,9.0,1.07
5,13/04/2024,08:00,RUSSIA - PREMIER LEAGUE,Sochi,Spartak Moscow,2.75,3.66,2.64,1.94,1.68,2.13,1.01,1.36,1.26,5.65,1.09
6,13/04/2024,09:30,AZERBAIJAN - PREMIER LEAGUE,Gabala,Turan,3.1,3.55,2.07,1.83,1.7,1.93,1.02,1.36,1.27,5.97,1.1
7,13/04/2024,09:30,NETHERLANDS - TWEEDE DIVISIE,Noordwijk,Quick Boys,3.8,3.75,1.78,1.55,1.53,2.18,1.01,1.28,1.17,3.65,1.19
8,13/04/2024,10:00,SWEDEN - SUPERETTAN,Varberg,Ostersund,2.45,3.3,2.88,2.05,1.8,1.95,1.06,1.44,1.33,8.0,1.08
15,13/04/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ards,Newington,2.52,3.55,2.45,1.47,1.42,2.47,1.01,1.22,1.13,3.3,1.24
19,13/04/2024,11:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Inverness,2.45,3.4,2.55,1.98,1.73,2.0,1.05,1.4,1.29,6.0,1.11
18,13/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Birmingham,Coventry,3.1,3.4,2.25,1.73,1.62,2.2,1.04,1.36,1.22,5.0,1.17
17,13/04/2024,11:00,ENGLAND - LEAGUE TWO,Harrogate,Sutton,2.63,3.4,2.63,1.93,1.73,2.0,1.05,1.4,1.29,6.5,1.11
16,13/04/2024,11:00,SERBIA - PRVA LIGA,Smederevo,Radnicki S. Mitrovica,2.45,3.05,2.7,2.32,2.02,1.75,1.07,1.5,1.47,8.4,1.04
9,13/04/2024,11:00,ENGLAND - LEAGUE TWO,Newport,Tranmere,3.0,3.6,2.25,1.7,1.62,2.2,1.04,1.33,1.22,5.0,1.17
21,13/04/2024,11:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Charlton,3.0,3.4,2.3,1.95,1.75,2.0,1.05,1.4,1.29,6.5,1.11
