Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - I-LEAGUE,13/11/2023,08:00,TRAU FC,Gokulam,4.75,4.0,1.6
2,INDIA - I-LEAGUE,13/11/2023,10:30,Rajasthan United,Churchill Brothers,4.4,3.5,1.72
3,IVORY COAST - LIGUE 1,13/11/2023,15:00,Mouna,Zoman,2.85,2.8,2.5
