,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,IRAQ - SUPER LEAGUE,15/02/2024,10:30,Naft Al-Basra,Duhok,2.62,2.8,2.7
2,MOROCCO - BOTOLA PRO,15/02/2024,16:00,Chabab Mohammedia,Youssoufia Berrechid,2.05,3.1,3.5
3,SOUTH AMERICA - COPA LIBERTADORES,15/02/2024,21:30,Nacional Asuncion (Par),Aucas (Ecu),1.8,3.5,4.5
