,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,FINLAND - VEIKKAUSLIIGA,25/10/2023,12:00,Honka,Inter Turku,2.0,3.25,3.6,2.0,1.85,1.8,1.95,1.6,1.4282857,1.091,1.2,1.2489996,0.789,0.5,0.30769232,0.2777778,0.5,0.5405405,0.27213812,0.4,2.677,1,0.508
2,FINLAND - VEIKKAUSLIIGA,25/10/2023,12:00,SJK,AC Oulu,1.8,3.6,3.5,1.75,2.05,1.7,2.05,1.5,1.5,0.458,1.3,1.4177446,0.865,0.5555556,0.2777778,0.2857143,0.5714286,0.4878049,0.34613997,0.2,2.918,1,0.6742
3,ENGLAND - CHAMPIONSHIP,25/10/2023,15:45,Plymouth,Sheffield Wed,2.05,3.4,3.75,1.8,2.05,1.67,2.1,2.1,1.3747727,0.915,1.0,1.3416408,0.94,0.4878049,0.29411766,0.26666668,0.5555556,0.4878049,0.2815653,1.1,2.716,1,0.8
4,ARGENTINA - COPA DE LA LIGA PROFESIONAL,25/10/2023,18:30,Belgrano,Central Cordoba,2.05,3.1,4.0,2.7,1.44,2.25,1.57,1.8,1.2489996,0.797,1.0,1.0954452,0.89,0.4878049,0.32258064,0.25,0.37037036,0.6944444,0.2815265,0.8,2.344,1,0.8
5,BRAZIL - SERIE A,25/10/2023,19:00,Bragantino,Atletico-MG,1.95,3.5,4.0,2.1,1.7,1.95,1.8,2.4,0.9165151,1.108,1.2,1.2489996,1.041,0.51282054,0.2857143,0.25,0.47619048,0.5882353,0.33301803,1.2,2.166,1,0.6
6,BRAZIL - SERIE A,25/10/2023,19:00,Fluminense,Goias,1.62,4.0,5.5,1.97,1.93,1.95,1.8,2.3,1.1,0.663,1.2,1.2489996,0.727,0.61728394,0.25,0.18181819,0.5076142,0.5181347,0.54688597,1.1,2.349,1,0.6
7,BRAZIL - SERIE A,25/10/2023,19:00,Athletico-PR,America MG,1.65,4.33,5.0,1.88,2.02,1.91,1.91,1.9,1.1357816,0.489,0.4,0.48989794,0.372,0.6060606,0.23094688,0.2,0.5319149,0.4950495,0.5339137,1.5,1.626,1,1.0
8,BRAZIL - SERIE A,25/10/2023,20:00,Cruzeiro,Bahia,2.05,3.2,4.0,2.15,1.67,1.95,1.8,0.8,0.8717798,1.568,0.6,0.9165151,1.448,0.4878049,0.3125,0.25,0.4651163,0.5988024,0.28751224,0.2,1.788,1,0.6
9,ARGENTINA - COPA DE LA LIGA PROFESIONAL,25/10/2023,21:00,River Plate,Independiente,1.55,4.5,5.25,2.0,1.85,2.0,1.73,2.4,0.9165151,0.895,1.6,1.2,0.898,0.6451613,0.22222222,0.1904762,0.5,0.5405405,0.5877819,0.8,2.117,1,0.6
10,BRAZIL - SERIE A,25/10/2023,21:30,Cuiaba,Corinthians,2.2,3.1,3.6,2.7,1.44,2.2,1.62,1.6,1.2,0.895,0.9,1.1357816,0.857,0.45454547,0.32258064,0.2777778,0.37037036,0.6944444,0.21338186,0.7,2.336,1,0.8
11,MEXICO - LIGA MX,25/10/2023,22:00,Monterrey,Club Tijuana,1.53,4.5,5.75,1.62,2.25,1.75,2.0,2.1,1.3747727,0.662,0.4,0.9165151,0.899,0.6535948,0.22222222,0.17391305,0.61728394,0.44444445,0.6162765,1.7,2.291,1,0.8874
