,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SWITZERLAND - SUPER LEAGUE,20/05/2024,13:00,Servette,Young Boys,2.05,3.6,3.3,1.5,2.5,1.44,2.63,2.0,1.264911,0.619,1.2,1.2489996,0.896,0.4878049,0.2777778,0.3030303,0.6666667,0.4,0.26284063,0.8,2.514,1,0.5195
2,BELGIUM - JUPILER PRO LEAGUE,20/05/2024,13:30,Genk,Antwerp,1.75,3.9,4.0,1.67,2.15,1.67,2.1,2.0,1.264911,0.762,1.6,1.4282857,1.039,0.5714286,0.25641027,0.25,0.5988024,0.4651163,0.41759896,0.4,2.693,1,0.8383
3,SWEDEN - ALLSVENSKAN,20/05/2024,14:00,Sirius,Vasteras SK,2.15,3.6,3.1,1.62,2.25,1.53,2.38,1.8,1.4696939,0.733,1.1,1.3,1.004,0.4651163,0.2777778,0.32258064,0.61728394,0.44444445,0.22489834,0.7,2.77,1,0.7319
4,POLAND - EKSTRAKLASA,20/05/2024,14:00,Zaglebie,LKS Lodz,1.53,4.2,5.5,1.57,2.35,1.67,2.1,0.7,0.9,0.595,0.4,0.9165151,0.846,0.6535948,0.23809524,0.18181819,0.6369427,0.42553192,0.58795416,0.3,1.817,1,0.9188
5,BULGARIA - PARVA LIGA,20/05/2024,14:15,Slavia Sofia,Botev Plovdiv,1.6,3.8,5.75,2.15,1.67,2.2,1.62,1.8,1.2489996,0.727,1.4,1.356466,0.803,0.625,0.2631579,0.17391305,0.4651163,0.5988024,0.5509304,0.4,2.605,1,0.52
6,SPAIN - LALIGA2,20/05/2024,15:30,Espanyol,R. Oviedo,2.1,3.1,3.8,2.25,1.62,1.91,1.8,1.7,1.1,0.689,1.1,1.3,0.971,0.47619048,0.32258064,0.2631579,0.44444445,0.61728394,0.25357312,0.6,2.4,1,0.6
7,IRELAND - PREMIER DIVISION,20/05/2024,16:00,Shamrock Rovers,Derry City,2.1,3.3,3.5,2.2,1.65,1.95,1.8,2.1,1.1357816,0.451,1.2,0.9797959,1.307,0.47619048,0.3030303,0.2857143,0.45454547,0.6060606,0.24227096,0.9,2.116,1,0.9041
8,PERU - LIGA 1,20/05/2024,17:00,Cajamarca,Sport Boys,1.75,3.25,5.0,2.25,1.62,2.1,1.67,1.8,1.2489996,0.732,0.5,0.92195445,1.634,0.5714286,0.30769232,0.2,0.44444445,0.61728394,0.4337751,1.3,2.171,1,0.5659
9,BRAZIL - SERIE B,20/05/2024,19:00,Chapecoense-SC,Ponte Preta,2.15,3.0,3.75,2.6,1.48,2.2,1.62,1.2,1.2489996,1.111,0.8,0.8717798,1.623,0.4651163,0.33333334,0.26666668,0.3846154,0.6756757,0.23224983,0.4,2.121,1,0.6474
10,CHILE - PRIMERA DIVISION,20/05/2024,19:00,U. Espanola,Union La Calera,1.73,3.7,4.75,1.73,2.08,1.73,2.0,2.0,1.264911,0.751,1.5,1.2845232,0.843,0.5780347,0.27027026,0.21052632,0.5780347,0.48076922,0.45622364,0.5,2.549,1,0.8332
11,ARGENTINA - PRIMERA NACIONAL,20/05/2024,21:10,San Martin T.,Patronato,1.75,3.75,4.5,2.25,1.62,2.2,1.62,1.6,1.2,1.042,0.7,0.9,0.807,0.5714286,0.26666668,0.22222222,0.44444445,0.61728394,0.43913084,0.9,2.1,1,0.8
12,ARGENTINA - LIGA PROFESIONAL,20/05/2024,21:15,Racing Club,Argentinos Jrs,2.0,3.3,4.1,2.05,1.75,1.8,1.95,1.4,1.356466,0.966,0.8,0.8717798,0.63,0.5,0.3030303,0.24390244,0.4878049,0.5714286,0.3137256,0.6,2.228,1,0.7365
13,ARGENTINA - LIGA PROFESIONAL,20/05/2024,21:15,Rosario Central,Tigre,1.91,3.3,4.5,2.4,1.53,2.1,1.67,2.3,1.1,0.908,0.4,0.9165151,1.715,0.5235602,0.3030303,0.22222222,0.41666666,0.6535948,0.36427623,1.9,2.017,1,0.5933
14,ARGENTINA - PRIMERA NACIONAL,20/05/2024,21:30,CA Mitre,Brown Adrogue,1.75,3.1,6.0,2.88,1.4,2.5,1.5,1.8,1.2489996,0.931,0.9,1.1357816,1.597,0.5714286,0.32258064,0.16666667,0.3472222,0.71428573,0.47146037,0.9,2.385,1,0.8
