,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,10/11/2023,10:00,BULGARIA - PARVA LIGA,Slavia Sofia,Botev Vratsa,1.53,4.2,6.5,2.0,2.1,1.67,1.06,1.4,1.3,7.0,1.1
2,10/11/2023,12:00,GHANA - PREMIER LEAGUE,Accra Lions,Karela,2.0,2.95,3.65,2.54,2.17,1.66,1.08,1.55,1.5,8.45,1.04
3,10/11/2023,13:00,ROMANIA - LIGA 2,FC Arges,Unirea Slobozia,2.2,3.05,3.45,2.6,2.12,1.65,1.11,1.62,1.53,8.25,1.05
4,10/11/2023,14:15,MOROCCO - BOTOLA PRO,Moghreb Tetouan,Mouloudia Oujda,1.8,3.2,4.0,2.25,2.0,1.73,1.08,1.5,1.4,9.0,1.07
5,10/11/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ittihad,Abha,1.29,6.0,7.5,1.44,1.83,1.83,1.02,1.25,1.14,3.5,1.29
6,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Willem II,Jong Utrecht,1.4,5.25,7.0,1.5,1.73,2.0,1.02,1.25,1.14,3.75,1.25
7,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Telstar,De Graafschap,3.6,3.8,1.95,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
8,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Oss,Maastricht,2.7,3.5,2.55,1.62,1.53,2.38,1.03,1.3,1.18,4.5,1.18
9,10/11/2023,16:00,NETHERLANDS - EREDIVISIE,Sittard,Heracles,1.7,3.8,5.0,1.67,1.62,2.2,1.04,1.3,1.2,5.0,1.17
10,10/11/2023,16:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,Jong PSV,1.62,4.33,4.75,1.44,1.5,2.5,1.02,1.25,1.13,3.5,1.29
11,10/11/2023,16:30,URUGUAY - PRIMERA DIVISION,Liverpool M.,Cerro Largo,1.57,4.0,5.5,1.98,2.0,1.73,1.05,1.4,1.29,6.5,1.11
12,10/11/2023,16:45,IRELAND - PREMIER DIVISION,Waterford,Cork City,2.95,3.6,2.15,1.82,1.7,2.05,1.05,1.37,1.27,5.0,1.13
13,10/11/2023,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Central Cordoba,Estudiantes L.P.,3.1,3.2,2.45,2.4,2.1,1.67,1.08,1.57,1.44,11.0,1.05
14,10/11/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Libertad Gran Mamore,1.1,9.0,23.0,1.33,2.38,1.53,1.02,1.18,1.1,3.0,1.36
15,10/11/2023,21:30,URUGUAY - PRIMERA DIVISION,Defensor Sp.,Racing Montevideo,1.73,3.4,5.0,2.05,1.91,1.8,1.06,1.4,1.33,8.0,1.08
