,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_Under45,FT_Odd_BTTS_No,mean10_gols_feitos_home_ft,mean10_gols_sofridos_home_ft,mean10_gols_feitos_away_ft,mean10_gols_sofridos_away_ft,p_H,p_D,p_A,p_Over,p_under45,CV_HDA,coeficiente10_gols_feitos,coeficiente10_gols_sofridos,prediction_label,prediction_score
1,BELGIUM - CHALLENGER PRO LEAGUE,25/08/2023,15:00,Seraing,Waregem,3.2,3.5,2.05,1.67,2.15,1.57,1.17,2.25,0.6,1.7,1.7,2.2,0.312,0.286,0.488,0.599,0.855,0.248,-1.1,-0.5,1,0.6205
2,URUGUAY - PRIMERA DIVISION,25/08/2023,15:30,Montevideo City,Fenix,2.15,3.2,3.1,2.1,1.7,1.83,1.08,1.83,0.8,1.7,0.8,2.0,0.465,0.312,0.323,0.476,0.926,0.19,0.0,-0.3,1,0.562
3,SPAIN - LALIGA2,25/08/2023,16:30,FC Cartagena SAD,Levante,2.75,3.25,2.63,2.35,1.57,2.0,1.06,1.73,0.9,1.2,0.8,0.8,0.364,0.308,0.38,0.426,0.943,0.088,0.1,0.4,1,0.6674
4,URUGUAY - PRIMERA DIVISION,25/08/2023,18:00,Defensor Sp.,Wanderers,1.73,3.6,4.2,2.03,1.83,1.91,1.1,1.8,2.0,0.9,1.4,0.8,0.578,0.278,0.238,0.493,0.909,0.416,0.6,0.1,1,0.5198
5,ARGENTINA - COPA DE LA LIGA PROFESIONAL,25/08/2023,19:00,Arsenal Sarandi,Argentinos Jrs,4.5,3.4,1.85,2.5,1.5,2.25,1.04,1.57,1.2,1.2,0.4,0.5,0.222,0.294,0.541,0.4,0.962,0.388,0.8,0.7,1,0.6543
6,ARGENTINA - PRIMERA NACIONAL,25/08/2023,20:00,Temperley,San Martin S.J.,2.25,3.2,3.3,2.5,1.5,2.1,1.05,1.67,1.4,0.9,0.9,2.0,0.444,0.312,0.303,0.4,0.952,0.183,0.5,-1.1,1,0.5087
7,ARGENTINA - COPA DE LA LIGA PROFESIONAL,25/08/2023,21:30,Colon Santa Fe,Gimnasia L.P.,1.91,3.3,4.33,2.3,1.6,2.0,1.06,1.73,1.1,1.1,0.8,2.0,0.524,0.303,0.231,0.435,0.943,0.353,0.3,-0.9,1,0.6474
