,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,01/10/2023,01:30,Cheongju,Bucheon FC 1995,2.4,3.1,2.8,2.4,1.53,2.0,1.73,2.2,1.2489996,0.775,1.7,1.3453624,0.796,0.41666666,0.32258064,0.35714287,0.41666666,0.6535948,0.10632651,0.5,2.594,1,0.5078
2,SOUTH KOREA - K LEAGUE 1,01/10/2023,02:00,Gangwon,Daejeon,2.38,3.3,2.88,1.9,1.95,1.67,2.1,0.8,0.8717798,0.4,0.5,0.5,1.91,0.42016807,0.3030303,0.3472222,0.5263158,0.51282054,0.135365,0.3,1.372,1,0.611
3,SOUTH KOREA - K LEAGUE 1,01/10/2023,04:30,Jeju Utd,Gwangju FC,2.6,3.2,2.7,2.05,1.75,1.8,1.91,0.9,0.83066237,0.995,1.8,0.9797959,0.957,0.3846154,0.3125,0.37037036,0.4878049,0.5714286,0.08764047,-0.9,1.81,1,0.5052
4,PORTUGAL - LIGA PORTUGAL 2,01/10/2023,07:00,Academico Viseu,AVS,2.15,3.25,3.1,2.08,1.73,1.83,1.83,1.8,1.2489996,0.735,3.0,0.0,0.184,0.4651163,0.30769232,0.32258064,0.48076922,0.5780347,0.1943472,-1.2,1.249,1,0.73
5,SPAIN - PRIMERA RFEF,01/10/2023,07:00,Antequera,Baleares,1.73,3.5,4.2,2.3,1.6,2.25,1.57,1.5,1.2845232,0.816,0.9,1.1357816,0.748,0.5780347,0.2857143,0.23809524,0.4347826,0.625,0.4091896,0.6,2.42,1,0.8546
6,SPAIN - PRIMERA RFEF,01/10/2023,07:00,UD Ibiza,Linares,1.45,3.8,5.75,2.03,1.78,2.25,1.57,1.0,1.0954452,0.584,0.7,1.1874342,1.203,0.6896552,0.2631579,0.17391305,0.49261084,0.56179774,0.59923166,0.3,2.283,1,0.7726
7,SPAIN - PRIMERA RFEF,01/10/2023,07:00,Algeciras,Sanluqueno,1.95,3.25,3.5,2.4,1.53,2.2,1.62,1.3,1.1874342,0.916,1.5,1.2845232,0.68,0.51282054,0.30769232,0.2857143,0.41666666,0.6535948,0.27735618,-0.2,2.472,1,0.8663
8,SPAIN - PRIMERA RFEF,01/10/2023,07:00,Cornella,R. Sociedad B,2.3,3.0,2.88,2.4,1.53,2.1,1.67,1.7,1.1,1.01,1.3,0.9,0.793,0.4347826,0.33333334,0.3472222,0.41666666,0.6535948,0.1207958,0.4,2.0,1,0.6581
9,NETHERLANDS - EERSTE DIVISIE,01/10/2023,07:15,Venlo,Helmond,1.7,4.0,4.75,1.62,2.25,1.62,2.2,1.5,1.2845232,0.701,1.0,1.0954452,0.83,0.5882353,0.25,0.21052632,0.61728394,0.44444445,0.48490736,0.5,2.38,1,0.8011
10,POLAND - DIVISION 1,01/10/2023,07:40,Wisla,Wisla Plock,1.8,3.75,3.75,1.7,2.1,1.67,2.1,1.9,1.3747727,0.991,0.2,0.4,1.262,0.5555556,0.26666668,0.26666668,0.5882353,0.47619048,0.37519953,1.7,1.775,1,0.7995
