Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SERBIA - SUPER LIGA,24/02/2024,09:45,Radnik,Partizan,7.2,4.6,1.38
2,GHANA - PREMIER LEAGUE,24/02/2024,12:00,Heart of Lions,Asante Kotoko,3.55,2.8,2.12
