Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,NIGERIA - NPFL,25/03/2024,12:00,Niger Tornadoes,Shooting,1.57,3.3,6.8
2,GHANA - PREMIER LEAGUE,25/03/2024,12:00,Heart of Lions,Bibiani Gold Stars,1.72,3.25,4.5
3,SPAIN - LALIGA2,25/03/2024,16:30,Albacete,Ferrol,1.95,3.2,4.33
4,BRAZIL - BRASILEIRO WOMEN,25/03/2024,17:00,Bragantino W,Atletico-MG W,1.65,3.7,4.2
5,COLOMBIA - PRIMERA A,25/03/2024,18:00,Once Caldas,Alianza,1.85,3.6,4.33
6,ECUADOR - LIGA PRO,25/03/2024,18:30,Delfin,Libertad,1.45,3.75,7.5
7,JAMAICA - PREMIER LEAGUE,25/03/2024,19:00,Humble Lions,Lime Hall Academy,1.78,3.7,3.9
8,ARGENTINA - PRIMERA NACIONAL,25/03/2024,20:30,Club A. Guemes,Racing Cordoba,2.55,2.88,3.2
9,ARGENTINA - PRIMERA NACIONAL,25/03/2024,21:00,Atl. Rafaela,Brown Adrogue,1.62,3.6,6.5
