,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-06-17,10:00:00,EGYPT - PREMIER LEAGUE,El Gouna,National Bank Egypt,3.05,2.54,3.0,12.5,1.2298577
2,2024-06-17,13:00:00,EGYPT - PREMIER LEAGUE,El Ismaily,Enppi,2.76,3.3,2.88,9.4,1.2298046
3,2024-06-17,13:00:00,EGYPT - PREMIER LEAGUE,Zamalek,Al Masry,1.94,4.5,3.5,15.5,1.22988
4,2024-06-17,14:00:00,SWEDEN - SUPERETTAN,Trelleborg,Brage,2.96,2.48,3.65,13.0,1.2297541
5,2024-06-17,17:00:00,URUGUAY - PRIMERA DIVISION,Boston River,Cerro Largo,2.62,3.1,3.2,11.0,1.2298223
6,2024-06-17,20:00:00,BRAZIL - SERIE C,Nautico,Floresta EC,1.57,7.0,4.1,980.0,1.229862
7,2024-06-17,20:00:00,BRAZIL - SERIE C,ABC,Volta Redonda,2.44,3.3,3.0,980.0,1.2298621
8,2024-06-17,20:00:00,BRAZIL - SERIE D,Agua Santa,Pouso Alegre,1.86,4.4,3.1,980.0,1.2299349
9,2024-06-17,20:15:00,BRAZIL - SERIE D,Trem,Princesa do Solimoes,3.35,2.2,3.15,980.0,1.229935
10,2024-06-17,20:30:00,BRAZIL - SERIE A,Atletico-MG,Palmeiras,2.92,2.84,3.2,8.0,1.2297736
