Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,HONG KONG - PREMIER LEAGUE,05/05/2024,04:00,North District,Lee Man Warriors,16.5,7.4,1.12
2,CHINA - SUPER LEAGUE,05/05/2024,09:00,Shenzhen Xinpengcheng,Shanghai Port,8.5,5.25,1.3
3,URUGUAY - PRIMERA DIVISION,05/05/2024,15:00,Fenix,Defensor Sp.,3.75,3.5,1.83
4,BRAZIL - SERIE A,05/05/2024,18:30,Cuiaba,Palmeiras,5.5,3.3,1.73
5,PARAGUAY - PRIMERA DIVISION,05/05/2024,20:30,Sol de America,2 de Mayo,3.4,3.1,2.25
6,JAMAICA - PREMIER LEAGUE,05/05/2024,22:00,Waterhouse,Mount Pleasant,3.3,2.9,2.27
