,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,12/05/2024,03:00,Melbourne Victory,Wellington Phoenix,1.8,3.75,4.2,1.8,2.0,1.7,2.05,1.7,1.3453624,0.858,1.5,1.2845232,0.645,0.5555556,0.26666668,0.23809524,0.5555556,0.5,0.40570796,0.2,2.63,1,1.0
2,SOUTH KOREA - K LEAGUE 2,12/05/2024,04:30,Anyang,Gimpo FC,1.8,3.4,4.2,2.1,1.7,2.0,1.73,2.1,1.1357816,0.663,0.9,1.1357816,0.831,0.5555556,0.29411766,0.23809524,0.47619048,0.5882353,0.38156414,1.2,2.272,1,0.5048
3,SOUTH KOREA - K LEAGUE 1,12/05/2024,04:30,Pohang,Jeju Utd,1.75,3.6,4.5,1.98,1.88,1.83,1.83,2.0,1.0,1.004,0.6,0.9165151,0.826,0.5714286,0.2777778,0.22222222,0.5050505,0.5319149,0.42899057,1.4,1.917,1,0.5353
4,SOUTH KOREA - K LEAGUE 2,12/05/2024,04:30,Gyeongnam,Seongnam,1.95,3.4,3.6,1.95,1.85,1.8,1.91,0.7,0.9,0.83,1.0,1.0954452,1.145,0.51282054,0.29411766,0.2777778,0.51282054,0.5405405,0.29636338,-0.3,1.995,1,0.5003
5,SOUTH KOREA - K LEAGUE 1,12/05/2024,04:30,Ulsan HD,Gimcheon Sangmu,1.7,3.75,4.75,1.88,1.98,1.83,1.83,2.5,0.8660254,0.462,1.7,1.3453624,0.991,0.5882353,0.26666668,0.21052632,0.5319149,0.5050505,0.46856424,0.8,2.211,1,0.5438
6,SPAIN - PRIMERA RFEF,12/05/2024,07:00,Ponferradina,R. Union,1.7,3.4,4.33,2.05,1.75,2.0,1.69,1.8,1.2489996,0.824,0.7,0.9,0.857,0.5882353,0.29411766,0.23094688,0.4878049,0.5714286,0.41953307,1.1,2.149,1,0.8263
7,SOUTH KOREA - K LEAGUE 2,12/05/2024,07:00,Bucheon FC 1995,Jeonnam,2.2,3.2,3.1,2.1,1.7,1.83,1.83,2.1,1.1357816,0.798,0.9,1.3747727,0.926,0.45454547,0.3125,0.32258064,0.47619048,0.5882353,0.17817807,1.2,2.511,1,0.5061
8,SPAIN - PRIMERA RFEF,12/05/2024,07:00,Castellon,UD Ibiza,1.85,3.4,3.6,2.08,1.73,1.9,1.8,2.2,1.2489996,0.59,1.5,1.2845232,1.046,0.5405405,0.29411766,0.2777778,0.48076922,0.5780347,0.32415742,0.7,2.534,1,0.762
9,SWEDEN - SUPERETTAN,12/05/2024,08:00,Gefle,Skovde AIK,1.91,3.6,3.8,2.03,1.83,1.8,1.95,1.3,1.1874342,0.647,0.9,1.1357816,0.564,0.5235602,0.2777778,0.2631579,0.49261084,0.5464481,0.336661,0.4,2.323,1,0.5042
10,SWEDEN - ALLSVENSKAN,12/05/2024,09:00,Hacken,Kalmar,1.5,4.33,6.0,1.53,2.4,1.67,2.1,1.8,1.4696939,1.074,1.2,1.4696939,1.002,0.6666667,0.23094688,0.16666667,0.6535948,0.41666666,0.62607664,0.6,2.939,1,0.9573
11,CHINA - SUPER LEAGUE,12/05/2024,09:00,Shenzhen Xinpengcheng,Qingdao West Coast,2.0,3.4,3.75,1.9,1.95,1.75,2.0,0.5,0.5,0.867,0.75,1.299038,0.624,0.5,0.29411766,0.26666668,0.5263158,0.51282054,0.29448667,-0.25,1.799,1,0.7615
12,SWEDEN - SUPERETTAN,12/05/2024,10:00,Brage,Ostersund,1.91,3.5,4.0,2.05,1.75,1.91,1.91,2.2,1.2489996,0.65,1.0,1.0954452,0.868,0.5235602,0.2857143,0.25,0.4878049,0.5714286,0.34387174,1.2,2.344,1,0.5059
13,BULGARIA - PARVA LIGA,12/05/2024,11:00,Beroe,Pirin Blagoevgrad,1.85,3.3,4.33,2.15,1.67,2.0,1.73,1.3,1.1874342,1.186,1.0,1.0954452,1.025,0.5405405,0.3030303,0.23094688,0.4651163,0.5988024,0.36928797,0.3,2.283,1,0.5057
14,SPAIN - PRIMERA RFEF,12/05/2024,11:00,Unionistas,R. Sociedad B,2.05,3.0,3.4,2.1,1.7,1.83,1.87,1.7,1.3453624,0.862,0.9,1.1357816,0.658,0.4878049,0.33333334,0.29411766,0.47619048,0.5882353,0.22490515,0.8,2.481,1,0.7608
15,SCOTLAND - PREMIERSHIP,12/05/2024,11:00,Hibernian,Aberdeen,2.0,3.5,3.6,1.8,2.05,1.67,2.1,1.6,1.4282857,0.751,0.8,1.1661904,1.0,0.5,0.2857143,0.2777778,0.5555556,0.4878049,0.29037428,0.8,2.594,1,0.5133
16,SPAIN - PRIMERA RFEF,12/05/2024,11:00,Antequera,Murcia,2.1,3.6,2.8,2.2,1.65,2.0,1.73,1.3,1.1874342,0.985,1.5,1.2845232,1.023,0.47619048,0.2777778,0.35714287,0.45454547,0.6060606,0.22015764,-0.2,2.472,1,0.6355
17,SPAIN - LALIGA2,12/05/2024,11:15,R. Oviedo,Zaragoza,1.7,3.4,5.5,2.5,1.5,2.38,1.53,2.2,0.9797959,0.709,0.9,0.83066237,1.11,0.5882353,0.29411766,0.18181819,0.4,0.6666667,0.48309207,1.3,1.81,1,0.8
18,PORTUGAL - LIGA PORTUGAL 2,12/05/2024,11:30,Maritimo,Oliveirense,1.45,4.5,6.0,1.67,2.15,1.83,1.83,1.7,1.1,1.117,0.9,1.1357816,1.327,0.6896552,0.22222222,0.16666667,0.5988024,0.4651163,0.6523899,0.8,2.236,1,0.9654
19,PORTUGAL - LIGA PORTUGAL,12/05/2024,11:30,Gil Vicente,SC Farense,2.0,3.5,3.6,1.83,2.03,1.7,2.05,1.3,1.1874342,0.765,0.6,0.9165151,0.766,0.5,0.2857143,0.2777778,0.5464481,0.49261084,0.29037428,0.7,2.104,1,0.7589
20,SWEDEN - ALLSVENSKAN,12/05/2024,11:30,Djurgarden,Elfsborg,1.91,3.6,3.8,1.88,1.98,1.75,2.0,1.4,1.356466,0.881,1.5,1.5,1.245,0.5235602,0.2777778,0.2631579,0.5319149,0.5050505,0.336661,-0.1,2.856,1,0.7946
21,CROATIA - HNL,12/05/2024,12:00,Lok. Zagreb,Slaven Belupo,1.67,3.75,5.0,1.83,2.03,1.8,1.91,1.2,0.9797959,0.809,1.3,1.4177446,1.119,0.5988024,0.26666668,0.2,0.5464481,0.49261084,0.49110845,-0.1,2.398,1,0.5054
22,SPAIN - PRIMERA RFEF,12/05/2024,13:00,Cultural Leonesa,Teruel,1.8,3.25,4.0,2.2,1.65,2.1,1.63,2.0,1.0,0.836,1.4,0.8,0.808,0.5555556,0.30769232,0.25,0.45454547,0.6060606,0.35720178,0.6,1.8,1,0.8361
23,ARGENTINA - PRIMERA NACIONAL,12/05/2024,13:10,San Telmo,Atletico Atlanta,2.1,2.9,4.2,2.7,1.44,2.25,1.57,2.0,1.264911,0.659,1.0,1.3416408,1.118,0.47619048,0.3448276,0.23809524,0.37037036,0.6944444,0.27582088,1.0,2.607,1,0.8
24,CHILE - PRIMERA DIVISION,12/05/2024,13:30,Copiapo,Cobreloa,1.91,3.4,4.0,1.85,2.0,1.73,2.0,2.0,1.264911,0.575,0.9,1.1357816,0.643,0.5235602,0.29411766,0.25,0.5405405,0.5,0.33695322,1.1,2.401,1,0.7981
25,SPAIN - PRIMERA RFEF,12/05/2024,14:00,Dep. La Coruna,Barcelona B,1.62,3.5,4.5,1.9,1.9,1.8,1.8,2.3,1.1,0.546,1.7,1.3453624,0.743,0.61728394,0.2857143,0.22222222,0.5263158,0.5263158,0.4618269,0.6,2.445,1,0.7397
26,SPAIN - PRIMERA RFEF,12/05/2024,15:00,Osasuna B,Sestao,2.1,3.0,3.3,2.08,1.73,1.8,1.8,1.0,1.0954452,0.848,0.8,1.1661904,0.672,0.47619048,0.33333334,0.3030303,0.48076922,0.5780347,0.20360273,0.2,2.262,1,0.7861
27,ROMANIA - LIGA 1,12/05/2024,15:30,Poli Iasi,Petrolul,1.55,3.5,5.75,2.25,1.62,2.25,1.57,1.6,1.2,0.912,0.8,0.8717798,1.695,0.6451613,0.2857143,0.17391305,0.44444445,0.61728394,0.5459315,0.8,2.072,1,0.9097
28,ROMANIA - LIGA 1,12/05/2024,15:30,Din. Bucuresti,UTA Arad,1.73,3.5,4.2,1.95,1.9,1.83,1.83,1.7,1.3453624,0.934,1.2,1.2489996,1.279,0.5780347,0.2857143,0.23809524,0.51282054,0.5263158,0.4091896,0.5,2.594,1,0.8863
29,ARGENTINA - PRIMERA NACIONAL,12/05/2024,15:30,Alvarado,Talleres (R.E),2.2,3.0,3.6,2.7,1.44,2.25,1.57,1.8,1.2489996,0.93,1.0,1.0954452,0.841,0.45454547,0.33333334,0.2777778,0.37037036,0.6944444,0.20777546,0.8,2.344,1,1.0
30,ARGENTINA - PRIMERA NACIONAL,12/05/2024,16:00,Gimnasia Jujuy,San Miguel,2.2,2.9,3.75,2.7,1.44,2.2,1.62,2.2,1.2489996,0.837,0.8333333,0.37267798,1.449,0.45454547,0.3448276,0.26666668,0.37037036,0.6944444,0.21686153,1.367,1.622,1,1.0
31,BRAZIL - SERIE A,12/05/2024,16:00,Palmeiras,Athletico-PR,1.7,3.75,5.0,2.1,1.7,2.05,1.7,1.9,1.3747727,1.34,0.7,0.9,1.13,0.5882353,0.26666668,0.2,0.47619048,0.5882353,0.4820402,1.2,2.275,1,0.8
32,BRAZIL - SERIE A,12/05/2024,16:00,Fortaleza,Botafogo RJ,2.1,3.3,3.75,2.15,1.67,1.95,1.8,1.3,1.1874342,0.747,0.9,1.1357816,0.813,0.47619048,0.3030303,0.26666668,0.4651163,0.5988024,0.2622069,0.4,2.323,1,1.0
33,SPAIN - LALIGA2,12/05/2024,16:00,Elche,Huesca,1.6,3.6,6.0,2.35,1.57,2.38,1.53,1.5,1.2845232,1.103,1.2,0.9797959,1.043,0.625,0.2777778,0.16666667,0.42553192,0.6369427,0.54761475,0.3,2.264,1,0.8
34,BRAZIL - SERIE B,12/05/2024,16:00,Mirassol,Paysandu PA,1.62,3.8,5.5,2.2,1.65,2.2,1.62,2.1,1.1357816,1.109,0.6,0.9165151,1.22,0.61728394,0.2631579,0.18181819,0.45454547,0.6060606,0.53390276,1.5,2.052,1,0.852
35,PERU - LIGA 1,12/05/2024,17:00,Deportivo Garcilaso,Grau,2.0,3.3,3.75,2.03,1.83,1.8,1.91,1.1,1.3,1.067,0.9,1.1357816,1.363,0.5,0.3030303,0.26666668,0.49261084,0.5464481,0.2874761,0.2,2.436,1,0.6283
36,PARAGUAY - PRIMERA DIVISION,12/05/2024,17:30,Cerro Porteno,Olimpia Asuncion,2.0,3.3,3.75,2.1,1.7,1.91,1.8,1.9,1.1357816,0.959,1.8,1.2489996,1.156,0.5,0.3030303,0.26666668,0.47619048,0.5882353,0.2874761,0.1,2.385,1,0.7182
37,ARGENTINA - LIGA PROFESIONAL,12/05/2024,17:45,Lanus,Ind. Rivadavia,1.6,3.6,5.75,2.2,1.65,2.1,1.67,1.4,1.356466,0.932,1.2,1.2489996,0.929,0.625,0.2777778,0.17391305,0.45454547,0.6060606,0.5374296,0.2,2.605,1,0.7995
38,BRAZIL - SERIE A,12/05/2024,18:30,Vasco,Vitoria,1.75,3.6,5.0,2.05,1.75,2.0,1.75,2.2,1.2489996,0.551,1.1,1.3,0.893,0.5714286,0.2777778,0.2,0.4878049,0.5714286,0.45732912,1.1,2.549,1,0.6
