,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-16,13:00:00,FINLAND - YKKONEN,Jazz Pori,KuPS Akatemia,1.68,4.2,4.8,38.0,1.2456274
2,2025-07-16,13:00:00,NORWAY - ELITESERIEN,Fredrikstad,Bodo/Glimt,5.4,1.68,4.4,11.0,1.245563
3,2025-07-16,19:00:00,BRAZIL - SERIE A,Palmeiras,Mirassol,1.5,8.6,4.4,22.0,1.2452263
4,2025-07-16,19:30:00,BRAZIL - SERIE A,Ceara,Corinthians,2.66,3.4,2.98,8.2,1.2452265
5,2025-07-16,20:00:00,BRAZIL - SERIE A,Santos,Flamengo RJ,4.6,1.98,3.55,7.0,1.2452265
6,2025-07-16,21:30:00,BRAZIL - SERIE A,Bragantino,Sao Paulo,2.26,3.9,3.25,11.0,1.2452266
7,2025-07-16,21:30:00,BRAZIL - SERIE A,Botafogo FR,Vitoria,1.45,9.6,4.6,24.0,1.2452261
8,2025-07-16,22:00:00,BRAZIL - SERIE A,Bahia,Internacional,2.32,3.2,2.9,1000.0,1.2452261
9,2025-07-16,22:00:00,BRAZIL - SERIE A,Gremio,Fortaleza,1.04,1.04,1.1,1000.0,1.245226
10,2025-07-16,22:00:00,BRAZIL - SERIE A,Juventude,Vasco,2.72,1.44,3.15,1000.0,1.2452258
11,2025-07-16,22:00:00,BRAZIL - SERIE A,Atletico-MG,Sport Recife,1.44,3.45,1.44,1000.0,1.2452264
