,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,23/06/2024,12:00,NORWAY - OBOS-LIGAEN,Asane,Moss,3.2,3.4,2.1,1.57,1.5,2.5,1.03,1.29,1.17,4.0,1.22
2,23/06/2024,12:00,BELARUS - VYSSHAYA LIGA,Zhodino,Isloch,1.55,4.1,6.1,1.99,2.05,1.73,1.02,1.41,1.29,6.35,1.07
3,23/06/2024,13:00,EGYPT - PREMIER LEAGUE,Pyramids,Arab Contractors,1.31,4.4,9.75,1.78,2.07,1.6,10.2,1.39,1.24,5.15,1.11
4,23/06/2024,14:00,ICELAND - BESTA DEILD KARLA,KA Akureyri,Fram,1.87,3.85,3.55,1.4,1.4,2.75,1.02,1.24,1.13,3.05,1.33
5,23/06/2024,16:00,BRAZIL - SERIE A,Fluminense,Flamengo RJ,4.33,3.75,1.83,2.03,1.91,1.91,1.06,1.4,1.3,6.5,1.11
6,23/06/2024,16:15,ICELAND - BESTA DEILD KARLA,Hafnarfjordur,Fylkir,1.53,4.4,4.9,1.37,1.45,2.55,1.02,1.22,1.12,2.9,1.36
7,23/06/2024,18:30,BRAZIL - SERIE B,Vila Nova FC,Goias,2.45,2.9,3.2,2.6,2.1,1.67,1.1,1.57,1.5,13.0,1.04
8,22/06/2024,22:30,USA - MLS,Real Salt Lake,Los Angeles Galaxy,1.57,4.75,4.75,1.29,1.36,3.0,1.01,1.17,1.07,2.63,1.44
9,22/06/2024,23:30,USA - MLS,Los Angeles FC,San Jose Earthquakes,1.3,6.25,7.5,1.36,1.62,2.2,1.01,1.2,1.1,3.0,1.36
10,22/06/2024,23:30,USA - MLS,Portland Timbers,Vancouver Whitecaps,2.15,3.7,3.1,1.57,1.5,2.5,1.03,1.29,1.17,4.0,1.22
