,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-24,18:00:00,VENEZUELA - LIGA FUTVE,Yaracuyanos,Carabobo,8.6,1.44,4.1,29.0,1.2458555
2,2025-07-24,19:00:00,BRAZIL - SERIE B,Botafogo SP,Criciuma,2.84,3.15,2.84,12.5,1.2458311
3,2025-07-24,19:00:00,VENEZUELA - LIGA FUTVE,Metropolitanos,Academia Anzoategui FC,1.7,4.9,3.9,980.0,1.2458553
4,2025-07-24,21:30:00,VENEZUELA - LIGA FUTVE,Portuguesa,Monagas,3.65,2.12,3.3,10.5,1.2459329
5,2025-07-24,21:35:00,BRAZIL - SERIE B,Remo,Avai,2.46,3.5,3.05,12.0,1.2458142
