,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-09-26,13:30:00,AUSTRIA - 2. LIGA,Hartberg,Tirol,1.96,3.95,4.0,19.5,1.2334572
2,2024-09-26,13:30:00,ITALY - SERIE C,Carpi,Ascoli,4.0,2.02,3.25,9.0,1.2335378
3,2024-09-26,13:30:00,ITALY - SERIE C,AC Milan B,Spal,2.54,2.94,3.05,11.5,1.2335377
4,2024-09-26,13:30:00,ITALY - SERIE C,Pineto,Pontedera,2.38,3.35,2.88,13.0,1.2335374
5,2024-09-26,13:30:00,ITALY - SERIE C,Union Clodiense,Trento,2.86,2.96,2.64,9.6,1.2335376
6,2024-09-26,13:30:00,ITALY - SERIE C,Juventus U23,Picerno,2.88,2.72,2.98,11.0,1.2335379
7,2024-09-26,13:45:00,EUROPE - EUROPA LEAGUE,Fenerbahce,Royale Union SG,1.69,5.9,4.1,22.0,1.2325639
8,2024-09-26,13:45:00,EUROPE - EUROPA LEAGUE,Malmo FF,Rangers,2.32,3.35,3.55,14.0,1.2325664
9,2024-09-26,14:00:00,SPAIN - LALIGA,Las Palmas,Betis,3.55,2.32,3.4,9.4,1.2330939
10,2024-09-26,14:00:00,SPAIN - LALIGA,Espanyol,Villarreal,3.45,2.32,3.55,11.5,1.2330937
11,2024-09-26,14:00:00,SWEDEN - ALLSVENSKAN,Hammarby,Hacken,2.18,3.25,4.1,24.0,1.2333983
12,2024-09-26,14:00:00,SWEDEN - ALLSVENSKAN,Halmstad,Kalmar,3.15,2.56,3.35,9.8,1.2333982
13,2024-09-26,14:00:00,SWEDEN - ALLSVENSKAN,Vasteras SK,Goteborg,2.2,3.45,3.7,15.5,1.2333981
14,2024-09-26,15:45:00,ITALY - SERIE C,Triestina,Lumezzane,1.85,4.7,3.4,17.0,1.2335423
15,2024-09-26,15:45:00,ITALY - SERIE C,Nuovo Campobasso,Vis Pesaro,2.46,3.55,2.92,10.5,1.2335426
16,2024-09-26,15:45:00,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Gent,3.25,2.2,3.9,14.5,1.2333971
17,2024-09-26,15:45:00,ITALY - SERIE C,Perugia,Rimini,1.91,4.2,3.3,18.0,1.2335422
18,2024-09-26,15:45:00,ITALY - SERIE C,Entella,Pescara,2.16,3.95,3.15,14.0,1.2335426
19,2024-09-26,16:00:00,EUROPE - EUROPA LEAGUE,Eintracht Frankfurt,Plzen,1.38,9.4,5.7,38.0,1.2325658
20,2024-09-26,16:00:00,EUROPE - EUROPA LEAGUE,Braga,Maccabi Tel Aviv,1.57,6.6,4.6,26.0,1.2325659
21,2024-09-26,16:00:00,EUROPE - EUROPA LEAGUE,AS Roma,Ath Bilbao,2.28,3.7,3.35,12.5,1.2325648
22,2024-09-26,16:00:00,EUROPE - EUROPA LEAGUE,Ajax,Besiktas,2.0,4.0,3.9,18.5,1.232565
23,2024-09-26,16:00:00,EUROPE - EUROPA LEAGUE,Tottenham,Qarabag FK,1.19,19.0,9.2,80.0,1.2325642
24,2024-09-26,16:00:00,SPAIN - LALIGA,Celta Vigo,Atl. Madrid,4.4,1.96,3.75,9.8,1.2330941
25,2024-09-26,16:00:00,EUROPE - EUROPA LEAGUE,Lyon,Olympiacos Piraeus,1.99,4.1,3.85,17.5,1.2325643
26,2024-09-26,19:00:00,BRAZIL - SERIE B,Chapecoense-SC,Amazonas,2.4,3.8,3.0,10.5,1.2334807
27,2024-09-26,19:00:00,BOLIVIA - DIVISION PROFESIONAL,J Wilstermann,Santa Cruz,1.33,11.5,5.0,34.0,1.2335507
28,2024-09-26,20:00:00,VENEZUELA - LIGA FUTVE,Universidad Central,Rayo Zuliano,1.53,6.4,4.1,26.0,1.2335593
29,2024-09-26,20:30:00,COLOMBIA - PRIMERA A,Santa Fe,Alianza,1.42,11.5,4.5,27.0,1.2334213
30,2024-09-26,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,Always Ready,2.5,3.2,3.05,10.5,1.2335618
31,2024-09-26,22:30:00,COLOMBIA - PRIMERA A,Atl. Nacional,Junior FC Barranquill,1.73,6.0,3.5,20.0,1.2334825
