,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,2024-11-05,04:30,Busan,Asan,1.8,3.5,4.0,1.9,1.9,1.83,1.83,1.5454545,1.3726971,0.88821584,0.33647186,0.34034914,1.0115232,0.5670999,0.1683189,0.29680642,1.3636364,1.1499192,0.84327406,1.1818181,1.1922616,1.0088367,0.18181819,1.5850542,8.717798,0.58935946,0.09188588,0.9764979,2.355372,0.66574264,1.8264463,0.77146333,0.6363636,1.1499192,1.8070158,0.16871022,0.3159675,1.8728415,0.80713385,0.14895074,0.18454279,0.36363637,0.64282435,1.767767,1.6363636,1.4937888,0.91287094,-1.2727273,1.7627927,-1.3850514,0.34925908,0.08983403,0.6280992,0.37216148,2.5289257,0.96656924,0.5555556,0.2857143,0.25,0.5263158,0.5263158,0.5464481,0.5464481,1.9444444,2.2222223,0.51428574,1.1428572,0.45,0.875,0.54285717,0.54285717,0.3749865,0.3207547,0.37931034,0.06666667,0.2962963,0.45,1.1428572,0.51428574,0.94736844,2.1052632,0.54285717,1.0382514,9.3,0.909,2.523,-0.1827957,0.05376344,0.19354838,0.43010753,0.37201816,1.1532563,0.3987651,2.8248894,40.364536,0.0,0.0,1.9166666,1.3055556,1.468085,0.68115944,2.8248894,0.5,1.7,1,0.8984
2,ROMANIA - LIGA 2,2024-11-05,05:00,CSC Dumbravita,Ceahlaul,1.88,3.35,3.85,2.02,1.62,1.88,1.72,1.2727273,1.1354542,0.8921426,0.3830689,0.56534255,1.4758247,0.6164002,0.118834555,0.192788,1.0909091,1.6762809,1.5365907,0.8181818,0.7158189,0.8748898,0.27272728,1.8630819,6.8313007,0.35802948,0.08811282,0.7244693,1.2892562,1.4183915,0.74380165,0.7874008,1.0,1.2792042,1.2792042,0.53873646,0.23939067,0.44435582,0.32198423,0.08277742,0.2570853,1.2727273,0.6165755,0.48445213,1.8181819,1.1922616,0.65574384,-0.54545456,1.4373989,-2.6352315,0.32652614,0.07678223,1.1570247,0.678233,3.966942,0.54645324,0.5319149,0.29850745,0.25974026,0.4950495,0.61728394,0.5319149,0.5813953,1.781915,2.0478723,0.561194,1.1492537,0.48831168,0.8701299,0.6029851,0.48358208,0.33081272,0.28107074,0.34380454,0.06944445,0.24767226,0.48831168,1.1492537,0.561194,0.9306931,1.9059407,0.6029851,1.0744681,9.08,0.273,2.415,-0.16189428,0.05506608,0.20704846,0.42400882,0.33833525,1.024028,0.35168537,2.508346,36.315887,0.56568545,11.309933,1.855485,1.3111356,1.4151739,0.70662695,2.508346,0.5,1.47,1,0.8172
3,ROMANIA - LIGA 2,2024-11-05,05:00,Chindia Targoviste,CSM Slatina,1.83,3.25,4.25,2.25,1.5,2.07,1.6,1.4545455,1.233151,0.84779125,0.24804674,0.2769515,1.1165295,0.6072952,0.11086154,0.18254967,1.4545455,1.6160353,1.1110243,0.6363636,0.64282435,1.0101526,0.8181818,1.9455395,2.3778815,0.5428986,0.13760771,0.998722,2.1157024,1.1110243,1.214876,0.33671752,0.8181818,1.1134044,1.3608277,0.34794387,0.3582365,1.0295813,0.5790866,0.09699205,0.16749145,0.72727275,0.74965554,1.0307764,1.6363636,1.1499192,0.7027284,-0.90909094,1.5048132,-1.6552945,0.25416264,0.082535416,0.5289256,1.0307764,3.4214876,0.5499613,0.5464481,0.30769232,0.23529412,0.44444445,0.6666667,0.4830918,0.625,1.7759563,2.3224044,0.5630769,1.3076923,0.43058825,0.7647059,0.6923077,0.46153846,0.36608583,0.27952754,0.39802632,0.13333334,0.18181819,0.43058825,1.3076923,0.5630769,0.81333333,1.8888888,0.6923077,1.0869565,9.33,0.636,2.347,-0.15219721,0.10718114,0.19614148,0.45551983,0.39101583,1.2160592,0.37375465,2.9787245,35.374752,1.0606601,20.556046,1.8746384,1.2523304,1.4969199,0.6680384,2.9787245,1.0,1.42,1,0.8977
4,ROMANIA - LIGA 2,2024-11-05,05:00,Steaua Bucuresti,Concordia,2.1,3.2,3.45,2.05,1.72,1.8,1.91,2.1818182,1.1134044,0.51031035,0.37823933,0.30230296,0.79923725,0.43966845,0.20893994,0.47522157,2.090909,1.443137,0.690196,0.72727275,0.44536176,0.61237246,1.3636364,1.6109132,1.1813363,0.6216041,0.1386099,1.3562566,3.4214876,0.8819171,0.5289256,0.61237246,1.5454545,1.1570839,0.7487013,0.42807236,0.19347009,0.4519565,0.36927083,0.12035634,0.32592973,1.8181819,1.465865,0.8062258,1.1818181,0.9359664,0.79197156,0.6363636,1.9666643,3.0904725,0.48998004,0.121104404,1.983471,1.3437096,0.75206614,1.4708043,0.47619048,0.3125,0.28985506,0.4878049,0.5813953,0.5555556,0.5235602,1.5238096,1.6428572,0.65625,1.078125,0.6086956,0.92753625,0.640625,0.5375,0.23091719,0.20754717,0.24324325,0.037593983,0.21904762,0.6086956,1.078125,0.65625,1.0243902,1.6829268,0.640625,1.1388888,8.75,0.636,2.27,-0.12571429,0.028571429,0.24,0.3942857,0.24624528,0.7182154,0.27005732,1.7592613,28.810793,0.46669048,9.369385,1.7184265,1.3457557,1.2769231,0.78313255,1.7592613,0.25,1.1,1,0.8284
5,ROMANIA - LIGA 2,2024-11-05,06:00,Unirea Slobozia,Selimbar,2.25,2.7,3.75,2.5,1.47,2.02,1.7,2.2727273,1.2128786,0.53366655,0.39428052,0.30287957,0.76818293,0.46910983,0.15469074,0.3297538,1.2727273,0.86243933,0.6776309,0.45454547,0.4979296,1.0954452,0.8181818,1.0285189,1.2570788,0.45243648,0.08535879,0.8625819,1.6198347,0.6776309,0.49586776,0.45643547,1.1818181,0.9359664,0.79197156,0.21163048,0.36250782,1.7129282,0.77636516,0.05212007,0.06713345,0.54545456,0.9875255,1.8104634,0.54545456,0.9875255,1.8104634,0.0,1.2792042,1.0,0.30093178,0.08678382,0.24793388,2.1725562,0.9917355,0.54313904,0.44444445,0.37037036,0.26666668,0.4,0.6802721,0.4950495,0.5882353,1.2,1.6666666,0.8333333,1.3888888,0.6,0.72,0.9259259,0.54444444,0.20225786,0.09090909,0.25,0.1627907,0.03846154,0.6,1.3888888,0.8333333,0.9,1.5,0.9259259,1.2376238,8.7,1.091,2.149,-0.05172414,0.12068965,0.25862068,0.43103448,0.26542765,0.7697402,0.2355519,1.8854707,12.680384,1.45664,27.248466,1.6,1.2444445,1.2857143,0.7777778,1.8854707,1.05,0.45,1,0.7855
6,ROMANIA - LIGA 2,2024-11-05,06:00,Mioveni,Hunedoara,1.6,3.8,5.1,1.98,1.78,2.0,1.72,1.9090909,1.2398347,0.64943725,0.41407943,0.3793813,0.91620415,0.48152804,0.16435418,0.34131798,1.5454545,1.304791,0.8442765,0.72727275,0.6165755,0.84779125,0.8181818,1.5850542,1.9372884,0.4739513,0.15089226,1.0097029,1.6859504,1.1960584,0.59504133,0.7535922,1.0909091,1.2398347,1.1365151,0.3875479,0.27297053,0.704353,0.46149394,0.16722347,0.3623525,1.0909091,0.66804266,0.61237246,1.2727273,0.9620914,0.75592893,-0.18181819,1.1134044,-6.1237245,0.40809542,0.14514653,0.49586776,1.4696939,1.6198347,0.75592893,0.625,0.2631579,0.19607843,0.5050505,0.56179774,0.5,0.5813953,2.375,3.1875,0.42105263,1.3421053,0.3137255,0.74509805,0.52105266,0.46842104,0.5212494,0.4074074,0.52238804,0.14606741,0.31487888,0.3137255,1.3421053,0.42105263,0.8080808,2.5757575,0.52105266,0.99,10.5,0.818,2.48,-0.20952381,0.123809524,0.15238096,0.4857143,0.5054802,1.7691807,0.5231597,4.3335896,47.72631,0.28284273,5.710593,2.0710785,1.2132353,1.7070707,0.5857988,4.3335896,1.3,2.2,1,0.9659
7,ROMANIA - LIGA 2,2024-11-05,06:00,Csikszereda M. Ciuc,Gloria Buzau,1.98,3.25,3.7,1.98,1.78,1.78,1.93,2.090909,1.2398347,0.5929644,0.33110678,0.22590795,0.68228126,0.49174434,0.15248385,0.31008765,1.1818181,0.7158189,0.6056929,0.54545456,0.6555548,1.2018504,0.6363636,0.97912085,1.5386186,0.49362963,0.08807557,0.8377239,0.32231405,2.6246693,0.49586776,0.7211103,1.3636364,1.2984415,0.95219046,0.31042677,0.18688361,0.6020216,0.45760393,0.08994354,0.19655325,1.2727273,1.2856487,1.0101526,1.0909091,0.66804266,0.61237246,0.18181819,1.5266232,8.396428,0.43179622,0.1738056,1.2727273,1.2856487,1.4876033,0.48989794,0.5050505,0.30769232,0.27027026,0.5050505,0.56179774,0.56179774,0.5181347,1.6414142,1.8686869,0.60923076,1.1384616,0.53513515,0.8783784,0.60923076,0.5476923,0.2853023,0.24282983,0.3028169,0.0647482,0.24282983,0.53513515,1.1384616,0.60923076,1.0,1.8686869,0.60923076,1.1123595,8.93,0.727,2.538,-0.14221725,0.05039194,0.22172453,0.4143337,0.29965827,0.8919828,0.3235464,2.1849027,32.415546,0.28284273,5.710593,1.7854217,1.3158613,1.3568465,0.737003,2.1849027,0.45,1.27,1,0.8106
8,SOUTH KOREA - K LEAGUE 1,2024-11-05,07:00,Gangwon,Daejeon,2.1,3.2,3.6,2.25,1.62,1.91,1.8,1.6363636,1.06794,0.65263003,0.5774076,0.33206904,0.5751034,0.29229587,0.105346136,0.36040926,1.7272727,0.9620914,0.5570003,1.0909091,0.9958592,0.91287094,0.6363636,1.4316378,2.2497165,0.41161314,0.069005065,1.0694429,1.7272727,0.9620914,1.6859504,0.6443795,0.8181818,0.83319557,1.0183501,0.44917214,0.31293598,0.69669497,0.44365025,0.06156241,0.13876338,0.90909094,0.66804266,0.73484695,1.2727273,0.86243933,0.6776309,-0.36363637,1.06794,-2.936835,0.28854993,0.06220061,1.0743802,0.56526685,1.6198347,0.6776309,0.47619048,0.3125,0.2777778,0.44444445,0.61728394,0.5235602,0.5555556,1.5238096,1.7142857,0.65625,1.125,0.5833333,0.8888889,0.703125,0.50625,0.24337628,0.20754717,0.2631579,0.05882353,0.17431192,0.5833333,1.125,0.65625,0.93333334,1.6,0.703125,1.1780105,8.9,0.818,1.901,-0.123595506,0.04494382,0.23595506,0.40449437,0.26182428,0.7767453,0.2613238,1.9026297,28.810793,0.89095455,17.484426,1.7063493,1.3095238,1.3030303,0.76744187,1.9026297,0.4,1.1,1,0.8179
9,THAILAND - THAI LEAGUE 1,2024-11-05,08:30,Chiangrai Utd,Nakhon Pathom,2.0,2.9,4.25,1.98,1.78,1.7,2.05,1.1818181,1.1922616,1.0088367,0.41916427,0.35333085,0.8429413,0.50236243,0.13388559,0.26651198,1.0909091,0.8999541,0.8249579,1.1818181,0.83319557,0.70501167,-0.09090909,1.0833068,-11.916375,0.3596085,0.11643085,0.72525877,1.2892562,0.7614996,0.8595041,1.145644,0.8181818,1.1134044,1.3608277,0.70699537,0.42552996,0.6018851,0.2752174,0.10373997,0.37693825,1.1818181,0.7158189,0.6056929,2.0,1.2792042,0.6396021,-0.8181818,1.2662171,-1.5475987,0.2299884,0.08785877,1.5041323,0.56242913,2.3636363,1.0824037,0.5,0.3448276,0.23529412,0.5050505,0.56179774,0.5882353,0.4878049,1.45,2.125,0.6896552,1.4655173,0.47058824,0.68235296,0.6827586,0.6137931,0.30163214,0.18367347,0.36,0.18881118,0.18852459,0.47058824,1.4655173,0.6896552,1.010101,2.1464646,0.6827586,1.1647059,9.15,0.364,2.306,-0.09836066,0.14754099,0.21857923,0.46448088,0.37130332,1.1324751,0.3839286,2.7739863,24.227745,0.28284273,5.710593,1.7352941,1.2058823,1.4390244,0.69491524,2.7739863,1.35,0.9,1,0.844
10,SCOTLAND - PREMIERSHIP,2024-11-05,08:30,Celtic,Rangers,1.85,3.75,4.0,1.57,2.38,1.53,2.38,2.5454545,0.9875255,0.38795644,0.28595445,0.28015116,0.9797056,0.4379064,0.26945335,0.61532176,2.5454545,1.7768018,0.6980293,0.72727275,0.6165755,0.84779125,1.8181819,1.9455395,1.0700468,0.78000516,0.19194518,1.6627299,3.7024794,1.2215513,0.8595041,0.52171767,2.2727273,1.2128786,0.53366655,0.35372344,0.43333733,1.2250738,0.44079778,0.19901617,0.45149085,1.8181819,0.9359664,0.51478153,0.8181818,1.0285189,1.2570788,1.0,1.2792042,1.2792042,0.6662063,0.20102188,1.6528926,1.0295631,0.8181818,1.0285189,0.5405405,0.26666668,0.25,0.6369427,0.42016807,0.6535948,0.42016807,2.0270271,2.162162,0.49333334,1.0666667,0.4625,0.9375,0.41866666,0.6346667,0.37799868,0.3392857,0.36752138,0.032258064,0.40977442,0.4625,1.0666667,0.49333334,1.1783439,2.5477707,0.41866666,1.0261438,9.6,0.273,2.2,-0.19791667,0.026041666,0.19270833,0.41666666,0.36743674,1.1757976,0.45096576,2.880104,43.5312,1.1455129,-22.047947,1.8716216,1.2905406,1.4502618,0.6895307,2.880104,0.25,1.9,1,0.9424
