,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-09-13,07:00:00,JAPAN - J1 LEAGUE,Kawasaki Frontale,Sagan Tosu,1.45,7.4,5.2,38.0,1.2325875
2,2024-09-13,07:00:00,JAPAN - J1 LEAGUE,Yokohama F. Marinos,Kyoto,1.82,4.3,4.2,26.0,1.2325873
3,2024-09-13,07:00:00,JAPAN - J1 LEAGUE,Vissel Kobe,Cerezo Osaka,1.72,5.6,3.9,19.5,1.2325885
4,2024-09-13,07:30:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Gangwon,2.12,3.7,3.85,15.5,1.2325876
5,2024-09-13,07:30:00,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Pohang,2.4,3.2,3.5,12.5,1.2325876
6,2024-09-13,08:00:00,CHINA - SUPER LEAGUE,Shanghai Port,Shenzhen Xinpengcheng,1.1,30.0,15.0,980.0,1.2327043
7,2024-09-13,08:35:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Shanghai Shenhua,2.78,2.38,4.1,21.0,1.232705
8,2024-09-13,11:00:00,BULGARIA - PARVA LIGA,Botev Plovdiv,Hebar,1.43,10.0,4.7,29.0,1.2325761
9,2024-09-13,11:30:00,CROATIA - PRVA NL,Dubrava,Vukovar 1991,2.28,2.76,3.35,980.0,1.2329048
10,2024-09-13,11:30:00,CROATIA - PRVA NL,Opatija,Jarun,1.04,1.04,1.23,980.0,1.2329483
11,2024-09-13,12:00:00,ROMANIA - LIGA 1,Sepsi Sf. Gheorghe,FC Botosani,1.65,6.4,3.95,21.0,1.2326832
12,2024-09-13,12:00:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,Ekenas,1.3,10.5,6.6,46.0,1.2327108
13,2024-09-13,12:00:00,UKRAINE - PREMIER LEAGUE,Obolon,Oleksandriya,7.2,1.55,4.3,7.0,1.2329195
14,2024-09-13,12:00:00,ARMENIA - PREMIER LEAGUE,West Armenia,Pyunik Yerevan,16.0,1.16,8.6,980.0,1.232926
15,2024-09-13,13:00:00,AUSTRIA - BUNDESLIGA,Rapid Vienna (Am),Amstetten,1.86,4.0,4.2,26.0,1.232582
16,2024-09-13,13:00:00,ESTONIA - MEISTRILIIGA,Tammeka,Tallinna Kalev,2.18,3.1,3.55,0.0,0.0
17,2024-09-13,13:00:00,FINLAND - YKKONEN,OLS Oulu,Jazz Pori,1.63,4.6,4.6,980.0,1.2329314
18,2024-09-13,13:00:00,POLAND - EKSTRAKLASA,Motor Lublin,Gornik Zabrze,2.1,3.9,3.55,14.5,1.2328553
19,2024-09-13,13:00:00,AUSTRIA - BUNDESLIGA,Ried,Voitsberg,1.26,13.0,7.0,55.0,1.2325815
20,2024-09-13,13:00:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Radnik Bijeljina,FK Igman Konjic,1.36,5.4,3.6,980.0,1.2329035
21,2024-09-13,13:00:00,POLAND - DIVISION 1,LKS Lodz,Pogon Siedlce,1.58,5.8,4.2,26.0,1.2328786
22,2024-09-13,13:00:00,AUSTRIA - BUNDESLIGA,Kapfenberg,A. Lustenau,3.25,2.24,3.6,14.0,1.2325815
23,2024-09-13,13:30:00,GERMANY - 2. BUNDESLIGA,Preussen Munster,Paderborn,3.65,2.04,4.0,13.5,1.2325774
24,2024-09-13,13:30:00,GERMANY - 2. BUNDESLIGA,Karlsruher SC,Schalke,1.97,3.85,4.2,24.0,1.2325778
25,2024-09-13,13:30:00,BULGARIA - PARVA LIGA,Botev Vratsa,Spartak Varna,2.86,2.84,3.05,9.4,1.2325754
26,2024-09-13,14:00:00,TURKEY - 1. LIG,Boluspor,Pendikspor,4.3,1.9,3.6,980.0,1.2329376
27,2024-09-13,14:00:00,GERMANY - 3. LIGA,Sandhausen,Dortmund II,1.94,4.0,4.0,23.0,1.2327136
28,2024-09-13,14:00:00,SERBIA - SUPER LIGA,Sp. Subotica,IMT Novi Beograd,2.32,3.35,2.78,980.0,1.2328688
29,2024-09-13,14:00:00,DENMARK - SUPERLIGA,Aalborg,Lyngby,2.24,3.3,3.85,17.0,1.232548
30,2024-09-13,14:00:00,SWEDEN - SUPERETTAN,Trelleborg,Orebro,2.8,2.6,3.7,12.5,1.232692
31,2024-09-13,14:00:00,SWEDEN - SUPERETTAN,Landskrona,Oster,2.46,2.92,3.8,15.5,1.2326916
32,2024-09-13,14:00:00,SWEDEN - SUPERETTAN,Ostersund,Helsingborg,2.54,2.92,3.6,14.0,1.2326916
33,2024-09-13,14:00:00,DENMARK - 1ST DIVISION,Roskilde,Hvidovre IF,4.3,1.82,4.1,12.0,1.232837
34,2024-09-13,14:00:00,NORWAY - ELITESERIEN,Bodo/Glimt,HamKam,1.27,11.5,7.4,60.0,1.2324674
35,2024-09-13,14:30:00,FRANCE - NATIONAL,Sochaux,Nancy,2.34,3.0,3.45,16.5,1.2327138
36,2024-09-13,14:30:00,FRANCE - NATIONAL,Chateauroux,Quevilly Rouen,2.44,3.0,3.25,14.5,1.2328748
37,2024-09-13,14:30:00,FRANCE - NATIONAL,Boulogne,Le Mans,2.54,3.0,3.0,11.5,1.2328751
38,2024-09-13,14:30:00,FRANCE - NATIONAL,Dijon,Gobelins F.C.,1.71,5.5,3.7,22.0,1.2328749
39,2024-09-13,14:30:00,FRANCE - NATIONAL,Villefranche,Aubagne FC,2.24,3.55,3.1,12.0,1.2328746
40,2024-09-13,14:30:00,FRANCE - NATIONAL,Concarneau,Nimes,1.99,3.8,3.4,980.0,1.232875
41,2024-09-13,15:00:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Jong Utrecht,1.82,4.6,3.8,21.0,1.2327166
42,2024-09-13,15:00:00,NETHERLANDS - EERSTE DIVISIE,Oss,Eindhoven FC,2.26,3.0,4.0,18.5,1.2327143
43,2024-09-13,15:00:00,PERU - LIGA 1,Cajamarca,Cienciano,2.14,3.9,3.05,15.0,1.2323687
44,2024-09-13,15:00:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,FC Volendam,2.36,2.76,4.2,24.0,1.2328432
