League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
German 3 Liga,2024-02-25,09:30:00,Hallescher FC,Lubeck,1.82,3.75,3.75,3.3,1.28,1.53,2.46,1.13,5.4,13.5,1.04,2.4,1.18,2.2,1.63,1.19,2.38,1.64,2.36,14.5,15.5,4.3,4.3,8.8,8.0,13.5,4.4,11.0,8.6,14.0,4.3,16.0,13.0,4.3,4.3,3.2,4.0,4.4,0.5494506,0.26666668,0.26666668,0.61349696,0.45454547,0.6097561,0.42372882,2.0604396,2.0604396,0.48533332,1.0,0.48533332,1.0,0.43466666,0.58666664,0.36934128,0.34649912,0.34649912,0.0,0.39405206,0.48533332,1.0,0.48533332,1.1165644,2.3006134,0.43466666,0.99390244,9.32,-0.20708154,0.0,0.19527897,0.40236053,0.35867575,1.1142861,0.42801994,2.729432,43.979572,0.80610174,-15.907552,2.729432,0.0,1.93,1,1.0
Belgian First Division A,2024-02-25,09:30:00,Club Brugge,Anderlecht,1.75,4.8,4.1,3.5,1.28,1.52,2.42,1.14,6.6,14.0,1.05,4.5,1.24,2.2,1.7,1.17,5.3,1.74,2.22,15.5,19.0,32.0,10.0,9.8,8.6,16.5,42.0,10.5,9.2,16.0,44.0,17.0,15.0,8.0,34.0,8.0,9.2,11.0,0.5714286,0.24390244,0.20833333,0.5882353,0.45454547,0.57471263,0.45045045,2.3428571,2.7428572,0.42682928,1.1707317,0.36458334,0.8541667,0.41463414,0.5365854,0.47894824,0.4017094,0.46564886,0.07865169,0.41379312,0.36458334,1.1707317,0.42682928,1.0294118,2.8235295,0.41463414,0.9770115,10.65,-0.22065727,0.065727696,0.16431925,0.45070422,0.45004353,1.5976546,0.51794446,3.9134383,49.600094,0.70710677,-14.036243,3.9134383,0.7,2.35,1,1.0
Azerbaijan Premier League,2024-02-25,09:30:00,Araz Nakhchivan PFK,Zira,1.25,2.88,1.49,2.5,1.54,1.02,1.01,1.05,1.01,1.27,1.1,1.27,1.1,1.27,1.1,1.04,1.1,1.73,1.1,1.48,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.55,1.1,0.8,0.67114097,0.3472222,0.90909094,0.78740156,0.5780347,0.90909094,1.192,2.304,0.8389262,1.9328859,0.4340278,0.5173611,0.738255,0.852349,0.31425682,0.08759124,0.3946731,0.3180778,0.15057915,0.4340278,1.9328859,0.8389262,1.1363636,2.6181817,0.738255,0.63583815,5.62,-0.042704627,0.24733096,0.22241993,0.5124555,0.469761,0.88001895,0.48569387,2.1555974,6.8427734,0.2404163,-4.858463,2.1555974,1.39,0.24,1,1.0
Serbian Super League,2024-02-25,10:00:00,FK Javor Ivanjica,FK Radnicki 1923,2.38,2.5,2.86,2.72,1.34,1.18,2.12,1.09,7.0,3.3,1.04,3.3,1.25,1.87,1.75,1.09,7.0,1.42,1.72,3.65,3.55,1.38,1.38,1.26,1.19,1.27,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.55,1.55,1.38,0.42016807,0.34965035,0.4,0.5714286,0.53475934,0.70422536,0.5813953,1.2016807,1.0504202,0.8321678,0.8741259,0.952,1.144,0.6118881,0.65384614,0.07604938,0.091603056,0.024590164,0.06716418,0.2407809,0.952,0.8741259,0.8321678,1.36,1.4285715,0.6118881,1.2323943,7.74,-0.062015504,-0.046511628,0.30749354,0.32299742,0.09682167,0.24979992,0.19490501,0.6118823,13.495733,0.16970563,-3.4336305,0.6118823,0.36,0.48,1,1.0
Turkish Super League,2024-02-25,10:00:00,Trabzonspor,Adana Demirspor,1.8,4.7,4.2,3.3,1.31,1.57,2.54,1.16,6.0,15.0,1.05,4.7,1.21,2.28,1.66,1.18,2.6,1.7,2.32,17.5,17.5,32.0,14.0,9.4,9.0,17.0,15.5,10.5,9.2,16.0,15.5,16.5,15.0,25.0,26.0,7.0,12.0,15.5,0.5555556,0.23809524,0.21276596,0.60240966,0.4385965,0.5882353,0.43103448,2.3333333,2.6111112,0.42857143,1.1190476,0.38297874,0.89361703,0.3952381,0.54285717,0.4649135,0.4,0.44615385,0.056179777,0.4334471,0.38297874,1.1190476,0.42857143,1.0843374,2.8313253,0.3952381,0.9764706,10.7,-0.22429906,0.046728972,0.1682243,0.43925235,0.4346548,1.5502688,0.51282674,3.7973676,50.194427,0.8768124,-17.223436,3.7973676,0.5,2.4,1,1.0
Turkish Super League,2024-02-25,10:00:00,Fatih Karagumruk Istanbul,Alanyaspor,2.02,4.3,3.5,2.92,1.37,1.42,3.05,1.1,9.0,10.5,1.07,3.55,1.33,1.84,1.99,1.1,3.5,1.87,2.02,11.0,13.5,27.0,13.5,8.0,7.4,15.5,29.0,10.5,9.4,17.0,34.0,21.0,19.0,34.0,14.0,13.0,12.5,16.0,0.4950495,0.2857143,0.23255815,0.5025126,0.54347825,0.53475934,0.4950495,1.7326733,2.128713,0.57714283,1.2285714,0.46976745,0.81395346,0.56857145,0.5257143,0.3354554,0.26811594,0.3607595,0.102564104,0.27504554,0.46976745,1.2285714,0.57714283,1.0150753,2.160804,0.56857145,1.0641711,9.82,-0.15071283,0.08146639,0.20570265,0.4378819,0.35339424,1.1567771,0.3867406,2.8335137,36.501442,0.21213204,4.289153,2.8335137,0.8,1.48,1,1.0
Turkish 1 Lig,2024-02-25,10:00:00,Manisa FK,Genclerbirligi,2.2,3.5,3.2,2.5,1.39,1.02,2.82,1.07,8.4,3.15,1.06,3.15,1.32,1.72,2.12,1.08,7.8,1.89,1.96,3.65,3.7,4.1,4.5,3.5,6.6,4.0,4.5,10.0,3.55,4.0,4.5,4.2,4.2,4.5,4.6,3.95,4.4,4.7,0.45454547,0.3125,0.2857143,0.4716981,0.5813953,0.52910054,0.5102041,1.4545455,1.5909091,0.6875,1.09375,0.62857145,0.9142857,0.6625,0.5375,0.21111882,0.18518518,0.22807017,0.04477612,0.20300752,0.62857145,1.09375,0.6875,1.0377358,1.6509434,0.6625,1.1216931,8.9,-0.11235955,0.033707865,0.24719101,0.39325842,0.2294447,0.68068594,0.2535904,1.6673332,26.565052,0.56568545,11.309933,1.6673332,0.3,1.0,1,1.0
Danish Superliga,2024-02-25,10:00:00,Vejle,Silkeborg,3.2,2.48,3.3,2.8,1.36,1.4,3.05,1.09,9.2,12.0,1.07,3.25,1.33,1.8,2.02,1.1,7.6,1.79,1.99,9.2,7.8,11.5,5.2,9.2,6.4,8.8,21.0,15.0,10.5,14.5,5.2,5.2,5.3,5.2,5.4,4.7,4.6,5.3,0.3125,0.3030303,0.4032258,0.4950495,0.5555556,0.5586592,0.5025126,1.03125,0.775,0.969697,0.75151515,1.2903225,1.3306452,0.6121212,0.54545456,0.13300438,0.015384615,0.12676056,0.14186852,0.24060151,1.2903225,0.75151515,0.969697,1.5841584,1.2277228,0.6121212,1.1284916,8.98,-0.011135858,-0.09131403,0.35634744,0.27616927,0.149453,0.44736263,0.22127105,1.0958102,2.8624053,0.31112698,6.2772985,1.0958102,0.82,0.1,1,1.0
Danish Superliga,2024-02-25,10:00:00,Hvidovre,Viborg,4.6,1.84,3.85,3.3,1.37,1.52,2.68,1.13,6.6,11.0,1.05,4.0,1.26,2.08,1.78,1.14,5.8,1.78,2.14,5.9,8.8,10.5,6.6,15.0,8.0,9.2,6.4,7.4,16.0,6.4,7.4,8.4,8.0,8.0,8.6,7.8,5.1,9.2,0.2173913,0.25974026,0.54347825,0.56179774,0.48076922,0.56179774,0.46728972,0.8369565,0.4,1.1948051,0.47792208,2.5,2.0923913,0.46233767,0.5402597,0.42554897,0.088757396,0.42857143,0.3532513,0.3676732,2.5,0.47792208,1.1948051,2.5842698,1.0337079,0.46233767,1.0,10.29,0.072886296,-0.19533528,0.44703597,0.17881438,0.41607288,1.42713,0.47315136,3.4957402,-20.556046,0.42426407,-8.530766,3.4957402,2.01,0.75,1,1.0
Austrian Bundesliga,2024-02-25,10:30:00,WSG Wattens,Sturm Graz,5.9,1.55,4.3,3.3,1.28,1.51,2.46,1.12,5.6,12.0,1.05,4.2,1.23,2.1,1.72,1.15,2.78,1.82,1.99,13.5,7.2,8.2,12.0,17.0,8.4,8.2,13.5,4.6,18.0,16.5,4.8,4.9,4.7,4.8,4.8,10.0,3.15,5.0,0.16949153,0.23255815,0.6451613,0.5813953,0.47619048,0.5494506,0.5025126,0.7288136,0.26271185,1.3720931,0.3604651,3.8064516,2.7741935,0.4,0.4883721,0.60430545,0.15686275,0.58389264,0.47008547,0.42857143,3.8064516,0.3604651,1.3720931,3.4302325,0.9011628,0.4,0.94505495,11.75,0.13617021,-0.23404256,0.50212765,0.1319149,0.5617505,2.2001894,0.62527144,5.3893414,-38.65981,0.53740114,-10.757967,5.3893414,2.75,1.6,1,1.0
English Premier League,2024-02-25,10:30:00,Wolves,Sheff Utd,1.47,8.0,5.0,3.45,1.29,1.51,2.48,1.14,5.6,18.5,1.05,5.0,1.24,2.34,1.7,1.21,5.1,1.9,2.04,19.0,28.0,60.0,55.0,9.2,10.5,26.0,85.0,8.8,9.4,21.0,80.0,12.0,13.5,29.0,100.0,5.9,95.0,350.0,0.6802721,0.2,0.125,0.5882353,0.42735043,0.5263158,0.49019608,3.4013605,5.442177,0.294,1.6,0.18375,0.625,0.34,0.468,0.734109,0.54559505,0.6895459,0.23076923,0.49253732,0.18375,1.6,0.294,0.86470586,4.7058825,0.34,0.8947368,14.47,-0.243953,0.2073255,0.10158949,0.552868,0.6776606,3.2685828,0.76490366,8.00636,60.465313,0.90509665,-17.74467,8.00636,3.0,3.53,1,1.0
Dutch Eredivisie,2024-02-25,10:30:00,FC Twente,Go Ahead Eagles,1.53,6.6,4.9,3.55,1.3,1.61,2.42,1.17,6.0,13.5,1.05,4.8,1.19,2.42,1.61,1.19,2.6,1.83,2.08,19.0,24.0,15.5,18.5,9.4,10.0,23.0,16.5,9.4,9.2,19.5,16.5,12.5,13.0,25.0,17.5,5.7,18.0,18.5,0.6535948,0.20408164,0.15151516,0.621118,0.41322315,0.5464481,0.48076922,3.2026143,4.3137255,0.3122449,1.3469387,0.23181818,0.74242425,0.32857144,0.49387756,0.66979414,0.5241057,0.6236162,0.14782609,0.50537634,0.23181818,1.3469387,0.3122449,0.9503106,4.099379,0.32857144,0.8797814,13.03,-0.2586339,0.13046815,0.11742134,0.50652343,0.59411347,2.580433,0.68616056,6.3207436,59.312065,1.1455129,-22.047947,6.3207436,1.7,3.37,1,1.0
Dutch Eredivisie,2024-02-25,10:30:00,Almere City,Feyenoord,12.5,1.29,6.6,4.1,1.28,1.61,2.42,1.17,6.0,19.5,1.04,2.42,1.18,2.4,1.65,1.19,4.4,2.24,1.74,21.0,8.2,7.0,8.6,34.0,13.5,9.6,13.0,23.0,42.0,30.0,16.5,24.0,22.0,23.0,28.0,26.0,4.3,28.0,0.08,0.15151516,0.7751938,0.6060606,0.41666666,0.44642857,0.57471263,0.528,0.1032,1.8939394,0.19545455,9.689922,5.116279,0.25,0.36363637,0.93044543,0.30890054,0.8129079,0.6730038,0.6,9.689922,0.19545455,1.8939394,7.5757575,0.7818182,0.25,0.73660713,20.39,0.28935754,-0.26042178,0.61304563,0.06326631,0.8250496,5.6075873,0.9532088,13.735727,-71.274216,1.0606601,-20.556046,13.735727,5.31,5.9,1,1.0
Polish Ekstraklasa,2024-02-25,11:00:00,Widzew Lodz,Gornik Zabrze,2.28,3.15,3.45,2.9,1.42,1.39,2.84,1.1,8.6,11.0,1.06,3.45,1.31,1.84,1.91,1.1,7.0,1.73,2.02,10.5,10.5,18.5,6.6,8.4,6.6,11.5,6.2,12.0,9.4,15.0,6.4,6.0,20.0,6.4,7.0,5.4,2.9,3.1,0.4385965,0.28985506,0.31746033,0.5235602,0.54347825,0.5780347,0.4950495,1.5131578,1.3815789,0.66086954,0.9130435,0.72380954,1.0952381,0.5536232,0.53333336,0.18529679,0.20418848,0.160221,0.045454547,0.28731343,0.72380954,0.9130435,0.66086954,1.1937172,1.6492146,0.5536232,1.1040462,8.88,-0.13175675,-0.033783782,0.25675675,0.35472974,0.20530425,0.6077006,0.2677941,1.4885564,30.327635,0.09899495,2.004534,1.4885564,0.3,1.17,1,1.0
Italian Serie A,2024-02-25,11:00:00,Cagliari,Napoli,4.5,1.92,3.8,3.25,1.41,1.47,2.84,1.11,7.2,13.0,1.07,4.1,1.3,2.08,1.89,1.15,6.6,1.8,2.18,14.0,9.4,11.0,19.0,16.0,8.0,9.6,17.5,30.0,16.5,17.0,30.0,85.0,48.0,50.0,85.0,46.0,11.0,32.0,0.22222222,0.2631579,0.5208333,0.52910054,0.48076922,0.5555556,0.4587156,0.84444445,0.42666668,1.1842105,0.50526315,2.34375,1.9791666,0.49736843,0.5473684,0.39408755,0.084337346,0.40186915,0.32867134,0.33567664,2.34375,0.50526315,1.1842105,2.3809524,1.0158731,0.49736843,1.05,10.22,0.06849315,-0.18395303,0.4403131,0.18786693,0.39164865,1.3342164,0.43842694,3.2681494,-19.290047,0.26870057,-5.4268126,3.2681494,1.88,0.7,1,1.0
Egyptian Premier,2024-02-25,11:00:00,Pharco FC,El Geish,4.0,2.34,2.94,2.38,1.51,1.28,3.5,1.05,12.0,2.52,1.01,2.52,1.57,1.5,2.78,1.03,10.0,2.2,1.73,2.24,2.18,9.8,5.1,3.75,6.2,4.1,2.72,19.5,2.56,2.68,2.82,2.86,2.82,2.86,2.9,2.84,2.72,2.9,0.25,0.34013605,0.42735043,0.35971224,0.6666667,0.45454547,0.5780347,0.735,0.585,1.3605442,0.79591835,1.7094017,1.2564102,0.9455782,0.5102041,0.21348573,0.15273775,0.26182964,0.11363637,0.027972028,1.7094017,0.79591835,1.3605442,1.438849,0.8417266,0.9455782,1.2636364,9.28,0.114224136,-0.06465517,0.43103448,0.25215518,0.27173126,0.84055537,0.23348755,2.0589318,-27.92359,1.8101933,32.619244,2.0589318,0.6,1.06,1,1.0
Croatian 1 HNL,2024-02-25,11:00:00,Dinamo Zagreb,Rijeka,2.14,3.75,3.45,2.26,1.43,1.42,3.0,1.09,7.4,3.4,1.05,3.4,1.33,1.82,1.98,1.1,6.4,1.83,2.04,9.4,10.5,18.0,5.6,7.2,7.0,11.0,5.4,4.3,4.1,4.7,5.5,19.0,17.5,5.7,5.8,4.5,5.3,5.9,0.46728972,0.28985506,0.26666668,0.5050505,0.5494506,0.5464481,0.49019608,1.6121495,1.7523365,0.62028986,1.0869565,0.5706667,0.92,0.57391304,0.5275362,0.26257908,0.23434705,0.27334467,0.041666668,0.27071825,0.5706667,1.0869565,0.62028986,1.080808,1.8939394,0.57391304,1.0819672,9.34,-0.14025696,0.032119915,0.22912206,0.40149894,0.27500224,0.85617363,0.31798193,2.0971887,33.2248,0.22627416,4.573921,2.0971887,0.3,1.31,1,1.0
Danish 1st Division,2024-02-25,11:00:00,Hobro,Fredericia,2.56,2.96,3.45,3.05,1.47,1.42,3.0,1.09,7.4,3.45,1.06,3.45,1.35,1.87,2.08,1.1,6.8,1.81,2.08,10.0,9.0,15.0,4.8,8.2,6.0,9.8,4.9,12.0,8.8,15.5,4.8,4.9,20.0,4.9,5.0,4.3,4.5,5.2,0.390625,0.28985506,0.33783785,0.48076922,0.53475934,0.5524862,0.48076922,1.3476562,1.15625,0.742029,0.857971,0.8648649,1.1655406,0.60289854,0.54202896,0.121243276,0.14808652,0.072463766,0.07644306,0.2477396,0.8648649,0.857971,0.742029,1.2307693,1.4230769,0.60289854,1.1491712,8.97,-0.09921962,-0.054626532,0.28539577,0.32998884,0.14908287,0.44575778,0.21091734,1.0918791,23.989063,0.29698485,5.994093,1.0918791,0.49,0.89,1,1.0
