,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,31/01/2024,00:00,Santos Laguna,Puebla,1.67,4.0,4.5,1.6,2.3,1.62,2.2,1.9,1.3747727,0.816,1.5,1.2845232,0.875,0.5988024,0.25,0.22222222,0.625,0.4347826,0.4799609,0.4,2.659,1,0.8164
2,MEXICO - LIGA MX,31/01/2024,00:05,Guadalajara Chivas,Toluca,2.05,3.5,3.5,1.88,1.98,1.7,2.05,1.9,1.3747727,0.917,0.7,0.9,0.867,0.4878049,0.2857143,0.2857143,0.5319149,0.5050505,0.26981705,1.2,2.275,1,0.76
3,INDIA - ISL,31/01/2024,11:00,Jamshedpur,North East Utd,2.0,3.5,3.25,1.73,2.08,1.62,2.2,0.7,0.9,1.082,0.3,0.45825756,1.132,0.5,0.2857143,0.30769232,0.5780347,0.48076922,0.26409414,0.4,1.358,1,0.502
4,BELGIUM - JUPILER PRO LEAGUE,31/01/2024,14:45,Charleroi,Eupen,1.67,3.8,4.75,1.8,2.0,1.8,1.95,1.8,1.2489996,0.668,0.7,1.1874342,0.894,0.5988024,0.2631579,0.21052632,0.5555556,0.5,0.4810613,1.1,2.436,1,0.7905
5,PORTUGAL - LIGA PORTUGAL,31/01/2024,15:45,Rio Ave,Estoril,2.2,3.6,3.1,1.95,1.9,1.75,2.0,1.0,1.0954452,0.694,0.8,1.1661904,0.579,0.45454547,0.2777778,0.32258064,0.51282054,0.5263158,0.21338186,0.2,2.262,1,0.6786
6,ENGLAND - PREMIER LEAGUE,31/01/2024,16:30,Tottenham,Brentford,1.65,4.2,4.75,1.5,2.5,1.53,2.38,2.1,1.3747727,0.663,1.0,1.3416408,0.88,0.6060606,0.23809524,0.21052632,0.6666667,0.4,0.512885,1.1,2.716,1,0.8549
7,SWITZERLAND - SUPER LEAGUE,31/01/2024,16:30,Lugano,Grasshoppers,1.75,4.0,4.2,1.62,2.25,1.62,2.2,1.1,1.3,0.909,0.7,1.1874342,0.637,0.5714286,0.25,0.23809524,0.61728394,0.44444445,0.43719274,0.4,2.487,1,0.5023
8,SWITZERLAND - SUPER LEAGUE,31/01/2024,16:30,Zurich,Lausanne,1.8,3.8,4.33,1.85,2.0,1.73,2.0,1.8,1.2489996,0.724,0.6,0.9165151,0.542,0.5555556,0.2631579,0.23094688,0.5405405,0.5,0.41734388,1.2,2.166,1,0.5085
9,ENGLAND - PREMIER LEAGUE,31/01/2024,17:15,Liverpool,Chelsea,1.55,4.5,5.25,1.44,2.7,1.53,2.38,2.6,0.8,0.512,1.3,1.4177446,0.931,0.6451613,0.22222222,0.1904762,0.6944444,0.37037036,0.5877819,1.3,2.218,1,0.9032
10,COLOMBIA - PRIMERA A,31/01/2024,18:00,Pereira,Dep. Pasto,1.95,3.2,4.2,2.4,1.53,2.1,1.67,1.4,1.356466,0.741,0.5,0.92195445,1.299,0.51282054,0.3125,0.23809524,0.41666666,0.6535948,0.32729378,0.9,2.278,1,0.8
11,MEXICO - LIGA MX,31/01/2024,22:00,Pachuca,Atlas,1.83,3.6,4.5,1.93,1.93,1.8,1.95,1.3,1.1874342,0.812,0.9,1.1357816,1.047,0.5464481,0.2777778,0.22222222,0.5181347,0.5181347,0.40587437,0.4,2.323,1,0.8822
