,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,16/12/2023,04:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Perth Glory,2.05,3.75,3.4,1.6,1.53,2.38,1.03,1.3,1.2,4.5,1.2
2,16/12/2023,09:00,ROMANIA - LIGA 1,UTA Arad,Farul Constanta,3.25,3.3,2.2,2.03,1.73,2.0,1.06,1.4,1.3,7.0,1.1
3,16/12/2023,09:00,THAILAND - THAI LEAGUE 1,Uthai Thani,Lamphun Warrior,2.37,3.4,2.77,1.75,1.6,2.2,1.05,1.37,1.24,4.65,1.16
4,16/12/2023,09:30,ENGLAND - CHAMPIONSHIP,Ipswich,Norwich,1.57,4.2,5.75,1.53,1.62,2.2,1.03,1.29,1.17,4.0,1.25
5,16/12/2023,10:00,NETHERLANDS - TWEEDE DIVISIE,Kozakken Boys,Scheveningen,2.82,3.45,2.25,1.57,1.5,2.27,1.02,1.29,1.19,3.75,1.19
6,16/12/2023,10:30,NETHERLANDS - TWEEDE DIVISIE,ACV Assen,Excelsior Maassluis,1.75,4.05,3.65,1.47,1.5,2.27,1.01,1.22,1.12,3.3,1.24
7,16/12/2023,10:50,CROATIA - HNL,Lok. Zagreb,Istra 1961,1.95,3.3,3.5,2.05,1.83,1.83,1.06,1.44,1.33,7.0,1.1
8,16/12/2023,11:00,SLOVAKIA - NIKE LIGA,Kosice,Ruzomberok,2.55,3.2,2.72,2.05,1.78,1.93,1.08,1.47,1.35,6.2,1.1
9,16/12/2023,11:30,NETHERLANDS - TWEEDE DIVISIE,Jong Sparta Rotterdam,GVVV,2.4,3.55,2.55,1.47,1.42,2.47,1.01,1.22,1.12,3.3,1.24
28,16/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Southampton,Blackburn,1.65,4.0,5.0,1.53,1.57,2.25,1.03,1.29,1.17,4.0,1.25
27,16/12/2023,12:00,ENGLAND - LEAGUE TWO,Swindon,Barrow,2.6,3.6,2.6,1.8,1.62,2.2,1.04,1.36,1.22,5.5,1.14
29,16/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Swansea,Middlesbrough,3.2,3.5,2.2,1.73,1.57,2.25,1.04,1.33,1.22,5.0,1.17
25,16/12/2023,12:00,ENGLAND - LEAGUE TWO,Crawley,Mansfield,3.8,3.8,1.91,1.6,1.53,2.38,1.03,1.29,1.17,4.33,1.2
20,16/12/2023,12:00,SCOTLAND - CHAMPIONSHIP,Morton,Queen's Park,2.1,3.4,3.0,1.75,1.67,2.1,1.04,1.36,1.22,5.0,1.14
23,16/12/2023,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Coleraine,Dungannon,1.87,3.8,3.55,1.7,1.65,2.1,1.04,1.34,1.23,4.45,1.17
22,16/12/2023,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glentoran,Newry City,1.18,6.1,14.5,1.42,2.02,1.7,1.03,1.23,1.13,3.2,1.3
21,16/12/2023,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Loughgall,Cliftonville,7.2,4.85,1.36,1.55,1.85,1.87,1.03,1.3,1.18,3.85,1.22
24,16/12/2023,12:00,ENGLAND - LEAGUE ONE,Fleetwood,Peterborough,4.33,4.0,1.73,1.67,1.67,2.1,1.03,1.33,1.2,5.0,1.17
26,16/12/2023,12:00,ENGLAND - LEAGUE TWO,Wrexham,Colchester,1.4,5.5,6.5,1.48,1.73,2.0,1.02,1.25,1.14,3.75,1.25
12,16/12/2023,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,Ards,1.47,4.1,6.0,1.44,1.52,2.2,1.01,1.22,1.14,3.1,1.27
17,16/12/2023,12:00,SCOTLAND - LEAGUE ONE,Stirling,Annan,1.85,3.6,4.0,1.75,1.67,2.1,1.02,1.33,1.22,5.0,1.14
10,16/12/2023,12:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,GOSK Gabela,Zeljeznicar,3.5,3.45,1.95,1.88,1.72,1.88,1.02,1.39,1.28,6.2,1.09
11,16/12/2023,12:00,ENGLAND - LEAGUE TWO,Doncaster,Morecambe,2.1,3.5,3.5,1.9,1.73,2.0,1.05,1.36,1.25,6.0,1.13
19,16/12/2023,12:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Alloa,1.73,3.75,4.5,1.8,1.73,2.0,1.04,1.36,1.25,5.0,1.14
13,16/12/2023,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,Dundela,2.25,3.7,2.67,1.45,1.42,2.47,1.01,1.24,1.14,3.25,1.25
14,16/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Leeds,Coventry,1.55,4.2,6.0,1.65,1.73,2.0,1.04,1.3,1.2,4.5,1.2
15,16/12/2023,12:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Partick Thistle,2.5,3.25,2.6,1.8,1.62,2.2,1.02,1.36,1.22,5.0,1.14
16,16/12/2023,12:00,SERBIA - SUPER LIGA,Sp. Subotica,Crvena zvezda,10.25,5.5,1.25,1.6,2.15,1.62,1.03,1.31,1.19,4.05,1.2
18,16/12/2023,12:00,SCOTLAND - LEAGUE ONE,Hamilton,Falkirk,2.38,3.2,3.1,2.0,1.73,2.0,1.03,1.4,1.29,6.0,1.11
30,16/12/2023,14:00,SWITZERLAND - SUPER LEAGUE,St. Gallen,Zurich,2.25,3.3,3.3,1.83,1.62,2.2,1.05,1.36,1.25,5.5,1.14
31,16/12/2023,14:00,SWITZERLAND - SUPER LEAGUE,Lausanne Ouchy,Young Boys,3.4,4.0,1.95,1.53,1.53,2.38,1.03,1.29,1.17,4.0,1.22
32,16/12/2023,14:30,SERBIA - SUPER LIGA,Partizan,Radnicki 1923,1.29,5.1,9.0,1.65,2.1,1.65,1.04,1.33,1.21,4.25,1.18
33,16/12/2023,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Beveren,Genk U23,1.57,4.5,5.0,1.53,1.62,2.2,1.03,1.25,1.17,4.0,1.22
34,16/12/2023,16:30,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Yverdon,1.7,4.0,4.75,1.67,1.67,2.1,1.03,1.33,1.2,5.0,1.17
35,16/12/2023,17:00,NETHERLANDS - EREDIVISIE,Heerenveen,FC Volendam,1.36,4.75,8.5,1.5,1.75,2.0,1.03,1.25,1.14,3.75,1.25
36,16/12/2023,17:30,PORTUGAL - LIGA PORTUGAL,Boavista,Vitoria Guimaraes,3.8,3.5,1.95,1.98,1.8,1.95,1.05,1.4,1.29,6.5,1.11
