,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-05-25,02:00,Jeonbuk,Gimcheon Sangmu,2.05,3.5,3.4,1.75,2.05,1.67,2.1,1.0,1.0444659,1.0444659,0.39970574,0.17566584,0.4394879,0.39090633,0.15476438,0.3959117,1.5454545,0.4979296,0.32218975,1.8181819,1.0285189,0.56568545,-0.27272728,1.1354542,-4.163332,0.5304944,0.057043448,1.0379745,2.3884296,0.32218975,1.983471,0.94280905,1.7272727,1.2128786,0.70219284,0.63618183,0.5757535,0.9050141,0.43798596,0.1322131,0.30186608,1.9090909,2.0205555,1.0583862,1.2727273,1.4826823,1.1649648,0.6363636,2.0570378,3.2324882,0.41735664,0.13625428,1.9090909,2.0205555,3.3939395,0.5560059,0.4878049,0.2857143,0.29411766,0.5714286,0.4878049,0.5988024,0.47619048,1.7073171,1.6585366,0.5857143,0.9714286,0.60294116,1.0294118,0.5,0.5857143,0.2623049,0.26126125,0.24770643,0.014492754,0.33333334,0.60294116,0.9714286,0.5857143,1.1714286,1.9428571,0.5,1.0479041,8.95,-0.727,2.257,-0.16201118,-0.011173184,0.22905028,0.37988827,0.2714532,0.8098354,0.33800265,1.9836835,35.942112,0.42426407,-8.530766,1.7575322,1.3701578,1.2827225,0.77959186,1.9836835,0.1,1.45,1,0.6945
2,SOUTH KOREA - K LEAGUE 1,2024-05-25,07:00,Pohang,Seoul,1.95,3.3,3.75,2.1,1.7,1.83,1.83,1.9090909,0.9958592,0.52164054,0.29286423,0.2945886,1.005888,0.5864253,0.14655116,0.24990594,1.0,0.8528029,0.8528029,0.36363637,0.4810457,1.3228756,0.6363636,0.7713892,1.212183,0.49053887,0.084460266,0.7452694,1.3636364,0.62538874,0.2644628,0.6614378,1.5454545,1.1570839,0.7487013,0.5415367,0.44641757,0.82435334,0.46753603,0.15683648,0.33545324,1.4545455,1.233151,0.84779125,1.2727273,1.0523489,0.82684547,0.18181819,1.2662171,6.9641943,0.39968142,0.07073468,1.322314,1.356466,1.7355372,0.77172244,0.51282054,0.3030303,0.26666668,0.47619048,0.5882353,0.5464481,0.5464481,1.6923077,1.9230769,0.59090906,1.1363636,0.52,0.88,0.6363636,0.5151515,0.30065352,0.25714287,0.31578946,0.06382979,0.22222222,0.52,1.1363636,0.59090906,0.9285714,1.7857143,0.6363636,1.1475409,9.0,0.364,2.153,-0.15,0.05,0.21666667,0.41666666,0.3122499,0.9367497,0.3197881,2.2945588,34.01935,0.56568545,11.309933,1.8051282,1.3128206,1.375,0.72727275,2.2945588,0.45,1.35,1,0.7999
3,SOUTH KOREA - K LEAGUE 2,2024-05-25,07:00,Suwon Bluewings,Seoul E-Land,1.95,3.2,3.5,2.0,1.8,1.8,1.91,1.3636364,1.2984415,0.95219046,0.33546084,0.415042,1.2372295,0.6152965,0.15524411,0.2523078,1.1818181,1.465865,1.2403474,0.90909094,0.51425946,0.56568545,0.27272728,1.4200454,5.206833,0.49380636,0.1314043,0.83781224,1.1818181,1.465865,0.5785124,0.80812204,1.1818181,1.4024771,1.1867114,0.5332354,0.5291524,0.992343,0.5069014,0.10621083,0.20952956,1.3636364,1.3666633,1.0022198,1.0909091,0.9958592,0.91287094,0.27272728,2.0928845,7.6739097,0.32939896,0.12296856,2.355372,0.79122615,1.1900827,0.91287094,0.51282054,0.3125,0.2857143,0.5,0.5555556,0.5555556,0.5235602,1.6410257,1.7948718,0.609375,1.09375,0.55714285,0.9142857,0.625,0.5625,0.2736292,0.24271844,0.28440368,0.04477612,0.23076923,0.55714285,1.09375,0.609375,0.975,1.75,0.625,1.1111112,8.65,0.182,2.701,-0.14450867,0.03468208,0.22543353,0.40462428,0.2851182,0.8220908,0.30178702,2.013703,32.005383,0.28284273,5.710593,1.8241758,1.3699634,1.3315508,0.75100404,2.013703,0.3,1.25,1,0.7561
4,CHINA - SUPER LEAGUE,2024-05-25,08:35,Shandong Taishan,Zhejiang Professional,1.91,3.9,3.5,1.44,2.7,1.44,2.63,2.3636363,1.06794,0.45182076,0.38224277,0.27087426,0.70864457,0.41166562,0.16670057,0.4049417,2.5454545,1.6160353,0.634871,1.3636364,0.88139635,0.6463573,1.1818181,1.7486713,1.4796449,0.6374717,0.13527612,1.5914631,3.8181818,1.0773569,1.8181819,0.6610473,2.0,1.3483998,0.6741999,0.62975776,0.89140314,1.4154698,0.48026913,0.20048034,0.41743332,1.6363636,1.5534552,0.9493337,1.4545455,1.304791,0.89704376,0.18181819,2.3284087,12.806249,0.4000427,0.21770868,2.231405,1.1392004,1.5867769,1.1960584,0.5235602,0.25641027,0.2857143,0.6944444,0.37037036,0.6944444,0.38022813,2.041885,1.8324608,0.4897436,0.8974359,0.54571426,1.1142857,0.36923078,0.6923077,0.33676478,0.3425129,0.2939002,0.054054055,0.46067417,0.54571426,0.8974359,0.4897436,1.3263888,2.4305556,0.36923078,1.0,9.31,0.364,2.416,-0.21374866,-0.042964555,0.20515575,0.37593985,0.33919385,1.0526316,0.4450143,2.5784104,44.856403,1.7819091,-32.210926,1.8563949,1.3807031,1.3445287,0.74375504,2.5784104,0.4,1.99,1,0.9203
5,CHINA - SUPER LEAGUE,2024-05-25,09:00,Wuhan Three Towns,Meizhou Hakka,1.6,4.1,5.25,1.75,2.05,1.8,1.95,1.4545455,1.4373989,0.98821175,0.25064704,0.21399465,0.85376894,0.59034073,0.25040093,0.42416337,1.2727273,1.1354542,0.8921426,1.0909091,0.9958592,0.91287094,0.18181819,1.1922616,6.5574384,0.5806634,0.1754473,0.92669535,1.1570247,1.2489996,1.4876033,0.73029673,0.8181818,1.1134044,1.3608277,0.6003667,0.4850492,0.80792147,0.39357692,0.11074119,0.28137115,0.90909094,0.66804266,0.73484695,1.9090909,1.7296634,0.90601414,-1.0,1.7056057,-1.7056057,0.17057061,0.09901815,1.1570247,0.52489066,3.9917355,0.82723033,0.625,0.24390244,0.1904762,0.5714286,0.4878049,0.5555556,0.51282054,2.5625,3.28125,0.3902439,1.2804878,0.30476192,0.7809524,0.42682928,0.5,0.547898,0.4385965,0.5328467,0.122994654,0.4017094,0.30476192,1.2804878,0.3902439,0.9142857,3.0,0.42682928,0.9722222,10.95,0.636,2.551,-0.2283105,0.10502283,0.14611872,0.47945204,0.5112728,1.8661457,0.5655422,4.571105,51.34019,0.42426407,-8.530766,2.0654762,1.1964285,1.7263682,0.5792507,4.571105,1.15,2.5,1,0.9649
6,RUSSIA - PREMIER LEAGUE,2024-05-25,10:30,Baltika,Lokomotiv Moscow,2.31,3.78,3.14,1.8,2.17,1.62,2.24,1.5454545,1.3726971,0.88821584,0.4180472,0.38463983,0.9200871,0.5177647,0.121636026,0.23492531,1.1818181,1.0285189,0.8702853,1.0909091,0.9958592,0.91287094,0.09090909,1.3787047,15.1657505,0.35096806,0.08045641,0.7663931,1.6115702,0.75424725,1.983471,0.5477226,1.6363636,1.2984415,0.793492,0.6787738,0.36249048,0.5340372,0.2872482,0.10557238,0.36753014,1.7272727,0.86243933,0.499307,1.3636364,1.06794,0.78315604,0.36363637,1.06794,2.936835,0.35205662,0.080026366,1.7272727,0.86243933,2.355372,0.61828107,0.43290043,0.26455027,0.31847134,0.5555556,0.4608295,0.61728394,0.44642857,1.6363636,1.3593074,0.6111111,0.8306878,0.7356688,1.2038217,0.47619048,0.5740741,0.20727815,0.2413793,0.15229358,0.09248555,0.3548387,0.7356688,0.8306878,0.6111111,1.2833333,1.7444445,0.47619048,1.1111112,9.23,-0.091,2.671,-0.15926327,-0.06933911,0.25027084,0.34019503,0.23955914,0.7370436,0.31814423,1.8053808,36.315887,0.52325904,-10.481218,1.6171726,1.3883145,1.1648461,0.85848254,1.8053808,0.64,1.47,1,0.6545
7,RUSSIA - PREMIER LEAGUE,2024-05-25,10:30,Rubin Kazan,Sochi,2.3,3.84,3.12,1.73,2.29,1.57,2.34,1.4545455,1.233151,0.84779125,0.35637236,0.3694938,1.0368196,0.54669976,0.12585026,0.23019996,1.0,0.9534626,0.9534626,1.0909091,0.8999541,0.8249579,-0.09090909,1.3787047,-15.1657505,0.3486707,0.07532579,0.67433536,1.3636364,0.6992059,1.2892562,0.7614996,0.54545456,0.8907235,1.6329932,0.50680846,0.61953264,1.2224197,0.60255474,0.052652072,0.08738139,1.0,1.2792042,1.2792042,1.6363636,0.88139635,0.5386311,-0.6363636,1.4316378,-2.2497165,0.24915434,0.07463182,1.0,1.2792042,2.3801653,0.60596,0.4347826,0.26041666,0.32051283,0.5780347,0.4366812,0.6369427,0.42735043,1.6695652,1.3565217,0.5989583,0.8125,0.73717946,1.2307693,0.45052084,0.5963542,0.21360604,0.25081432,0.15129152,0.10344828,0.37881508,0.73717946,0.8125,0.5989583,1.3294798,1.8034682,0.45052084,1.1019108,9.26,0.909,2.124,-0.16630669,-0.07775378,0.24838012,0.33693305,0.2496353,0.77054095,0.33673528,1.8874321,37.59627,0.7919596,-15.642246,1.6248606,1.396321,1.1636727,0.8593482,1.8874321,0.72,1.54,1,0.7489
8,RUSSIA - PREMIER LEAGUE,2024-05-25,10:30,Orenburg,Spartak Moscow,2.21,3.99,3.21,1.5,2.42,1.48,2.57,1.8181819,1.3360853,0.73484695,0.5734155,0.4587858,0.8000931,0.3684561,0.1629047,0.44212785,1.7272727,1.0523489,0.6092546,1.0,0.73854893,0.73854893,0.72727275,1.6006197,2.2008522,0.43091235,0.07999643,1.0790925,2.355372,0.77172244,1.7272727,0.42758098,1.1818181,1.1922616,1.0088367,0.38684002,0.6031682,1.5592186,0.6526774,0.12020513,0.18417233,1.0,1.4770979,1.4770979,1.0909091,1.1642044,1.0671874,-0.09090909,1.975051,-21.725561,0.38155478,0.08829014,1.2727273,1.1605769,1.5867769,0.80039054,0.4524887,0.25062656,0.31152648,0.6666667,0.41322315,0.6756757,0.38910505,1.8054298,1.4524887,0.5538847,0.80451125,0.6884735,1.2429906,0.37593985,0.6065163,0.24996862,0.28709677,0.18450184,0.108333334,0.45355192,0.6884735,0.80451125,0.5538847,1.4733334,2.14,0.37593985,1.0135136,9.41,0.636,2.528,-0.18916047,-0.08289054,0.23485653,0.34112647,0.28446218,0.89226305,0.40170085,2.185589,41.669083,1.3010765,-24.70243,1.6689925,1.3870682,1.2032521,0.8310811,2.185589,0.78,1.78,1,0.8076
9,NETHERLANDS - EREDIVISIE,2024-05-25,11:30,FC Emmen,NAC Breda,2.63,3.4,2.55,1.6,2.3,1.5,2.5,1.5454545,1.3726971,0.88821584,0.5393392,0.34776455,0.64479744,0.40900356,0.16510415,0.40367413,1.7272727,1.1354542,0.6573682,1.4545455,1.1570839,0.79549515,0.27272728,1.8136307,6.649979,0.47571027,0.13950509,1.1014915,3.2975206,0.5947617,3.0413222,0.55338794,1.4545455,1.233151,0.84779125,0.7035645,0.7024488,0.99841416,0.36714157,0.18878195,0.51419383,1.7272727,1.354515,0.78419286,1.4545455,0.9875255,0.6789238,0.27272728,1.8136307,6.649979,0.41064292,0.13511927,2.198347,1.0642618,2.909091,0.49376276,0.38022813,0.29411766,0.39215687,0.625,0.4347826,0.6666667,0.4,1.2927756,0.9695817,0.7735294,0.75,1.0313725,1.3333334,0.47058824,0.6764706,0.12286001,0.12769486,0.015444015,0.14285715,0.36,1.0313725,0.75,0.7735294,1.64375,1.59375,0.47058824,1.0666667,8.58,0.091,2.606,-0.08974359,-0.0990676,0.3065268,0.2972028,0.16411233,0.46936128,0.2897467,1.1496956,21.056705,0.98994946,-19.290047,1.5328413,1.5566987,0.98467433,1.0155642,1.1496956,0.85,0.77,1,0.5382
10,POLAND - EKSTRAKLASA,2024-05-25,12:30,Jagiellonia,Warta Poznan,1.44,4.5,5.5,1.6,2.3,1.8,1.95,1.9090909,1.2398347,0.64943725,0.61783093,0.42242557,0.6837235,0.34701586,0.18767095,0.54081374,2.5454545,1.6713433,0.65659916,1.0,1.0444659,1.0444659,1.5454545,2.2709084,1.4694113,0.54108495,0.11173066,1.5432698,3.4710743,1.2256517,0.45454547,2.297825,1.0909091,1.2398347,1.1365151,0.48173666,0.6265086,1.3005209,0.5628873,0.111864,0.19873248,0.8181818,0.9359664,1.1439589,1.3636364,1.1499192,0.84327406,-0.54545456,1.304791,-2.3921168,0.23761858,0.06965305,0.96694213,0.79197156,1.8595041,0.84327406,0.6944444,0.22222222,0.18181819,0.625,0.4347826,0.5555556,0.51282054,3.125,3.8194444,0.32,1.2222222,0.26181817,0.8181818,0.35555556,0.51111114,0.63555634,0.5151515,0.5850144,0.1,0.47540984,0.26181817,1.2222222,0.32,0.9,3.4375,0.35555556,0.8888889,11.44,0.818,2.48,-0.26748252,0.08741259,0.12587413,0.48076922,0.55471396,2.1153092,0.6292258,5.1814284,56.831577,0.98994946,-19.290047,2.2651515,1.239899,1.8268839,0.54738015,5.1814284,1.0,3.06,1,0.9902
