,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,CHINA - SUPER LEAGUE,22/09/2023,08:35,Changchun Yatai,Beijing Guoan,3.1,3.5,2.2,1.6,2.3,1.5,2.5,1.6,1.2,0.502,1.2,1.2489996,0.678,0.32258064,0.2857143,0.45454547,0.625,0.4347826,0.20457879,0.4,2.449,1,0.8258
2,CHINA - SUPER LEAGUE,22/09/2023,08:35,Shanghai Shenhua,Cangzhou,1.75,3.75,4.5,1.93,1.93,1.8,1.95,1.8,1.2489996,0.548,1.1,1.3,0.73,0.5714286,0.26666668,0.22222222,0.5181347,0.5181347,0.43913084,0.7,2.549,1,0.8834
3,BULGARIA - PARVA LIGA,22/09/2023,09:00,Botev Vratsa,Beroe,2.2,3.25,3.4,2.25,1.62,2.0,1.73,1.2,1.2489996,1.169,0.8,1.1661904,1.177,0.45454547,0.30769232,0.29411766,0.44444445,0.61728394,0.20629002,0.4,2.415,1,0.5077
4,BULGARIA - PARVA LIGA,22/09/2023,11:30,CSKA 1948 Sofia,Cherno More,2.05,3.25,3.75,2.25,1.62,2.0,1.73,1.6,1.2,1.251,1.5,1.2845232,0.739,0.4878049,0.30769232,0.26666668,0.44444445,0.61728394,0.2712782,0.1,2.485,1,0.5028
5,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,22/09/2023,12:00,Al Akhdoud,Al Khaleej,2.4,3.2,2.75,1.88,1.93,1.67,2.1,0.0,0.0,1.0,0.9,1.1357816,1.295,0.41666666,0.3125,0.36363637,0.5319149,0.5181347,0.116749875,-0.9,1.136,1,0.5512
6,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,22/09/2023,12:00,Al Riyadh,Al Feiha,2.63,3.2,2.4,1.93,1.88,1.73,2.0,1.5,1.5,1.0,1.0,1.0954452,1.009,0.38022813,0.3125,0.41666666,0.5181347,0.5319149,0.11671399,0.5,2.595,1,0.5096
7,ROMANIA - LIGA 1,22/09/2023,12:00,U Craiova 1948,Otelul,1.83,3.25,4.2,2.08,1.73,1.91,1.8,1.6,1.4282857,0.602,0.9,0.83066237,1.39,0.5464481,0.30769232,0.23809524,0.48076922,0.5780347,0.36269036,0.7,2.259,1,0.8223
8,FINLAND - VEIKKAUSLIIGA,22/09/2023,12:00,Honka,VPS,2.1,3.4,3.5,2.05,1.75,1.8,1.95,1.7,1.3453624,1.092,1.6,1.4282857,0.586,0.47619048,0.29411766,0.2857143,0.4878049,0.5714286,0.24964708,0.1,2.774,1,0.5023
9,FINLAND - VEIKKAUSLIIGA,22/09/2023,12:00,Lahti,AC Oulu,2.45,3.3,2.9,1.93,1.93,1.7,2.05,1.0,1.3416408,0.875,1.7,1.3453624,0.773,0.40816328,0.3030303,0.3448276,0.5181347,0.5181347,0.12278034,-0.7,2.687,1,0.5079
10,FINLAND - YKKONEN,22/09/2023,12:30,SJK Akatemia,TPS,3.4,3.8,2.0,1.53,2.4,1.5,2.5,2.5,1.024695,0.464,1.2,1.2489996,1.23,0.29411766,0.2631579,0.5,0.6535948,0.41666666,0.29825854,1.3,2.274,1,0.5093
11,CROATIA - HNL,22/09/2023,13:00,Osijek,Varazdin,1.57,4.2,5.75,1.6,2.3,1.67,2.1,1.4,1.1135529,1.239,1.0,1.0954452,0.759,0.6369427,0.23809524,0.17391305,0.625,0.4347826,0.5858116,0.4,2.209,1,0.5194
12,POLAND - DIVISION 1,22/09/2023,13:00,Legnica,Odra Opole,1.85,3.6,3.6,1.98,1.88,1.8,1.91,1.3,1.1874342,1.279,1.3,1.4177446,1.117,0.5405405,0.2777778,0.2777778,0.5050505,0.5319149,0.3390238,0.0,2.605,1,0.7915
13,POLAND - DIVISION 1,22/09/2023,13:00,Podbeskidzie,Leczna,1.85,3.5,4.0,2.03,1.83,1.83,1.83,1.9,1.1357816,0.599,1.4,1.356466,0.848,0.5405405,0.2857143,0.25,0.49261084,0.5464481,0.36060727,0.5,2.492,1,0.7936
14,POLAND - EKSTRAKLASA,22/09/2023,13:00,Korona Kielce,Widzew Lodz,2.38,3.3,2.9,1.93,1.93,1.7,2.05,2.0,1.264911,0.698,0.7,0.9,0.676,0.42016807,0.3030303,0.3448276,0.5181347,0.5181347,0.13614963,1.3,2.165,1,0.9343
15,SWEDEN - SUPERETTAN,22/09/2023,14:00,Brage,Orebro,2.25,3.3,2.9,1.85,2.0,1.7,2.05,1.9,1.3747727,0.694,0.7,0.9,0.81,0.44444445,0.3030303,0.3448276,0.5405405,0.5,0.16291866,1.2,2.275,1,0.5091
16,SWEDEN - SUPERETTAN,22/09/2023,14:00,Helsingborg,AFC Eskilstuna,2.15,3.3,3.0,1.83,2.03,1.7,2.05,0.8,1.1661904,0.988,0.9,1.1357816,1.355,0.4651163,0.3030303,0.33333334,0.5464481,0.49261084,0.19163764,-0.1,2.302,1,0.5033
17,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,22/09/2023,15:00,Al Wehda,Abha,1.7,3.6,4.33,1.67,2.15,1.67,2.1,0.6,0.9165151,1.232,0.0,0.0,1.278,0.5882353,0.2777778,0.23094688,0.5988024,0.4651163,0.433597,0.6,0.917,1,0.5519
18,NETHERLANDS - EERSTE DIVISIE,22/09/2023,15:00,Jong PSV,Venlo,2.88,3.75,2.2,1.5,2.5,1.44,2.63,1.7,1.3453624,0.797,1.3,1.1874342,0.694,0.3472222,0.26666668,0.45454547,0.6666667,0.4,0.21609257,0.4,2.533,1,0.6864
19,NETHERLANDS - EERSTE DIVISIE,22/09/2023,15:00,Breda,FC Emmen,2.2,3.6,3.0,1.6,2.3,1.5,2.5,1.9,1.3747727,0.639,1.3,1.4177446,0.596,0.45454547,0.2777778,0.33333334,0.625,0.4347826,0.20777546,0.6,2.793,1,0.7146
20,NETHERLANDS - EERSTE DIVISIE,22/09/2023,15:00,Den Haag,Telstar,1.6,4.33,4.75,1.6,2.3,1.67,2.1,1.2,1.2489996,0.871,1.0,1.3416408,0.829,0.625,0.23094688,0.21052632,0.625,0.4347826,0.53659254,0.2,2.591,1,0.8025
21,NETHERLANDS - EERSTE DIVISIE,22/09/2023,15:00,Roda,Den Bosch,1.45,5.0,5.5,1.57,2.35,1.73,2.0,1.4,1.356466,0.859,0.4,0.9165151,1.817,0.6896552,0.2,0.18181819,0.6369427,0.42553192,0.6586117,1.0,2.273,1,0.5567
22,NETHERLANDS - EERSTE DIVISIE,22/09/2023,15:00,Helmond,Groningen,4.2,3.8,1.8,1.7,2.1,1.67,2.1,1.7,1.3453624,0.687,0.1,0.3,1.051,0.23809524,0.2631579,0.5555556,0.5882353,0.47619048,0.40908614,1.6,1.645,1,0.6578
23,NETHERLANDS - EERSTE DIVISIE,22/09/2023,15:00,Dordrecht,Jong AZ,2.2,3.6,3.0,1.53,2.4,1.5,2.5,1.0,1.0954452,0.746,0.7,1.1874342,0.801,0.45454547,0.2777778,0.33333334,0.6535948,0.41666666,0.20777546,0.3,2.283,1,0.7556
