,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-01-20,12:30:00,EUROPE - CHAMPIONS LEAGUE,Kairat Almaty,Club Brugge KV,7.0,1.51,5.1,11.0,1.2515665
2,2026-01-20,14:45:00,EUROPE - CHAMPIONS LEAGUE,Bodo/Glimt,Manchester City,7.6,1.41,6.2,18.0,1.2515663
3,2026-01-20,16:45:00,ENGLAND - NATIONAL LEAGUE,Truro City,Brackley Town,2.46,3.15,3.25,0.0,0.0
4,2026-01-20,16:45:00,ENGLAND - NATIONAL LEAGUE,Boreham Wood,Scunthorpe,1.72,5.1,4.1,500.0,1.2528613
5,2026-01-20,16:45:00,ENGLAND - NATIONAL LEAGUE,Yeovil,Aldershot,2.94,2.42,3.75,13.5,1.252861
6,2026-01-20,16:45:00,ENGLAND - NATIONAL LEAGUE,Southend,Eastleigh,1.34,9.8,5.6,40.0,1.2528611
7,2026-01-20,16:45:00,ENGLAND - NATIONAL LEAGUE,Hartlepool,Gateshead,1.54,5.5,4.8,970.0,1.2528608
8,2026-01-20,16:45:00,SCOTLAND - PREMIERSHIP,Livingston,St. Mirren,3.05,2.72,3.2,10.5,1.2526512
9,2026-01-20,17:00:00,EUROPE - CHAMPIONS LEAGUE,FC Copenhagen,Napoli,4.3,2.04,3.5,7.8,1.2515653
10,2026-01-20,17:00:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,PSG,4.6,1.8,4.3,14.0,1.2515643
11,2026-01-20,17:00:00,EUROPE - CHAMPIONS LEAGUE,Villarreal,Ajax,1.4,8.6,5.7,48.0,1.2515641
12,2026-01-20,17:00:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,Monaco,1.33,10.0,6.4,48.0,1.251566
13,2026-01-20,17:00:00,EUROPE - CHAMPIONS LEAGUE,Tottenham,Dortmund,2.9,2.52,3.8,13.5,1.2515646
