,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-01-25,01:00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Central Coast Mariners,2.9,2.78,3.3,11.0,1.2383322
2,2025-01-25,03:00:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Perth Glory,1.63,5.7,4.6,29.0,1.238332
3,2025-01-25,05:35:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Melbourne City,2.92,2.6,3.6,14.5,1.2383319
4,2025-01-25,07:30:00,TURKEY - SUPER LIG,Sivasspor,Kayserispor,2.32,3.65,3.35,13.5,1.2385072
5,2025-01-25,09:00:00,GERMANY - 2. BUNDESLIGA,Karlsruher SC,Dusseldorf,2.72,2.6,3.85,15.5,1.238456
6,2025-01-25,09:00:00,GERMANY - 2. BUNDESLIGA,Schalke,Nurnberg,2.52,2.9,3.8,18.0,1.2384561
7,2025-01-25,09:00:00,GERMANY - 2. BUNDESLIGA,FC Koln,Elversberg,1.73,4.7,4.5,30.0,1.2384562
8,2025-01-25,09:30:00,ENGLAND - LEAGUE ONE,Huddersfield,Bolton,2.0,4.0,3.75,17.0,1.238581
9,2025-01-25,09:30:00,ENGLAND - LEAGUE TWO,MK Dons,AFC Wimbledon,2.84,2.7,3.35,13.0,1.2384329
10,2025-01-25,09:30:00,ENGLAND - LEAGUE TWO,Bradford City,Walsall,2.92,2.66,3.35,13.5,1.2384323
11,2025-01-25,09:30:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Mansfield,3.5,2.26,3.5,9.8,1.2384278
12,2025-01-25,10:00:00,TURKEY - SUPER LIG,Alanyaspor,Basaksehir,2.5,3.3,3.25,12.0,1.2384692
13,2025-01-25,10:00:00,SPAIN - LALIGA,Mallorca,Betis,2.3,3.95,3.1,11.0,1.2381757
14,2025-01-25,10:00:00,FRANCE - LIGUE 2,Paris FC,Red Star,1.61,6.0,4.2,24.0,1.2384542
15,2025-01-25,11:00:00,ITALY - SERIE A,Como,Atalanta,4.3,1.97,3.75,11.0,1.2381991
16,2025-01-25,11:30:00,GERMANY - BUNDESLIGA,Augsburg,Heidenheim,1.94,4.5,3.65,16.5,1.238326
17,2025-01-25,11:30:00,GERMANY - BUNDESLIGA,Mainz,Stuttgart,3.0,2.56,3.55,12.0,1.2383255
18,2025-01-25,11:30:00,GERMANY - BUNDESLIGA,Freiburg,Bayern Munich,12.5,1.29,6.8,13.0,1.2383256
19,2025-01-25,11:30:00,GERMANY - BUNDESLIGA,Dortmund,Werder Bremen,1.6,6.0,4.7,32.0,1.2383251
20,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Notts Co,Bromley,1.82,4.4,3.9,19.5,1.2385808
21,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,Gateshead,Oldham,2.74,2.4,3.65,24.0,1.238566
22,2025-01-25,12:00:00,SCOTLAND - PREMIERSHIP,St Johnstone,Motherwell,2.18,3.95,3.4,12.5,1.2381434
23,2025-01-25,12:00:00,SCOTLAND - PREMIERSHIP,Celtic,Dundee FC,1.11,26.0,14.0,140.0,1.2384356
24,2025-01-25,12:00:00,SCOTLAND - PREMIERSHIP,Hearts,Kilmarnock,1.97,4.4,3.6,15.0,1.238139
25,2025-01-25,12:00:00,SCOTLAND - PREMIERSHIP,Aberdeen,St. Mirren,2.16,3.75,3.5,14.0,1.2381389
26,2025-01-25,12:00:00,SCOTLAND - PREMIERSHIP,Ross County,Hibernian,4.0,2.12,3.45,9.0,1.2381392
27,2025-01-25,12:00:00,ENGLAND - PREMIER LEAGUE,Liverpool,Ipswich,1.12,26.0,14.0,120.0,1.2383265
28,2025-01-25,12:00:00,ENGLAND - PREMIER LEAGUE,Southampton,Newcastle,7.6,1.44,5.5,13.5,1.2383268
29,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,Boston Utd,York City,4.6,1.73,4.0,11.0,1.2385575
30,2025-01-25,12:00:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Nottingham,2.2,3.55,3.7,15.0,1.2383263
31,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,Ebbsfleet,Braintree,3.6,2.1,3.5,12.0,1.2384318
32,2025-01-25,12:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Francs Borains,3.0,2.3,3.5,40.0,1.2384756
33,2025-01-25,12:00:00,ENGLAND - PREMIER LEAGUE,Brighton,Everton,1.73,5.8,3.95,18.5,1.2383264
34,2025-01-25,12:00:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Dunfermline,4.3,1.91,3.4,55.0,1.2381378
35,2025-01-25,12:00:00,SCOTLAND - LEAGUE TWO,Clyde,Elgin City,2.36,3.3,3.45,15.0,1.2384275
36,2025-01-25,12:00:00,SCOTLAND - LEAGUE TWO,East Fife,Edinburgh City,1.63,5.4,4.0,75.0,1.2384251
37,2025-01-25,12:00:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Stranraer,2.02,4.0,3.15,16.0,1.2385693
38,2025-01-25,12:00:00,SCOTLAND - LEAGUE TWO,Stirling,Bonnyrigg Rose,2.3,2.92,3.05,80.0,1.238425
39,2025-01-25,12:00:00,SCOTLAND - LEAGUE ONE,Alloa,Inverness,3.0,2.34,3.3,30.0,1.2381399
40,2025-01-25,12:00:00,SCOTLAND - LEAGUE ONE,Annan,Montrose,2.6,2.62,3.25,470.0,1.2381399
41,2025-01-25,12:00:00,SCOTLAND - CHAMPIONSHIP,Livingston,Hamilton,1.56,6.2,4.1,60.0,1.2381394
42,2025-01-25,12:00:00,SCOTLAND - CHAMPIONSHIP,Raith,Falkirk,4.6,1.92,3.45,8.4,1.2381392
43,2025-01-25,12:00:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Morton,1.92,4.5,3.35,46.0,1.2381377
44,2025-01-25,12:00:00,SCOTLAND - LEAGUE ONE,Queen of South,Dumbarton,1.88,4.0,3.7,21.0,1.2381397
45,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,Aldershot,Tamworth FC,2.02,3.6,3.65,20.0,1.2384319
46,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,Sutton,Eastleigh,2.08,3.4,3.45,1000.0,1.2384504
47,2025-01-25,12:00:00,SCOTLAND - LEAGUE ONE,Stenhousemuir,Cove Rangers,2.32,3.1,3.35,38.0,1.2381394
48,2025-01-25,12:00:00,SCOTLAND - LEAGUE TWO,Spartans,Peterhead,3.15,2.4,2.96,60.0,1.2384253
49,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Wigan,Bristol Rovers,1.9,4.8,3.5,16.0,1.238429
50,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Burton,Rotherham,3.8,2.16,3.45,8.4,1.2385402
51,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Stockport County,Crawley,1.42,8.6,5.1,80.0,1.2384292
52,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Charlton,Shrewsbury,1.64,6.4,3.95,50.0,1.2385403
53,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Leyton Orient,Reading,1.79,5.0,3.95,18.0,1.2384291
54,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Wycombe,Northampton,1.41,10.0,4.9,28.0,1.2384297
55,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Barnsley,Stevenage,1.96,4.4,3.7,15.0,1.2384276
56,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,Barnet,Maidenhead,1.3,10.0,5.8,48.0,1.2384328
57,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,Altrincham,Forest Green,2.6,2.7,3.15,1000.0,1.2384462
58,2025-01-25,12:00:00,ENGLAND - NATIONAL LEAGUE,AFC Fylde,Wealdstone,2.44,2.64,3.85,17.5,1.2384313
59,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Lincoln,Peterborough,2.14,3.9,3.5,15.0,1.2384293
60,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Doncaster,Harrogate,1.42,8.2,5.0,30.0,1.238433
61,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Cheltenham,Salford,3.8,2.2,3.3,8.0,1.2384505
62,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Tranmere,Gillingham,2.48,3.35,3.1,13.0,1.2384315
63,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Fleetwood,Carlisle,1.77,5.4,3.75,17.0,1.2384326
64,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Colchester,Morecambe,1.78,5.4,3.8,55.0,1.2385404
65,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Barrow,Grimsby,2.26,3.8,3.25,15.5,1.2384317
66,2025-01-25,12:00:00,ENGLAND - LEAGUE ONE,Exeter,Blackpool,3.1,2.48,3.5,11.0,1.2384286
67,2025-01-25,12:00:00,ENGLAND - LEAGUE TWO,Chesterfield,Port Vale,2.38,3.3,3.45,13.0,1.2384323
68,2025-01-25,12:15:00,SPAIN - LALIGA,Atl. Madrid,Villarreal,1.83,4.9,3.95,21.0,1.2381746
69,2025-01-25,12:30:00,PORTUGAL - LIGA PORTUGAL,Famalicao,Estrela,1.93,5.1,3.4,14.5,1.2384719
70,2025-01-25,12:30:00,PORTUGAL - LIGA PORTUGAL,SC Farense,Rio Ave,2.58,3.25,3.2,10.0,1.2384683
71,2025-01-25,13:00:00,TURKEY - SUPER LIG,Galatasaray,Konyaspor,1.26,12.5,7.8,65.0,1.2384574
72,2025-01-25,13:00:00,FRANCE - LIGUE 1,Monaco,Rennes,1.72,5.6,4.0,22.0,1.2381998
73,2025-01-25,14:00:00,ITALY - SERIE A,Napoli,Juventus,2.46,3.65,3.05,10.5,1.2381989
74,2025-01-25,14:00:00,SWITZERLAND - CHALLENGE LEAGUE,Bellinzona,Schaffhausen,2.12,3.7,3.2,90.0,1.238511
75,2025-01-25,14:30:00,ENGLAND - PREMIER LEAGUE,Manchester City,Chelsea,2.2,3.35,4.0,26.0,1.238328
76,2025-01-25,14:30:00,GERMANY - BUNDESLIGA,B. Monchengladbach,Bochum,1.77,4.8,4.2,23.0,1.2383257
77,2025-01-25,14:30:00,SPAIN - LALIGA,Sevilla,Espanyol,1.79,5.5,3.8,16.0,1.2381756
78,2025-01-25,14:30:00,SCOTLAND - LEAGUE ONE,Arbroath,Kelty Hearts,1.04,1.04,1.01,1000.0,1.2381401
79,2025-01-25,14:45:00,NETHERLANDS - EREDIVISIE,PSV,NAC Breda,1.14,22.0,11.5,120.0,1.2382123
80,2025-01-25,15:00:00,PORTUGAL - LIGA PORTUGAL,Casa Pia,Benfica,9.0,1.41,5.3,8.4,1.2385045
81,2025-01-25,16:00:00,FRANCE - LIGUE 2,Lorient,Clermont,1.7,5.6,4.0,60.0,1.2384349
82,2025-01-25,16:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,Eupen,1.65,5.1,4.4,85.0,1.2384593
